,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37
Generator bearing rear temperature (°C),-0.042565939548982176,0.17735021767830692,-0.09520244940264573,0.0025973727711579397,-0.012587019128374751,-0.022628436164234312,0.08786795584995193,0.016382648636982314,0.031659922055205875,-0.006234967975751607,-0.04747069998955563,-0.003636841047392305,0.05649879696844244,-0.02538263817577345,-0.010238024040630402,0.00534582064695847,-0.009272602478313864,0.15912964642800267,0.06170255639011894,0.0475806230685811,-0.06608697304495757,-0.018090771178474335,0.004663517482601666,-0.08514618210617605,-0.07457737646877231,-0.011782210766141568,-0.023172746861950116,-0.07829439578906607,-0.029109532728155592,0.03416384720872659,0.04067526541307244,-0.057302588573632386,-0.1424081610840897,0.04241526725123683,0.16228625569594407,0.06802354220127685,-0.007094468895537356
Generator bearing front temperature (°C),-0.06960184712260178,0.052008066402032795,-0.12860908988540376,0.01204737211869402,-0.04013486986374826,-0.020682791205009612,0.06072131746048648,0.025181937254120615,0.057872400651161206,-0.027806198887397222,-0.03410510825896671,-0.01284486026607673,0.1865182791970429,0.08800373294865203,0.05286039151871087,0.0350966193301201,-0.11973829641268136,0.26322503669536923,-0.0001397917283856452,-0.04936869696330646,-0.09819762310191923,0.07307300037657852,-0.04371853933473953,-0.019024654557004243,-0.02324717192130924,-0.005008066862987371,-0.007420085198485003,-0.02773087050022982,0.046756579086154965,0.03198683189759474,-0.020632442964308613,0.06467988379362737,0.06936272173865271,0.0030504439331557383,-0.08875797671634877,-0.05004865621951929,-0.05851741464057969
Gear oil temperature (°C),-0.05384473883465891,0.05135777339955923,-0.14960549535762124,0.008433281358016916,-0.05706464780793077,0.00021335585379431566,0.04042039974807532,-0.09574956860465417,0.18758230037343399,0.006150840912035267,0.0031125290003002747,-0.0389716458946278,0.13535814201468827,-0.0030078132982141706,-0.020199072270421312,-0.024566303560741333,-0.0037979194632280252,-0.13766283169337606,0.030595640843757183,0.06303657593941911,0.11200156687796933,-0.06014467802858517,0.03856834720403659,0.010658324408518865,0.041143303536321923,0.008059421332815217,0.02477062470226849,0.09120377117960166,-0.016905865349113085,-0.030900189084495634,-0.012282994775921159,0.01080180929960007,-0.08516752331010513,-0.01004764413700849,-0.02934039249599459,0.013042716207924502,0.007565859491559961
Temp. top box (°C),-0.06533539514581116,0.15114092298097878,-0.11033914509442215,0.0058334780877512555,-0.012835837262717555,-0.019374259571522202,0.07676476201329706,0.03480061220163013,-0.030250040047065014,-0.0052614285893177485,-0.02974542096540324,0.006533308445247545,0.026489050786244465,0.01335804786166396,0.008128740406358402,0.017727428703044,0.0012113311386552352,0.10304004889319072,-0.0032666099009531035,-0.03715256045885977,-0.030456551518142708,-0.0032629562977042085,-0.020256443841500223,0.03902398243274557,0.055986151288778874,0.011348547659643264,0.01893928948953771,0.051462410877343594,0.014120360718722804,-0.07622548171710156,0.0010534993721486169,-0.026590108511260875,0.15151358942248158,-0.04470297102669598,-0.07048022749877078,-0.11108529739654935,0.10804497208035459
Hub temperature (°C),-0.033827584417769285,0.19561830944764363,-0.0675533947530896,-0.0025491151742134174,0.0354519563419706,-0.020696896507001867,0.08639978662936264,0.030052240057023852,-0.07300594073988442,0.02969780364151602,-0.09434840756567256,0.03275494220396566,-0.1023214079077471,-0.06618618423723469,-0.028367127445198245,-0.004370167789096933,0.04418002845507396,-0.05995609302429812,-0.0029460673991468555,-0.049553768226811144,0.024611690587613467,0.008365098973483772,-0.01339026569595417,0.043592880770796594,-0.022285152395741692,0.00616776580321675,-0.0010443751679527734,0.008772542921295819,-0.017417485047490827,-0.06142571098044186,0.018377113411055468,-0.027221241711392213,0.04271219858194224,0.012716344782701628,-0.03954399294087389,-0.057691024845920334,0.017267248859643727
Ambient temperature (converter) (°C),-0.010859502111188437,0.2122947994950716,-0.06731244618227726,-0.0017160854287905346,0.006069337082028466,-0.008275573239985831,0.05985970102635343,0.025447063845193657,-0.10519181276440927,0.018947232602470096,-0.03694767192299545,0.021918519335542827,-0.0917041244044479,-0.05622913660924312,-0.023443898356872085,-0.009401035519714813,0.03108658958280631,-0.02397936963349133,-0.03357011989244704,0.0336184287337867,-0.01256194985125014,-0.030792398215459833,0.010703412243398235,-0.0014584125644365193,0.009310579028736922,0.0010004468917869523,0.010708132940340655,0.010049323174619897,-0.0598387652042449,-0.09174807632024307,0.03192065526034264,-0.07131908319792848,0.05864285661666559,-0.07334362591288197,0.03413390177856147,0.03424579285434336,0.09546913225228021
Rotor bearing temp (°C),-0.0017554618218927965,0.19717255222859145,-0.09393411869824995,0.00011301716690668328,0.02722201851094025,0.004429781418553416,0.06790797711463484,-0.015881691838923438,-0.09467977354514545,0.055430959910841994,-0.08339474707073025,0.027665698716533974,-0.06649065297005319,-0.047224767879877186,-0.019271456896202906,-0.013144521660510763,0.015047202850687443,-0.08592523790917769,0.016128084770103808,-0.04045837086444755,0.013525104073571418,0.023466068991983474,-0.013425729504862413,0.046632943506566334,-0.036078739925198604,0.007700519008084176,0.0014727212100007821,0.01274534971599224,-0.03653237868621746,-0.07222476694842583,0.0477677855328183,-0.0205665831861283,0.05760090214660216,-0.034682933290369686,-0.018108909454987825,0.02015700295320138,-0.0024345452832106387
Transformer cell temperature (°C),-0.0014116556050546326,0.21396243431740677,-0.06510659695803127,-0.0023303955669638724,0.012136648833085033,-0.01828443761002591,0.0557894590117066,0.034335005928636156,-0.09943398364426351,0.016581486835847585,-0.052053809485352744,0.02556701421014168,-0.10174176011255756,-0.0684278473494409,-0.03125845920884802,-0.013952105498758166,0.04521696949316258,-0.04977653280410892,-0.029086774524489142,0.015265655886356902,-0.014615359204826234,-0.026791013493082622,0.00392741506669024,0.00045876591401553153,-0.0013278235211685255,-0.0006743343253846265,0.006189407636397163,-0.0024196693924225486,-0.054842075211224514,-0.06719224928277806,0.031909363395191986,-0.05991939423304512,0.040112887668521,-0.06932034353884103,0.04063500467576994,0.04032184825047751,0.07505374651821378
"Front bearing temperature, Max (°C)",0.09540962538871636,0.0018582146603762714,-0.1499898617176444,0.013149139732986068,-0.03434701494332922,0.0027770498148420608,-0.009026005814483297,-0.0546613075190074,0.08331842659461391,-0.003827803144267101,0.01203476923737107,-0.019924451252538184,0.055781083288984304,0.002905571433086074,-0.014673041286059845,-0.014506306181031015,0.047184395530254906,-0.07984615667425325,-0.005306884208838938,0.010333278886723182,0.04563859145616483,0.007640775756746936,0.014705051895264123,0.0010101658464366989,0.0272053312877528,0.000632194908446888,0.01289435118612782,0.05809187208443598,-0.027955113310112027,-0.04737454912799807,0.0073896833373516616,0.02641790285102834,-0.09334148226146481,-0.023244537317088115,-3.890102431230308e-05,0.0930677048880773,0.016340176904184198
"Front bearing temperature, Min (°C)",0.09583720849719254,-0.012062513666847713,-0.1316855228305587,0.010933471074002716,-0.008580872097352431,0.0012552423195182807,0.03387433270091292,-0.07599755541115877,0.1261654186351569,0.017994099113956778,-0.03877480938731245,-0.013139663846696521,0.04200874851643616,-0.02026756830436553,-0.02155526389103208,-0.019548468980244742,-0.006661539720401456,-0.12109478770074653,0.0019949124881797876,0.03877586126926467,-0.018832559659197418,-0.027263828158711277,0.005696680503089959,0.00430936861974528,0.0344024354683635,-9.625849852011939e-05,0.01061523032463672,0.034026542667581684,-0.0031603208845871473,-0.004673075449684344,-0.02151730069004212,0.012816612961654714,-0.00915686731442843,-0.012332886665234787,0.018179748560579183,0.127749186501111,0.03637970969857479
"Front bearing temperature, Standard deviation (°C)",0.007441065667199179,0.04437161707869684,-0.07460570678303888,0.008519168596193623,-0.0853273170433462,0.005277161430898707,-0.13932721776508242,0.06527718670113301,-0.13079781055124,-0.07296663020129938,0.17205065159249774,-0.024749833210321565,0.05264603916593712,0.08047369832041809,0.02267560455623241,0.016287628454729808,0.1871487562899078,0.1293327961996466,-0.024373843679624443,-0.09569890754400724,0.2315585531381809,0.12015638830634319,0.0343920816598173,-0.017619990791656912,-0.023853625129106954,0.0029879905640872425,0.006922200471698446,0.08671225662729123,-0.08806429453135559,-0.15215801374184323,0.10410247248703308,0.04566858017782499,-0.3137783851093885,-0.03381425408333071,-0.06095629947709321,-0.11844602687619576,-0.07090366345048008
"Rear bearing temperature, Max (°C)",0.051459354848117526,0.04113864223148842,-0.1961108894999397,0.015485812025467038,-0.06089327781801835,-0.006195451130350448,0.001971780300840682,-0.06017912665425299,0.11642619446487545,-0.014241054190047958,0.02520751458133104,-0.03354859622557866,0.12614014136898574,0.027278633433517992,-0.003760136786049411,-0.01389688421995472,0.03615815781966618,-0.09031935180342279,-0.003002087562009428,0.018663184253157012,0.10072701245979274,-0.008567098523349505,0.029443700747570238,0.003906828903114397,0.041894361052426124,0.006398212007244535,0.02346161701761872,0.09299201571600213,-0.03339982820103132,-0.0661096749416955,0.0030545319173929456,0.03232163258674175,-0.10403523764572285,-0.02609825403664426,-0.050057239814358286,0.03822246551912441,0.029144482753093344
"Rear bearing temperature, Min (°C)",0.039525929898050094,0.0215151625379274,-0.17464963318501167,0.01195288239401915,-0.024323098453635502,-0.004193229255967912,0.07478436798759595,-0.10756495439802063,0.20630040226945098,0.021371896762345376,-0.04821566272852709,-0.02485916146579857,0.09561397734733437,-0.013529634863395769,-0.016431264307381753,-0.021265970665847553,-0.04778191787022077,-0.15454548764064457,0.006549266079079205,0.06740623028465817,0.013732600795971054,-0.06363066338042166,0.01896334444673098,0.01054372969888661,0.05812085095914453,0.0063372650061714955,0.022474418153440746,0.07017428623966317,-0.0019103492258513502,-0.010092092583294248,-0.03127442363473834,0.021007359166831857,0.00824868174787972,-0.014513267262761247,-0.0438254648796925,0.08266541481642302,0.045202000044835274
"Rear bearing temperature, Standard deviation (°C)",0.03122227000283261,0.045343852368588546,-0.08087152165585962,0.009902508922490049,-0.08192198115658376,-0.00505235865788026,-0.1403607183750825,0.0811885224877488,-0.15088503382983912,-0.07461477955897733,0.1541614101086421,-0.024341322727687714,0.0871812859020442,0.08987451193392122,0.025417879325374003,0.01304643342600537,0.17906343930505134,0.11064269746040416,-0.018360402345249115,-0.09542164678419338,0.20929861188391038,0.11139419202877707,0.030413702757343106,-0.019431437690481432,-0.029129084248187814,0.0015051338989167996,0.002884274537045324,0.06341779097522512,-0.07259611259763064,-0.1306973756044531,0.07876987443359146,0.0281826520012639,-0.2675523366730107,-0.022166350060748637,-0.02772530759208819,-0.0925935260577888,-0.03223545634745131
Temperature motor axis 1 (°C),0.003852319266777125,0.1746091560305599,0.11532918235526068,-0.01964522056477409,0.008655778026975432,0.032533082277853904,0.016607588179904532,-0.08707913974212637,0.029292056977841686,0.04450040442941819,0.01176095384691463,-0.001640406791129057,-0.13437204946933204,-0.1327182627293763,-0.061737794207080525,-0.009398200574891345,0.03433895028923301,0.07559535523904286,-0.015595861753187173,0.11933862976674654,0.10705590697679102,-0.06660613433381679,0.0359668488743131,-0.08139276424313947,-0.0449411990113535,-0.01303213887905548,-0.013890104391139921,0.0022434763084625622,-0.03950519845592553,-0.03128430759984141,0.01790409757271041,-0.03281433035802803,-0.0885422961658027,0.05755691463491897,-0.0038406215060396752,0.02891887163922843,0.0026794250055095156
Temperature motor axis 2 (°C),-0.0011162342463907175,0.1730312241865505,0.1191625719067249,-0.0200146161265699,0.006889793851481213,0.03199112066970613,0.014864299672925454,-0.08886833670208781,0.034451653107667436,0.042039987192705575,0.01668296356561382,-0.002579706159289124,-0.1305627111337234,-0.12773646879680203,-0.058923836178992904,-0.005833882639406596,0.03552151882960351,0.08584542398374707,-0.015226864636683955,0.11829847228264123,0.10820757776389298,-0.06265330937399209,0.032431115361727436,-0.07906217638392801,-0.031241337996810975,-0.012480556678084453,-0.009346036448084507,0.012709812370773059,-0.035989824255401114,-0.033370472904111444,0.008888014205385326,-0.014266338805829235,-0.05423571849029811,0.04976116343299266,-0.031357828782425656,0.011765802131676644,-0.003593137064322356
Temperature motor axis 3 (°C),0.0014674851216743647,0.17358306217428723,0.11600989539794668,-0.01981953414201934,0.008072568613047067,0.03287379887901261,0.0160460060216887,-0.08952626663447111,0.03294903876230194,0.04419186323708846,0.014209220845570763,-0.002041867836395518,-0.134205857949207,-0.1316549044847163,-0.061166815100461985,-0.00815630726468225,0.034534868684515635,0.07863253881121271,-0.013980697664450682,0.1197974902977977,0.10863716317981692,-0.0658152182109584,0.03652369500116159,-0.08075578828498181,-0.039930745526143216,-0.012786482095187878,-0.012258588535978329,0.007238948229730639,-0.03908538517641792,-0.03290098462433855,0.01511429279932493,-0.026122856390481574,-0.07940494164670057,0.05642445892995436,-0.013137877305724695,0.026366959136650936,-0.0014402706344582884
CPU temperature (°C),-0.06516923351887922,0.12929647887162007,-0.1093041618934996,0.007001510629269062,-0.017968348936197455,-0.011245322249702,0.06972557218334492,0.023417177636499906,-0.025226421336453104,-0.00272252101721669,-0.023957309828178317,0.002781971121022758,0.05621301626899907,0.027194062895325936,0.015485343637313919,0.022015222551353165,-0.009251056161005836,0.15571770176972727,0.006537112909680502,-0.04570638065780678,-0.04640474859148265,-0.002959830853547649,-0.029034106036779552,0.043934053572935436,0.06060482886437302,0.012283965119902068,0.01916323712500827,0.05855017483539484,0.03243546042878233,-0.07825341965665461,-0.0008556964882721271,-0.031275261926601544,0.17934276611910516,-0.06165138540872786,-0.0911246787061136,-0.1160649084377674,0.12280447608930736
"Nacelle temperature, Max (°C)",-0.07277280121404027,0.1479153907940103,-0.10934387711265772,0.005361723075166991,-0.027678681515303567,-0.011595907648290866,0.056403344878345515,0.020371897093011956,-0.022179539640624975,-0.004684222300429814,-0.021916216445217254,0.008108268618580638,0.0006491257188141925,0.040570630369383444,0.0335941419234581,0.01679169545710483,-0.08870509852618383,0.019497735263006286,-0.15271106789179364,0.009932815156034093,0.046356956641689546,0.019640032964776653,0.00373268842117204,0.017187860879893678,0.04546498838868737,0.004755256941033615,0.013963869658646131,0.031003625252027094,-0.027402588164839464,-0.04461554116170776,-0.01493530674779591,-0.017267521263345964,0.04038856214290261,-0.0489870807892469,-0.07288519047347067,0.02958089266256985,0.0846522062813397
"Nacelle temperature, Min (°C)",-0.07061421302384706,0.15162018338171335,-0.08512556539621069,0.002718390136558029,-0.016116149584033602,-0.008649362678520948,0.06801844882662376,0.013626491288498212,-0.02479881179820529,0.003326192180416649,-0.02442776378479687,0.013477846343549567,-0.045430998694504135,0.03377819405845484,0.03863616535389154,0.01797036749844143,-0.131194948742155,-0.01751312992347909,-0.167316547775407,0.04390093997201643,-0.015587939592389707,-0.004229576227353396,-0.010877747383762315,-0.016874155265423803,0.062340521331115714,0.004042192530509046,0.03163614047705005,0.04449209777078622,-0.026930176070959724,-0.08282988460571016,-0.004748444694152962,0.022628207637289923,-0.005730443484096768,-0.06605236864810786,-0.05830275662113853,-0.08899561299195743,0.05131561698703775
"Generator bearing front temperature, Max (°C)",-0.06917335700671665,0.04941774104386617,-0.1318049946709147,0.01224216120753647,-0.041377500695109835,-0.022039045180577917,0.05621053481991531,0.025888762722197527,0.05697611823344078,-0.02953487319002068,-0.03212246782728707,-0.013906218100422486,0.19286788595695437,0.0762124662548484,0.04340305576334603,0.03062394613798744,-0.08897488674861347,0.2634708081256966,0.04471366821238306,-0.05040670616316176,-0.11830014191065491,0.06297378086212319,-0.047335752893965674,-0.014375671835322337,-0.01916164804088164,-0.0040786432916809015,-0.0037849365347787205,-0.019571549696717067,0.0474692936700844,0.022291736131431206,-0.01883736011968559,0.0649301489935612,0.07774331412804501,-0.0036992858576454435,-0.0934954449795419,-0.05554792354906758,-0.05070740855736024
"Generator bearing front temperature, Min (°C)",-0.07020656499791188,0.05410881182285931,-0.12474589662554038,0.011763222780126929,-0.03878394739348879,-0.019174870170016255,0.06405707116760267,0.02457624866202106,0.05737111531944146,-0.025990528724356993,-0.03496728378474034,-0.011428823294314829,0.17591949997148107,0.09842446655626116,0.06149214039155137,0.038736424321321114,-0.1471473513610313,0.25549613192385917,-0.04302317549161035,-0.04840265339637254,-0.07864850791948064,0.08193342256395725,-0.03970654064119733,-0.021266619775048547,-0.02404610201915625,-0.005365214719017554,-0.009094376139799937,-0.0319061795517078,0.04449090318709084,0.037666581594226325,-0.021576328662029187,0.06634543797029419,0.05950190935214271,0.006933865889667109,-0.08258319358673516,-0.04977348520474064,-0.06358633312784095
"Generator bearing rear temperature, Max (°C)",-0.043866808087993654,0.17543511223003883,-0.09475037259580175,0.00257677884540472,-0.013575494215619023,-0.022967945662458644,0.08480208703956554,0.01583761045142837,0.0322105573851083,-0.007167958842517388,-0.044714522845240856,-0.0045128235313428655,0.058850165975714804,-0.032167423243186215,-0.015403316853601821,0.002702773735698914,0.006968795562305089,0.15801378381032155,0.08543655586442322,0.04732215816945165,-0.0768774553058936,-0.023025394548971803,0.00298470783886734,-0.08414392714788528,-0.0714745638138752,-0.011516270152727305,-0.02071234604020833,-0.07342567665993763,-0.029827215659776203,0.028544620366441863,0.04211082189876358,-0.058126949392538096,-0.1433803952289499,0.0390993068587801,0.16354031742485217,0.06493055283047772,-0.0005540107409630693
"Generator bearing rear temperature, Min (°C)",-0.041405186440097046,0.17911027627415882,-0.09510741609958578,0.0026399286659497838,-0.011493845419379142,-0.022132343662846377,0.0903731638758739,0.016999948549273967,0.0303000199224622,-0.005119994031056414,-0.04982614164658098,-0.0025169949956395693,0.05155917757165612,-0.018558624310098828,-0.005001413134568788,0.007820058780252806,-0.025409485900860222,0.15571997128155993,0.03548725677050942,0.04752334014035652,-0.05351746253330823,-0.01275014083291743,0.006825221849766187,-0.08487476599021367,-0.07515402227218025,-0.011826313837501764,-0.024660599775213732,-0.08115558913053217,-0.02904608091650191,0.03890297092818411,0.03837189574807985,-0.05548215815115934,-0.1409833522930343,0.044088710488950286,0.16188533045942832,0.07066217852370993,-0.011699222902505628
"Generator bearing front temperature, Std (°C)",-0.0021775395003811268,-0.010537278738949355,-0.0423942554533446,0.0025468914581770986,-0.014030593484169676,-0.02999637802429691,-0.030551025979435268,0.02583785842523708,0.014623900974777051,-0.03166089174260079,0.002058160984693777,-0.011784916439205423,0.08595282783344756,-0.12493867142340698,-0.09997194919529885,-0.04314656156605988,0.3215312216180707,0.05515426623202586,0.46016833801372514,0.005433899475294768,-0.21053895246867096,-0.10307179005791062,-0.03749328107354422,0.022102681163010438,0.04382601461753567,0.008643620204320966,0.0269691238775968,0.05720696765717276,0.012014611820489018,-0.07279637747909824,-0.006977476943282983,0.007113300280505247,0.12907925521581967,-0.060363602511307915,-0.10952880771814091,-0.048098591215520535,0.043962652446198534
"Generator bearing rear temperature, Std (°C)",-0.026764791354668378,-0.0007737465037671874,-0.011839755278293188,-0.000368751299557323,-0.015229926096108872,-0.019489606440542297,-0.02932920759578357,-0.009245510385673162,0.023467308385020605,-0.0164346184138791,0.028914191658856368,-0.017444082703852018,0.07796230875333189,-0.13403645306681833,-0.10169093944956467,-0.04703066380866634,0.31985469760157315,0.048902348871148804,0.4469574563409348,0.016197732547022742,-0.2299758065476412,-0.09624044970840595,-0.036872349722605946,-0.02016276680895257,0.03733050792873474,0.0010103445224944607,0.03573382697165904,0.056183951430511664,-0.0090705062536445,-0.09264096727149224,0.021232483235189184,-0.03281911877527397,-0.010543718063722243,-0.05066162255674718,-0.0031061142442042507,-0.068133412215457,0.09352372689695476
"Nacelle temperature, Standard deviation (°C)",-0.004047300338631728,-0.006875158692220837,-0.05498503058991488,0.006369561584898913,-0.033007163654384566,-0.015738389675136293,-0.03396287552896522,0.0832075839354385,0.0512560523512492,-0.04898971645765166,-0.033962522555080865,-0.009004886974117218,0.11662966578445888,-0.058985196986591784,-0.07402769325907588,-0.022507842669576377,0.19083935849674685,0.11821413119820423,-0.026470258762755276,-0.12533226024554167,0.3345104945918461,0.04743182434176784,0.07708086284579327,0.16667807099206147,-0.08981196079794587,-0.003949184647457094,-0.1003934793169188,-0.14562318072086344,0.03332330894517188,0.2768523561773234,-0.10777205024704618,-0.2184281228814228,0.3678352209000517,0.08399531592431644,-0.00020221340265329235,0.45260476470235567,0.17297778311171888
"Gear oil temperature, Max (°C)",-0.038982201371793146,0.02152808204089294,-0.12314799477124072,0.007948179164043992,-0.02995428497498972,0.049876660618869695,0.010737113556082985,-0.19093949722878606,0.04927179161015167,0.09802100749457358,0.05536273376575756,-0.03245693016419257,0.15565108701743274,0.01461185601419985,-0.028503696570413673,-0.0177789007763974,0.10878131799471867,-0.09310612462172911,0.02788162482437765,0.019576902091059445,0.24133024735240138,0.01670800401757494,0.030585228650276318,0.07285613608287464,0.036720971246591606,0.004996490138341846,-0.014061769451232924,-0.09417072292968022,0.06888446287498852,0.10260132909695713,-0.05095490682052111,-0.08026127901467203,0.07199579288128141,0.04327037825558071,0.22928667247567097,-0.27251220960968353,-0.21483492179373972
"Gear oil temperature, Min (°C)",-0.04921676191184389,0.026512829408637858,-0.09926561834942552,0.0043572099564711765,-0.01919323846971752,0.048581180555982144,0.034084478843550974,-0.20678830909086296,0.09234096240469883,0.10345118104393469,0.03803318597279331,-0.034544912729311796,0.13619615277542715,-0.028171140629271424,-0.04663958184867832,-0.02628775785277446,0.08320008813732666,-0.1392903384458154,-0.0362836527196271,0.04866840326399597,0.11203238167294274,-0.011582587889038216,0.000394977597878151,0.029304508424647574,0.06788339207892953,0.0011361939401420794,0.002766577658756429,-0.10595486405335122,0.08917903455011564,0.11098053961168758,-0.06922250776125034,-0.044522735444490036,0.0875408759951191,0.03718125459201653,0.26217031557533926,-0.31577320850124324,-0.20583410383456616
"Gear oil temperature, Standard deviation (°C)",0.029571154684992544,0.019205615344166066,-0.07127392688351439,0.00912797404261168,-0.044849139338807305,-0.01846905370572199,-0.05830119980989954,0.1717618461046603,-0.041847617187900185,-0.08565214934375129,-0.013815301883861708,0.009629182433840441,0.03618778588997972,0.019360174356242925,-0.014771627961828114,-0.003000781109172049,0.14353804683881022,0.11796097024964786,0.07591576156902816,-0.14600023345211008,0.40533209512932983,0.028042699282413708,0.10444525515305572,0.12684580348392424,-0.09484161354540065,0.012654891741028185,-0.055350039186024866,0.011040812639351187,-0.023704431138500865,0.010888924359428252,0.027776634229526656,-0.10101101016388175,-0.01192386818556191,0.008266813950666755,-0.08393731891136239,-0.028484985576583237,0.029856573015787192
"Hub temperature, min (°C)",-0.025240216218691207,0.14691582605105175,-0.05986182597569277,-0.0019480381974715832,0.053618589455069435,0.060206537666186985,0.06893821515806345,-0.10339477143601221,-0.15292962707958355,0.12809299049634362,-0.027621905738011616,0.028185283196402733,-0.09036374633555629,0.040127837692684305,0.029052214179420763,0.01773397568264754,-0.009722463457269683,-0.06845802448159835,0.1047514375653331,-0.15948255796804248,0.08046797302220088,-0.02306102887964723,-0.0002618699272011766,0.03968416272559301,-0.05313684395699651,0.0034997552005746526,-0.020238849013199847,0.023976837675245805,0.08447283243806297,0.03029425220395069,0.008182034140322855,-0.005029430440828191,0.08933776664802465,0.0019417002679222928,-0.026842525220441567,-0.11138981836646575,0.06063317505625491
"Hub temperature, max (°C)",-0.02493995158050568,0.14861042117161333,-0.059714172918705344,-0.0017680134418851445,0.053016644487965954,0.05964557902890819,0.06918889573441658,-0.09641046549549424,-0.15020568304415857,0.1239323999414327,-0.03088612228319549,0.02756368339973643,-0.09228274766969372,0.03406509341580039,0.025335364920295436,0.015870294532943523,-0.006560848467125317,-0.06848603981331047,0.09796254342395609,-0.1639610784573849,0.08282153480324644,-0.030409076546743224,0.00297991036171078,0.03706317067346345,-0.05307571705453852,0.010394418214063342,-0.012270748086744138,0.026048642438450544,0.1507282863199103,0.019261324915757695,0.02518715704822275,-0.0037509126582807983,0.08092624076694295,-0.0027625874611734266,-0.026745221537248037,-0.10124102710838025,0.0556578965042093
"Hub temperature, standard deviation (°C)",0.004201322010390537,0.018793645961896397,0.0024960281951362366,0.003061466390836216,-0.007732236535997541,-0.008250160355174244,0.0011178677659907379,0.08896801457211351,0.03651890331905391,-0.05511779730760209,-0.04014139699729419,-0.01081741771751004,-0.022891792190202803,-0.07765243971831291,-0.047351622824047215,-0.024405053688919653,0.038733633769976086,0.0003554202454670854,-0.09037878781118765,-0.05600603413986846,0.02803491072177699,-0.09698425657052143,0.04249803006672681,-0.03396122294965389,0.0023335408557797754,0.08919719381793911,0.10589358653942352,0.0285552271913882,0.8901979615093047,-0.1513685100131474,0.22942843286549175,0.01753675799470536,-0.11858633089157847,-0.06487336888212628,0.0033590595023493125,0.1405259817810452,-0.07125379907275134
Voltage L1 / U (V),-0.02443421860844507,0.05413176209908536,-0.053486366995335495,-0.0016780741035152136,0.24956078394154885,-0.017686856714058976,-0.1303627840038981,0.04589608514235742,0.058201375945263555,-0.03493647080942548,-0.010540720455744055,-0.0015426712828084327,-0.005493367773414809,0.014087345781337805,0.006290562237247558,-0.0013202267424616623,-0.00692173295031232,-0.03587211565176075,0.04709507224920854,0.16050662756869694,0.026402586985013608,0.1946954366542992,-0.0887989230175732,0.02034770870788303,-0.030782690473668505,0.0016360426573255897,-0.00565698375151844,0.0029142651720421124,0.03128243048929426,-0.0034295477393880697,0.018816839692060904,-0.010869867795606633,0.021161813968726698,-0.01742955769299946,-0.010703418443075997,-0.012384825278933247,-0.024709733833899704
Voltage L2 / V (V),-0.04179891885039849,0.04814486816136204,-0.05080946044628973,-0.0020005980036914115,0.2418523636330455,-0.011599765351594259,-0.13105724217972975,0.04672606089104182,0.05565367639991035,-0.032991670325904665,0.0005610210223224808,-0.002632729920668055,-0.010687855152589151,0.01580705864480357,0.008520935608962575,-0.0001672920058946037,-0.008894187253890904,-0.03419960614766929,0.05155100713105328,0.15794115656839527,0.03285819713377658,0.18454895675491836,-0.08255131282433631,0.01347644236782921,-0.036524063826641494,-1.1627651569881547e-05,-0.009554039701723808,-0.0022960419312976627,0.03922681604328704,0.008730477109411695,0.014528437652121376,-0.017241790170703628,0.015950674947490556,-0.02773754667956451,0.003222312916691908,-0.02177574887910409,0.016330956394445095
Voltage L3 / W (V),-0.03283486317275861,0.03520375895384503,-0.04348227291542514,-0.0023627314525387607,0.2416322761204803,-0.006226350030850348,-0.14125788768115427,0.04362566494229269,0.06389997870496746,-0.03733867204432078,0.01428961856612739,-0.006434858050717339,-0.002066492349679433,0.015086435070938698,0.008746897746214812,0.0054745706003207495,-0.00907938601197387,-0.014260098210432375,0.034847605968534555,0.1936790995517222,0.027209687425330385,0.1927024770874226,-0.08496028045128862,-0.0007851725395363746,-0.031022605455533786,-0.0005207569097580023,-0.007430621773008309,0.004554776209210354,0.05284961449990849,-0.011660208324988111,0.005768940786893623,-0.05105979874581937,0.011458379386603022,-0.020571205790141302,0.003215902288144881,-0.018776845785893108,0.09046134669900005
Grid voltage (V),-0.03354817420730947,0.04671203938519495,-0.05010092961129702,-0.0020299165415158214,0.2478862768945604,-0.012122030678348085,-0.13597998392712857,0.04611415385915853,0.05997846733907604,-0.03552012478684114,0.001165856917393151,-0.0035167225028019567,-0.0062883712378014826,0.015229439812260478,0.007940593694975689,0.0012547793093628731,-0.008398177535397995,-0.02885415734485488,0.04538154137311825,0.17257354839323658,0.029274910593411897,0.19326654824966188,-0.08664780220734962,0.011413084348563182,-0.03330617886721732,0.0003887504774871993,-0.007693714816805871,0.0016537329803988712,0.041428488050052656,-0.001863586609808253,0.013381060192269277,-0.02618918650289266,0.016526068330033828,-0.022295758344156338,-0.0015164899344514357,-0.0179592515837272,0.026373497829655913
