,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37
Virtual Production (kWh),0.12888794507556287,0.0028705366696654875,0.003362198219625651,0.03391422831694164,-0.00023044402157039874,-0.010640467004119993,0.013055073796232431,-0.020538657459028286,0.014204138638428086,0.011372191165075186,-0.017570264815871785,0.01307317810307025,-0.000899734989018914,-1.0809845997268588e-05,0.03338715159055807,0.00020408412389342787,-0.026070475861530024,-0.009781177113436807,-0.004541024772688692,0.005132026356244814,0.002404154789438874,-0.0209011475600478,0.010490011819934513,-0.02482185083843249,0.01759203326987615,0.0009541408992436579,0.004472755657361937,0.003989849837222245,0.013123360299151208,0.003994679530413596,-0.013695719090009509,-0.0008529848952502032,0.01635375315027523,0.026409023765801672,-0.004456157116992626,-0.01110865765086285,0.024122737121283086
Potential power default PC (kW),0.1299534338778777,0.005573011193200779,0.011337609831562264,0.05187559288786923,-0.0016638445731184664,-0.03716860572058101,0.030792283160434527,-0.017161186801748118,0.003910242697727126,-0.0005356851900835505,0.026921407591831908,-0.0005763784074344537,0.004227508943583582,-0.006069386157269674,0.023860696329752257,-0.005136056711725726,-0.016569221006007905,-0.0009023125946046324,0.0029915566949144136,0.019316934696978712,-0.008405906910003764,0.0023474924926985725,-0.014351883220192797,0.014498416621745894,0.015163483481277506,0.004658517354914581,0.002362886657181703,0.0014967186585979992,0.010426325354959215,-0.0009522455231705008,-0.008802963791331678,-0.023688700639268513,0.00619049419346767,0.027105511291547812,0.027456935280709215,-0.050636162464985174,0.03332813091448812
"Power, Standard deviation (kW)",0.10551068112686271,0.07119060249571338,0.03816745038513789,-0.08522652644315752,0.0020658361096268134,0.0743968832531933,-0.06527854570247878,-0.025449381673848442,-0.0662551699358148,-0.019812932716605638,0.08183364617822877,0.0021569013208115376,0.0016861069834780817,0.0013358194470755606,-0.06375854866472443,0.008526377253966839,-0.05610002073968385,-0.10726467431644571,-0.00831845059689109,-0.0034996180045536746,-0.0004160123041166749,-0.007237082254703854,-0.005819371255426342,-0.024381216467335494,0.03015261032281891,0.020187873972318963,0.0074833826604538845,0.010486830017031972,0.04111872537898137,-0.02077093865195516,-0.032139129275264924,0.016933417587708305,0.038362396141119595,0.09434376996278107,-0.09069099693183814,0.015569366800137888,0.045834371087490194
"Power, Minimum (kW)",0.12059423579093581,-0.0372965733299455,-0.010958352599661863,0.08395515043359121,-0.0010297449485963917,-0.04865560264734702,0.046433540463287,-0.00937625643843786,0.04742834730960227,0.01990637015729575,-0.056198162584034754,0.01897641208366735,-0.00755956804067303,0.005132145662707622,0.073944680667569,0.003852837137244354,0.005197346319737365,0.048123652273341644,0.0019322795688115554,0.006576807385347284,0.003424309685277162,-0.014657337412393452,0.02163152803397654,-0.02473173346784563,0.00514685701124392,-0.011296295599201187,0.0039063987749937724,3.4002280854958204e-05,-0.0041733540614892345,0.019490869919586082,-0.00047849701195969846,-0.011509276905026266,0.00011267231594717236,-0.023172844775932438,0.0513944644698071,-0.023404025761131545,0.005583830411263799
"Power, Maximum (kW)",0.13065077908899755,0.021398698806624972,0.020028613030752332,-0.012330427446943949,0.0009944757844956953,0.02337860052079925,-0.019302109740258776,-0.019792842596389533,-0.02226162675567469,-0.0029676158287002853,0.015644962327545666,0.01257276215315035,-0.0009460803744188074,0.002585529142157837,-0.0008632487730961204,0.0015982970216630935,-0.029393722722526893,-0.034457944439495514,-0.007949148050716198,0.004067889024161855,0.0029302915173861563,-0.005114828831453236,0.008164384605061675,-0.03169285601094538,0.01748010528481331,0.00814845242366631,0.006978529128733379,0.006317367902978061,0.02459618745525902,-0.007924846861936341,-0.022427651069714973,0.01281398349719805,0.01737329041229746,0.035252680591682004,-0.026297595969667947,-0.005659788995370816,0.02207671231055414
Potential power learned PC (kW),0.13016634992754245,-0.0005162603243810077,0.008435270100434298,0.05112395653061277,-0.0009653061334540388,-0.03181160269031039,0.03147152141052904,-0.02420301155702535,0.0025591953837876898,0.0027514279237540558,0.03262001536511043,0.000597524275194726,0.003942425308759831,-0.005409421242880033,0.027971050041972968,-0.006517308731370201,-0.019094586261096117,-0.004656550721778724,0.0017598200406764956,0.020699934640008744,-0.00945575689492957,0.003345329891155581,-0.013620309896677094,0.011083868303673557,0.008880493770997176,0.004266926964458687,0.002461746950369148,0.000637888665168041,0.009461660106796839,-0.002275181221490275,-0.0063687787643562175,-0.01958099227700875,0.007777487208148207,0.0201412170559468,0.022470771423417614,-0.04705937050377289,0.03179205957464069
Potential power reference turbines (kW),0.11948451613154167,0.005868011281942057,0.00044931559809936733,-0.020008093444862363,0.00025444732321551575,0.012931936097257095,-0.06095139890118556,-0.03196349479108971,0.006908296264411601,0.0350278489484278,-0.040077620393184424,0.007571765553406642,0.04507115366291756,-0.03323776453216063,-0.041316014283549723,-0.06972966616049213,0.016423096066971673,0.02474427876749541,-0.019552342461631407,-0.014922371859495367,0.011422361270163986,0.005624913008172264,-0.04789207525696323,0.05672687045595812,-0.09064600219453559,-0.001151380943594401,0.0012114692061802991,-0.008028363848111302,-0.009084989826782987,-0.0059300471880556135,0.024910081132027057,0.05080889803740189,-0.01285309744379555,-0.029016186536523266,-0.12550052080215057,0.16682719222921827,-0.19012843376079827
Cascading potential power (kW),0.13016634992754245,-0.0005162603243809955,0.00843527010043431,0.05112395653061277,-0.0009653061334540194,-0.03181160269031037,0.031471521410529044,-0.024203011557025353,0.0025591953837876664,0.002751427923754046,0.032620015365110396,0.0005975242751947619,0.003942425308759803,-0.005409421242880113,0.027971050041972947,-0.006517308731370254,-0.0190945862610962,-0.00465655072177884,0.0017598200406765442,0.02069993464000873,-0.009455756894929515,0.0033453298911558073,-0.01362030989667714,0.01108386830367353,0.008880493770997106,0.004266926964458337,0.0024617469503691947,0.0006378886651681988,0.0094616601067967,-0.002275181221490237,-0.006368778764356382,-0.019580992277008737,0.007777487208148019,0.02014121705594651,0.022470771423417697,-0.04705937050377274,0.03179205957464067
Cascading potential power for performance (kW),0.13016634992754245,-0.0005162603243809882,0.008435270100434322,0.051123956530612746,-0.0009653061334540137,-0.03181160269031041,0.031471521410529064,-0.024203011557025356,0.0025591953837876703,0.002751427923754066,0.032620015365110396,0.0005975242751947691,0.003942425308759859,-0.005409421242880105,0.027971050041972947,-0.006517308731370249,-0.01909458626109615,-0.004656550721778789,0.0017598200406765841,0.020699934640008667,-0.00945575689492961,0.0033453298911557995,-0.013620309896677112,0.011083868303673835,0.008880493770997137,0.004266926964458385,0.0024617469503691747,0.0006378886651681711,0.009461660106796603,-0.0022751812214903133,-0.0063687787643561975,-0.019580992277008862,0.007777487208148498,0.020141217055946417,0.02247077142341765,-0.047059370503772804,0.03179205957464024
Potential power primary reference turbines (kW),0.1247736318701688,0.012871331263341846,-0.0031607224089169185,-0.027781331989213814,0.0011685574524505514,0.03976534956579321,-0.01565771344844736,-0.026371324670250603,0.01199456567878717,0.026168261090749087,-0.04257635004290836,0.018746295088193414,0.0359966398230961,-0.024279155056554428,-0.013357583234752442,-0.08417655310578745,0.014370498399391453,0.03866773344216914,-0.034794529988138444,-0.0018593741387264821,0.0313779633667392,0.013260816772862123,-0.06441834695876997,0.0610647188564007,-0.05358786478358886,-0.008396508178509829,0.009691086148843061,-0.006195753271200855,0.004151506184049542,0.028467433846348103,0.0066266655304235145,0.04137301742105781,0.05772728917293288,0.04947769128729206,-0.06094659171467667,0.10365853475482235,-0.012056956840680644
Potential power secondary reference turbines (kW),0.10360968399946924,0.0008651032444746027,0.0026954872168053826,-0.01285141763439538,-0.0004389473734540197,-0.0067564998517121635,-0.08618489410033561,-0.032348302174637286,0.002097657213118313,0.03794754504283202,-0.03414780746207913,-0.0007993389278315034,0.04720954149816981,-0.0359746172868361,-0.05662394601832083,-0.052455327951676095,0.015588970791070382,0.01205044046141306,-0.00759317849404997,-0.022982554858119134,-0.002661867940452551,-0.00031598794706608896,-0.03112259763286471,0.04809421114774291,-0.10767055915651327,0.004175896233516788,-0.004498611340165445,-0.008520606906243679,-0.016441041287981593,-0.029110494881387623,0.03479029043447383,0.051608215829334864,-0.05974617174598368,-0.08068817202571758,-0.15927477114916988,0.1944044431201263,-0.29527925690782714
Turbine Power setpoint (kW),0.1260431758316286,0.004822041922157588,0.001708374559217774,-0.02274707430793555,0.0016029336275395001,0.032064557217787726,-0.014017921024406608,-0.017762162889833268,-0.006281395242097555,0.01635626079029663,-0.031962844410591926,0.03013499094886372,0.023959341885349,-0.01495324817895049,0.012003968164113114,-0.07678216553694527,0.007968662544772843,0.06159895403433662,-0.03437743722771619,0.00786702771346772,0.03155969822745384,0.024218114272890456,-0.056575668736228185,0.03518323759966382,-0.06373936157899238,-0.02088367033595817,0.013252727742912952,-0.003650264065845097,0.007873647042584843,0.032609732714405225,-0.003630429075733941,0.0396985966717755,0.0829312620040419,0.06864050408672416,-0.06392072670846004,0.09415344944194222,0.029385950884713713
Potential power MPC (kW),0.1299534338778777,0.005573011193200785,0.01133760983156224,0.05187559288786925,-0.001663844573118447,-0.03716860572058108,0.030792283160434527,-0.01716118680174812,0.0039102426977271265,-0.0005356851900835573,0.026921407591831936,-0.0005763784074344047,0.004227508943583631,-0.006069386157269803,0.023860696329752257,-0.005136056711725632,-0.01656922100600789,-0.0009023125946046211,0.0029915566949143685,0.01931693469697872,-0.008405906910003614,0.0023474924926984867,-0.01435188322019277,0.014498416621745868,0.015163483481277464,0.004658517354914404,0.002362886657181721,0.0014967186585981753,0.010426325354959166,-0.0009522455231702649,-0.008802963791331777,-0.0236887006392685,0.006190494193467344,0.027105511291547785,0.027456935280709104,-0.05063616246498551,0.03332813091448827
Power factor (cosphi),-0.05837253427833876,0.12563587397633358,-0.06593367939382747,-0.07294096843662114,0.008390834523017261,0.07321889711313034,-0.037880540388028336,-0.012462322829704275,0.025478556105636742,0.01927190475806195,-0.0147757211818373,0.031043758216809377,0.059454528141908075,-0.04104162916139415,0.1358685145113162,-0.17994997578620386,0.0694422966414802,0.2471192231040592,0.05246913541724738,0.09373306329664831,-0.06680651574500449,0.1206821811868681,-0.03326365484714541,0.027320261443042206,-0.09232219935479241,-0.027085183432097232,0.0023831489573234964,-0.014754940485620077,-0.03528335712558151,0.03214697887690997,0.05898149409157375,-0.03298574813744208,0.012844952982300878,0.14709788251436354,-0.14199393166871266,0.044110124665786545,0.11419228198971465
"Power factor (cosphi), Max",-0.04540239789109994,0.138092430163087,-0.051899324059131356,-0.05289901736248027,0.006809723082381792,0.04691106135878928,-0.03676029371844271,-0.02044864166169233,0.007138918575446883,-0.003688019218920615,0.05701148041151588,0.03009533451462107,0.026872843820838637,-0.025277791047413175,0.20678188296599734,-0.0929894180372209,0.010406221434171388,0.2579142478193963,0.10387641455228754,0.12349881782352806,-0.1420718854280337,0.17710979697287263,0.07925122061472722,-0.1491740041957475,-0.025981208630573734,0.024695962993369347,-0.009237574957548234,-0.004787815564331992,-0.0020901600911123405,-0.05572324164615003,0.049895423174707625,0.02564211749714919,-0.14530371897020317,0.08850217644016428,-0.135340114404369,-0.019093732324435342,-0.0021778086592252333
"Power factor (cosphi), Min",-0.05460157725982838,0.0032278317988895006,-0.06381546098260489,-0.01576140435370606,-0.005833330676954986,0.038397408265404956,0.012665886221801863,0.015500018716625501,0.060147703893207255,0.04291621633506856,-0.1403606429219255,0.01961698964984205,0.06807382304492478,-0.0379107869415764,-0.07832904637382164,-0.19543937147166213,0.13657665211626482,0.09089349890040681,-0.08802983286002078,-0.02502048087623674,0.11048133470250901,-0.05939492894806541,-0.2082167530219274,0.3135465059151031,-0.16947419892970908,-0.07327055639661742,0.01502684717301836,-0.028032883700343306,-0.07410321091913007,0.17631113058824477,0.05305636233566841,-0.0909844926887607,0.24147721007549203,0.20595471593733491,-0.11912587579679326,0.10961495475772086,0.24652462563757516
"Power factor (cosphi), Standard deviation",-0.039277037018101583,0.1358200932077915,-0.04664987455750566,-0.04734948613584299,0.012670064202384439,0.04014221674697476,-0.03645625334115926,-0.0215183619851678,0.0029731779486795607,-0.006755208668789225,0.06871777453313402,0.028779262549007298,0.02110404927377524,-0.02038498053756438,0.22939765037178955,-0.0811427299071333,-0.0007324663443305614,0.2692720190052713,0.12063354744639276,0.1318899964583528,-0.15725193106447335,0.19594384305875845,0.10098884568103478,-0.18544449894011392,-0.01948428809552184,0.027273777570842025,-0.009216487914300664,-0.0024416996951060616,0.004327478758705039,-0.07136100931961858,0.05089417128865416,0.037069264621236366,-0.15700245633240062,0.09526015266621116,-0.14930550894184383,-0.018730283742004944,-0.019994679901901142
Reactive power (kvar),-0.12802268046775575,-0.008397157017379248,0.00015327210071752593,0.021209984823991314,-0.001325267275680554,-0.031472606804768384,0.014636415121497852,0.02289311794627468,-0.01087118345350627,-0.021863343212046842,0.03437633658356058,-0.021552806349075904,-0.029404463102962228,0.019773805921238286,-0.0006372455895025459,0.07204078197984823,-0.009219578080656836,-0.04173621908799657,0.032299142687124624,-0.007510780256617687,-0.028821488154608096,-0.01095449836803884,0.05527010165750178,-0.048334369962816745,0.047426762312133955,0.013760263108783526,-0.010328076463202409,0.005241884067485833,-0.00123063855974412,-0.03188297260566818,-0.004082553558676042,-0.028162084739224696,-0.06667949283655862,-0.050519828247780244,0.05632595442990205,-0.08628749655652335,-0.013394662366759888
"Reactive power, Max (kvar)",-0.12573651369317368,0.006021165546163131,0.010198525535115403,0.004357530725885889,-0.0010796708207655172,-0.020198176319048036,0.004465396991276137,0.021811855839540935,-0.028612899353619294,-0.026210017192924265,0.05560000573346898,-0.023302085897143783,-0.03171013853761254,0.021702856053697792,-0.01092585461607046,0.07956042425474279,-0.0247638862215679,-0.0660878792969041,0.0325250378399254,-0.004957517214997006,-0.03327690156059267,-0.00726560519590203,0.05729582015159421,-0.055644701420121845,0.05567123474876067,0.010290514553173771,-0.003335972846222437,0.0072602421080125235,0.0024094673572362148,-0.01848761210488875,-0.012415084879646543,-0.026923528135369475,-0.05391933127139252,-0.03148176280537414,0.03438826809062734,-0.0721762004242411,0.018896391109580957
"Reactive power, Min (kvar)",-0.1268278291703184,-0.020206738943024632,-0.008891376206110014,0.03619685399760913,-0.001466904911436054,-0.04182605306930575,0.0241915635430528,0.02267063325066841,0.007019763387038738,-0.0164872110285382,0.015332756798326961,-0.019782982237450016,-0.02675816521148784,0.016591682939092328,0.008028716280849453,0.06420584219570973,0.003663158022602004,-0.022036632000167315,0.031011092620835942,-0.011449415597041435,-0.02403579267818981,-0.015848322298969174,0.05189053694244983,-0.03747515782534771,0.040997700507507756,0.017401086588778106,-0.020387440376147842,0.003213512926019525,-0.003222149507686057,-0.04166611395017371,0.0026302734906323393,-0.03063246352030095,-0.07422011809430047,-0.06413141113925094,0.07484423777801155,-0.09621950776726154,-0.04136687971832677
"Reactive power, Standard deviation (kvar)",0.08431932041607058,0.06476756429277541,0.04579157373863451,-0.08906382995641561,0.0022547832635059386,0.07276657825144081,-0.05545294997953613,-0.017428385830670662,-0.07699179664901715,-0.01202345352252759,0.07709011886352618,0.007349540873140338,0.005301864458766007,0.0013932539972668087,-0.03966071812536864,-0.007006998745952703,-0.06237500405914822,-0.07551753011130329,-0.015130521241309479,0.021903816522457605,-0.0016622214812581707,0.02458874798212139,-0.02476463576862773,-0.012712114629080229,0.0027351059767545746,-0.031586495542526766,0.04590949039421066,0.007139804019734035,0.014623040766529077,0.09024047924305467,-0.03149046996663657,0.021882706753670114,0.10481167363008174,0.13106955473153792,-0.1413059429775107,0.12002276244974981,0.1765807354584673
Front bearing temperature (°C),0.08824858445836799,-0.09079190480547068,0.12790841378570358,-0.033727610857578146,0.00723741813229998,0.011460020266583128,-0.0026133757189119194,-0.01475683852479856,0.14509533069676225,0.04388607638965167,0.013431331520184388,0.0005266645129255894,0.040567536063271195,-0.057580118886437257,-0.06533114458699829,0.05455040728588436,0.028196017693836468,0.0386689875871091,0.04118412975411445,0.023211116605330293,-0.048306926412553935,0.05069162804223691,0.03539294866181069,-0.029062437994929326,-0.012677035053812433,-0.004779205997304036,-0.01676002154651635,-0.009638622832476029,-0.047741038063160976,-0.007772469102385776,0.05243100681806782,-0.03149391409963998,-0.04321075132073331,-0.06624972764519292,-0.013606225047354086,0.03405980088347559,-0.02286508082405504
Rear bearing temperature (°C),0.04678816092874626,-0.086777623116556,0.17919967430592604,-0.05908079509258988,0.00646799315721172,-1.3977199169182139e-05,-0.0008262825310564135,-0.01295967421348628,0.19542357591540274,0.04836551511023597,0.04835250527954106,0.022609581894400994,0.02955297257847527,-0.04298550900697859,-0.06665908913567642,0.052299715266166544,0.04680573048592012,0.05223873654859572,0.06186695646811306,0.018858613465731786,-0.0602442624209769,0.04305847645708623,0.032101645282411606,-0.008820790547074771,0.00990188118647742,-0.001593192769223456,-0.01121707322217786,-0.008472648720045963,-0.04218991118984913,0.010372644417976529,0.03740382280598463,-0.05358368214979974,0.006508149079098753,-0.0371706904215674,0.010121724245710055,0.05032129596771782,-0.0026217684858995446
Stator temperature 1 (°C),0.04582125819923333,0.06040715577228501,0.06722947650537062,0.0012950360738417804,-0.01216313530537034,-0.055573432742724006,0.03665228435343163,0.001342073173967696,0.1637913567471098,0.01991607900960085,-5.195444211582517e-05,0.013184061007729099,0.004262540504004,0.03139135685769979,0.09641988312668871,-0.25103635527182755,-0.03952018717237834,-0.25022833297311226,-0.05895394663548505,-0.01671676696214332,0.014013871677226113,-0.10629802536555391,-0.03801095645919297,0.03783757578956381,0.07065809214174179,0.05568535751248461,-0.016809568296774328,0.009186349667104205,0.0628939810912077,-0.022405848607543966,0.014003025933364664,0.039679355226315154,-0.18456840199918156,-0.020198298709411283,-0.1125801482545155,0.09718637873169984,-0.2630992464403776
Nacelle ambient temperature (°C),-0.021190393482623266,0.1410623804150807,0.176534378569916,0.0021503819377331848,-0.009137209081820107,-0.06759934995341185,0.05772357797762632,-0.01854289703191385,-0.10682075709327876,-0.0004599733452876465,-0.08000207330489059,-0.009560301415676235,0.01944919218915327,-0.022485905011296117,-0.012641250118280172,0.0493594817550819,-0.015272548427075192,0.024812060642897663,0.022220495821915057,-0.0003714746891196937,-0.024729566082162053,0.030361141333915497,0.012697514256089157,-0.017622939996403707,-0.03801887753671452,-0.01584182014644815,0.0032947484185589203,0.0015915985909322333,-0.015598875920069514,-0.00011355806585703482,-0.07208530716913349,-0.04810041668203972,0.04964975279242044,-0.033705261450951554,-0.015237359293541992,0.04405214704530196,0.0965620845027099
Nacelle temperature (°C),-0.0706560322918603,0.07469792835090158,0.17908194184485884,-0.03487952982813264,-0.005371441082559515,-0.05415765592682666,0.03540046481230828,-0.015566493397465126,0.007105275506206427,0.01438062625563206,-0.016375518713917375,0.014805491071967856,-0.05628682368061637,0.08080543290979154,-0.022054608593702105,-0.043700092624256774,-0.10298289733104006,0.058467508356931035,0.03188959646151077,0.005930443041720138,-0.022882843808223176,-0.01076701890821378,0.00694732366288686,0.019894964425557406,0.011119037195570463,-0.00026037432116081394,0.007990572261506491,0.0009166675592731724,0.004445991971400696,-0.004997786351585841,-0.07564835934309466,-0.06773450963643468,0.06192360980743598,-0.06603316250513959,-0.01582281162153159,0.07969845724213877,0.0374080615829656
Transformer temperature (°C),0.09693903576388686,0.09710003339134728,0.04879328512077588,0.030899695841248007,-0.005561936019450015,-0.002418433477427019,0.037207158395118976,-0.022418553606801662,-0.0805900668133388,0.021364657841283895,-0.1040943153330189,-0.03068621440922735,0.05118793441817557,-0.07546303636478928,-0.08601128121664008,0.018347743119864986,-0.02706742072526439,-0.037081348778833054,0.018026513056090133,-0.00448930568157388,-0.03480009512250612,0.015888596841737147,0.02059495378272636,0.0074764556470678905,-0.061943147923341865,-0.012458920876498775,-0.03174266339635011,-0.013317261541205973,-0.07750889869399842,-0.031331128496956295,0.07799023717460693,0.05532481003355877,-0.1116545331335366,-0.11775309115560173,-0.11928316575261447,0.10481786211109241,-0.11047844038628693
Gear oil inlet temperature (°C),-0.1001345851449439,-0.02886295516030318,0.07378545894409339,-0.06087835914833564,0.0018038918626073865,0.01580643499682238,-0.006155307553454647,0.0009982119958215072,0.14636062659449287,0.04428057324485132,0.03724878734473623,-0.018331627359119196,0.05019272662626977,-0.05949363434374434,-0.1355310304021818,0.03134439884593796,0.05259209099412071,-0.016597839531649027,0.05996350856051684,0.02198211575265887,-0.08151303660010172,0.07561809169483492,0.025723431918677094,-0.0011848754834210586,0.033618233110294465,-0.002433366551721952,-0.00021723388740625682,-0.008760768691362459,-0.04143184300690013,0.021293416532793166,0.030300413179140073,-0.037619095067288146,0.0469898891350358,-0.0390624847040809,-0.0012764796007275689,0.1332866015060141,0.01231208631967038
Generator bearing rear temperature (°C),-0.034588656160350395,0.07603032594194804,0.16540648190377635,-0.02778507751244066,-0.009606138507123208,-0.09326776384038794,0.026479507493042315,0.0653470455219975,0.037998458116692675,-0.059631906961561225,-0.04216794070320283,0.00910461011526969,0.05048166545777708,-0.029712948961833054,0.11977064482215939,-0.15159056803955737,-0.07775375142119567,-0.1888248327165404,-0.06672186976570582,0.004169772460203506,-0.0066741032938707895,-0.010979885223052276,0.033492882435090444,-0.044878838465262666,-0.09528699175321946,-0.06432527567882756,-0.018348613750172427,-0.008787841262107736,-0.12240222893065465,0.0236469293686312,0.2317707788185609,0.21217456527051168,-0.037379127250577696,0.037160946585925426,0.07247667515800382,-0.05346066660420123,0.10386021139779222
Generator bearing front temperature (°C),-0.06345522426578391,-0.03914063983139271,0.14523429090371248,-0.05300688916483329,8.030215660490648e-05,-0.05414390004333674,-0.0021060174409383934,0.026252501463358537,0.13270218845984175,-0.025622580325707946,0.06912497870983476,0.07690870135203477,-0.08396037789024396,0.12240088698769855,0.15157078839543542,-0.19276949763005474,-0.048111355753367974,-0.016438271671173073,-0.07974360953986269,0.0011301788387191244,0.08346889949330949,-0.05763628855711602,-0.048876753086358915,-0.004485844233113587,0.05170696644309568,0.04021054203329579,0.020274832515044774,0.01309255239885726,0.08908275452523953,-0.0355792693229276,-0.10408397530871515,-0.08018165284573578,-0.02023247001139465,0.002021292811395972,-0.027119824482123897,0.0040084967746181616,-0.08769727461474017
Gear oil temperature (°C),-0.05836913562355655,-0.05007858030562831,0.14912976691422639,-0.07410717846927121,0.0027611650670825816,0.0050611135460378225,0.0010928835529563485,-0.010640292937674123,0.22559419059084532,0.06010517755006452,0.05437512102051075,0.00873016647222858,0.052879234469416156,-0.06815349659599705,-0.09814347546088337,0.041924617751199704,0.08319786959133225,0.01815196461118189,0.08586906208004506,0.010923662046123401,-0.08667376686576059,0.03332765515699319,0.01913281110545512,0.03271480696342477,0.032442473917958924,0.002199705224676711,-0.008870963887071232,-0.008473260910076368,-0.044407834960056396,0.02899820105737294,0.04816213945012937,-0.048833077270526874,0.024454326669410414,0.001379574920183188,0.02207551948431394,0.04333475749986152,-0.003655521074990405
Temp. top box (°C),-0.06913992826893083,0.05507493498657134,0.18082094790758227,-0.02678773038604123,-0.002948317495005726,-0.06325021969926718,0.037908298524549036,-0.014155570187711733,0.01423212675818828,0.005201337628581608,0.004387933772665331,0.03233494977354648,-0.0346079068191272,0.05570127310606609,0.06920207751625375,-0.04467796500958677,0.020460785290916803,0.024327324259497712,-0.01833970166344816,-0.017999539607731454,0.02766235140473696,0.006319295412609225,-0.027332838008261084,0.013088533305019405,0.006750627218762231,0.01611806608554185,0.020055699370004315,0.011785903692011573,0.06654379686483052,0.010564838968211532,-0.10975579362936005,-0.1163569238546408,0.11901313466942867,0.009205468218353302,-0.00616575582503541,-0.013583344974052551,0.03570459874430281
Hub temperature (°C),-0.030053874507542867,0.13104978391024819,0.16610227158718202,0.04498676548801607,-0.009458949836371626,-0.07717930253394462,0.07177565520781629,-0.025465943875112786,-0.0980992542308616,0.01805367010476637,-0.12665739511475407,-0.006020695739717198,0.023875184884608436,-0.02632058443365326,-0.03335776742170429,0.05541223010740727,0.038203655116754165,0.05722601086457927,0.009932408508925324,-0.02979982975083955,0.014281485440201285,-0.011488010851550597,-0.02303218610398336,0.009104156894905768,-0.03713862489801882,-0.002113730020242989,-0.0025160168244468366,-0.0031501680079567248,-0.010203875083640856,-0.013741127313210928,-0.03389687036143341,-0.04269437077227118,0.010666069072020397,0.010982118192217118,-0.03634453008704161,-0.008643848976083167,-0.008639607815990297
Ambient temperature (converter) (°C),-0.011648696374069569,0.14825896913357123,0.1737497339833508,-0.004414615029333923,-0.009439743248473256,-0.05662929425263223,0.047622086518558614,-0.04037601548408949,-0.11951342848366538,0.009334367205938316,-0.07624123484672951,-0.020582143910562692,0.021354100522621693,-0.025152592847284935,-0.026857615972162158,0.03885597118515349,-0.012782041846468887,0.003607239876429178,0.014467591905369163,0.013819083026249311,-0.027089006779146045,0.029991185457742778,0.0261302986755821,-0.01305078094936839,-0.035660904155884174,-0.019805059067333042,-0.0042451188879844455,-0.0022640813058882932,-0.040257169917100814,-0.007473478306312386,-0.03725561861778548,-0.034742565349284465,0.032823798727259476,-0.0806167052178891,-0.024077348722252673,0.05912734241542515,0.09722008641767153
Rotor bearing temp (°C),-0.0007168017702314337,0.11505753435240976,0.1908031482006346,0.026019245462401353,-0.006590439901221733,-0.041191781819949466,0.06673947628924407,-0.08759803284636192,-0.08289944648985376,0.057193046777635294,-0.08743408847092897,0.007542424841456163,0.007030202190736297,-0.014452684672743757,-0.050813973702927694,0.047644295865538165,0.07321471396300668,0.057194297614489,-0.0030420900570621422,0.0021801761290671665,0.021896459784479134,-0.013318693975612675,-0.0132027432963695,-0.015738830845479366,-0.04874372183131587,-0.004349824675433025,-0.011363894485156262,-0.0028092307485150557,-0.02183609127892722,-0.009505176081017634,-0.024494436929459382,-0.053766078159529135,-0.036553258082362684,-0.02178183367878117,-0.06316527171111694,0.007924345032098247,0.02769605744870613
Transformer cell temperature (°C),0.00239235354739144,0.1493850495635886,0.17352392303135733,0.0036875606346638045,-0.00949476951573274,-0.05762667949511881,0.05227924173262365,-0.021859053056497973,-0.12172884795585996,0.004534240846622452,-0.09924539370817982,-0.020347800455083106,0.03445308550841804,-0.044735665209332344,-0.03716414805086822,0.04687844848426875,-0.0205550823241365,0.0172621743642989,0.01747598979965799,-0.0015274477938090388,-0.02247626620343435,0.028917363672729596,0.017571669241746055,-0.007472979073296786,-0.04849628757552926,-0.015713713030078763,-0.005508853549636721,-0.003786651242430685,-0.03615756337553609,-0.013903971282297969,-0.03744869519100357,-0.029093454322748805,0.011333868423350026,-0.058343598573368176,-0.039709662674425064,0.06503688818081546,0.05604792570743597
"Front bearing temperature, Max (°C)",0.08724307480903193,-0.08822118845914835,0.1354634489104562,-0.050377606308021065,0.008530987395777567,0.024430591648870587,-0.015765992962280574,-0.014426161131823765,0.11684257234935831,0.02904394289386534,0.03911898831001881,0.007877266143557896,0.031465707722952395,-0.05095988124331694,-0.029073689403163936,0.07359550561648347,0.0299971711437005,0.0493138601883253,0.05326269141871043,0.009606627727617622,-0.04394682412453568,0.015350826487162399,0.03332356599510608,-0.008885273083854487,-0.020195102290455815,-0.011039566826178349,-0.019297870759104933,-0.013256631780544174,-0.06844596385566361,0.0021339832055994705,0.0835458029605179,-0.05471275095560373,-0.03805148641287162,-0.06353077757253182,0.00037986609311854713,0.0409786509155931,-0.03600866358055779
