,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38
CPU temperature (°C),-0.06363353267600667,0.07276735036273438,0.12710042561451956,-0.03831321258004305,0.0021733176555828134,0.051794040412905244,-0.038045934679169696,-0.0005442011604225615,-0.029321637606922923,-0.003443314931936838,0.03235112999606708,0.032939352825543465,-0.1277056483606838,0.011917075367946816,0.1376630585058515,-0.03469977354562518,-0.0028506737844934517,-0.028967839066365086,-0.01742157854549874,0.022380302957849228,-0.031306373115895465,-0.04629338263465055,-0.016644490073137466,-0.01296680922993472,-0.07000756805528728,0.021606039045991662,-0.025846882202770663,-0.06259237868175951,0.07971567680616841,0.008319422576934306,0.1554972960310035,-0.057321272579181765,-0.10989135278674514,-0.033837672467517024,0.33469685034123503,0.09838816974984738,0.034731738233469096,-0.022567678897264132
"Nacelle temperature, Max (°C)",-0.06859254441064953,0.12003943761923205,0.1534221783055173,-0.029067390181029395,0.0019781821593881175,0.05401623803209237,-0.04261647368454164,-0.0041453250836470295,-0.005050509241493944,0.006070409487360081,-0.025171413012210524,0.014831255731511029,-0.0408384211735592,-0.0033595685994000043,-0.012864737246856415,-0.011173107781889235,0.0009333916551376824,-0.09319718234878967,-0.10177573276546663,0.0912714750388283,0.002252324065152157,0.018459209900458583,0.016755828494510946,0.031525565800129156,0.005380488283701512,4.024572639046292e-05,-0.0052379284955086265,-0.008556058227569316,-0.009210404340601216,-0.005765564266971841,0.05654821738557234,-0.011677978734236863,-0.023402434974125294,-0.05652307873928313,0.07063743849389977,0.09682937013813156,-0.027275328011062264,0.02534505346648907
"Nacelle temperature, Min (°C)",-0.06728232666165336,0.13154305254129825,0.1378490385115697,-0.017670192323593282,0.0016133728027136205,0.061080871923363145,-0.05014021242704086,-0.00878033364902037,0.0027004466718961685,0.011329479043202287,-0.03280258811003768,-0.0058343846418591125,-0.03008604560112999,-0.00830451308874388,-0.04447880056604767,-0.05062608487666055,-0.005723296647133159,-0.12121569596692777,-0.08317812520926,0.0923488655601162,-0.0016449572341855285,-0.012633567601934098,0.0026301043625996234,0.027203470507415686,-0.0217063114218413,0.01047082392418857,-0.0010556527586881963,-0.018054100638761957,-0.014288249554286377,-0.012875699989408532,0.01955361294393324,-0.006861439245344287,-0.08459480924039961,-0.05769086163102878,0.08555016217523514,0.024208770129359923,0.014850422782902339,-0.03866694419233266
"Generator bearing front temperature, Max (°C)",-0.06212803495546255,0.025708005380691217,0.14784950173465589,-0.05911507196807712,0.001886275428882024,0.030817889570823334,-0.06032273001733313,0.047594435249633846,-0.10685662537354611,0.014189921093836209,0.043893446935519866,0.07983136963231184,-0.1964110241849844,0.007894479430569916,0.20640916870462941,-0.1090848073008923,-0.017175631633366908,-0.013672795357799267,-0.0036215658114240774,-0.03265929640398494,0.08754695909220511,-0.02757630995033164,-0.0528122408327509,0.035061351682931195,0.0962063747972064,-0.016803215183929604,-0.0038668243839284407,0.023043238756866966,0.05537273057486418,0.017921212833695105,0.10511306687506222,9.213938552265002e-05,-0.05282533199666957,-0.08193026417808212,-0.05678362228344737,-0.040995507422396195,0.03050366323153286,-0.03032083078879742
"Generator bearing front temperature, Min (°C)",-0.062046441689027954,0.034800127908636305,0.144429983130089,-0.054399889184625586,0.0020427656686044684,0.038796667340214405,-0.06258031470021809,0.04542217444901777,-0.10578284020647251,0.02127810002528163,0.036286746551934215,0.0722419647275686,-0.21254157734870527,-0.0027158829507626606,0.1783343486403954,-0.13625431481404796,-0.02161926023870696,-0.07001810279736106,-0.05776306347402063,0.0023548230023808557,0.08884896395536059,0.012060636066490053,-0.03507289081430943,0.043016449705337835,0.1020836501914217,-0.020866269282689632,-0.0007902047037415035,0.0299353999620302,0.04522614286539692,0.018976422626160998,0.08147646183199093,0.0023026800623420947,-0.04934206773262284,-0.07428134322432527,-0.06754379027002391,-0.05801911795714733,0.03174114501713257,-0.03815727073497712
"Generator bearing rear temperature, Max (°C)",-0.02833823964100267,0.1394872219763451,0.14088014711220018,-0.023409010927838453,-0.0009278147339662933,0.04836867124785578,-0.08650495808934909,0.019432459553878196,-0.041751020344363766,0.007144928915008849,-0.015454482205111442,0.005680590994651978,-0.06654633960069416,0.02377317659440266,0.17396083400617676,-0.1388764503038573,-0.02220960604360904,0.03353419775674626,0.13860253477781875,-0.08694162186085913,-0.0316836338934101,0.04064629788504377,0.008653768848082763,-0.023222054540009987,-0.07546356640721566,0.004008280024165423,0.024571567793654395,0.0007440461453004817,-0.06429923113104567,-0.03300138290682851,-0.15067735650645464,0.023339570095507037,0.13429193097151926,0.11234643915225623,-0.08660182533098867,-0.025311216044735532,-0.017758663518148497,0.03175078202003445
"Generator bearing rear temperature, Min (°C)",-0.024422018388841123,0.14239707656892236,0.1435082308424747,-0.02085726945826122,-0.00047079592632467266,0.053019800023044045,-0.08890480818357903,0.017425676637035148,-0.04042413427954445,0.010137112001100509,-0.021736128933142806,0.0047852942221439845,-0.08009596598100921,0.017167992877910498,0.15702365491938655,-0.14933953475102574,-0.024004556591174193,-0.00411274572334567,0.09852424088531983,-0.059847858558081904,-0.02848945255798465,0.06564029773464228,0.020878188470167914,-0.0187524025183926,-0.06365387963618169,-0.000868905885529514,0.024976197418509604,0.006272502447567236,-0.06570497889688023,-0.03034709858094678,-0.14781067088759264,0.022900199584404334,0.14060804482482164,0.11358234668325203,-0.09785171551811993,-0.0254130757003734,-0.02609959296356601,0.038260198489139266
"Generator bearing front temperature, Std (°C)",-0.00940569938402766,-0.03920214482016645,0.03386058980546568,-0.033208746235889444,-0.0013737167702373451,-0.04466679657166577,-0.005365705831777909,0.03654560638427118,-0.020585666592242705,-0.04667814380048132,0.02918162294506901,0.04331534480949675,0.09953478306263264,0.07467723678249286,0.19010220386936924,0.15807688428720024,0.024802511603115102,0.323635641507729,0.3449369698529681,-0.21204278794982953,-0.010864449142620237,-0.22204832031497723,-0.10160579076482658,-0.01119058151522622,-0.002086176156430593,0.021104702040686943,-0.019036722120366865,-0.03167253206761762,0.06203511913397128,0.025536251897982337,0.19630468121273498,-0.021054548256310267,-0.05268906060046624,-0.07952502514106224,0.05131073871296898,0.08749244829192834,-0.022775453937955846,0.0539702125111172
"Generator bearing rear temperature, Std (°C)",-0.03311920123996605,-0.0057199295808209125,-0.003062296195531646,-0.022583320736634015,-0.0038000271615583545,-0.036161879802556994,0.0007273857044174382,0.013417733685644532,-0.016007685252030234,-0.01830230066802435,0.044623589703238015,0.011736429462052703,0.12592557016827996,0.0738534995017714,0.18785032557496226,0.09251901501287123,0.014738739500833764,0.3108649024078787,0.3811453804671386,-0.24581218958295897,-0.0307043672040175,-0.21443076471529668,-0.10937333919046305,-0.024149788835953402,-0.10285376768496306,0.04186055288025223,-0.002622487224343925,-0.04933141214082172,0.012675087938258656,-0.013823217197562424,-0.003218983758551241,0.001215025162033527,-0.06469015338447778,-0.020407775280000123,0.09684007913466683,-0.010790057294724237,0.08044401884343143,-0.053428923299816085
"Nacelle temperature, Standard deviation (°C)",-0.007012257788688853,-0.0345083299265375,0.05117063888861432,-0.04075795493209179,0.0009883163142101307,-0.021905397294667582,0.01400437293629485,0.0816472039500509,-0.035332894512284656,-0.046591523395221435,-0.0216328886956195,0.06662578539781372,0.04317193222325407,0.06151638365928279,0.15463985233958416,0.1962335322688576,0.028930853660915305,0.11507261724414748,-0.12554724699713266,-0.005439830733481522,-0.05832652566797594,0.24491505367753633,0.13048476984086219,0.05268339774314583,0.1887610738568552,-0.08238293359847997,-0.02353933751376318,0.07180219911579525,0.0793090758900012,0.09485010003571484,0.33362504232504037,-0.05176649391543732,0.39629469730011846,0.07419538449546748,-0.09629804484544736,0.40565909528181043,-0.17523789931692274,0.3639876487822238
"Gear oil temperature, Max (°C)",-0.03078373493582208,-0.03295156093814848,0.12343920158188292,-0.04700077559615711,0.000173386871692627,-0.0065387341638613325,0.05639199512120318,-0.12156263784813551,-0.07427643916892125,0.16376608204317117,0.11973183420828047,0.05534129366297851,0.09348679713726257,0.02637793501968898,0.0016317959528281377,0.1307164111521399,0.01897442559455505,0.15453253331861586,-0.03724918026734739,0.07934157670909048,-0.08700388235197852,0.20436337485462755,0.09964883067884134,0.018990763058618833,0.03989748299502599,-0.04597733827553331,0.0029469074058871107,-0.008756140437786636,0.06465230391059631,0.12434100542202055,0.1345381091245053,-0.05088761930431314,0.03503065347268619,0.2113226344397732,0.022639080102548403,-0.3530488303134688,0.040165478703155184,-0.027837470895951004
"Gear oil temperature, Min (°C)",-0.04675000336832987,-0.01826730247101743,0.1031585827651357,-0.03175262496215833,0.0007670251469523422,0.007205450205064233,0.02604096379456237,-0.11030030996779866,-0.10848897564762965,0.2115735146726334,0.10271191155918301,0.010290704629841803,0.1933953625943075,0.06182438037733445,-0.01862185583445078,0.055094695043110584,0.003752444872780884,0.009119073678116495,-0.01452505981778849,0.059972643390350536,-0.06213267206535641,0.09947644132819651,0.04130159976147441,0.016936414256025413,0.023761365985122997,-0.03559594342288727,0.004675847637862607,-0.027164990961544153,0.10407211622551998,0.1258329536557153,0.16274133594090742,-0.04617710005864202,0.0035175686982753737,0.229825152014251,-0.011925831190957609,-0.3514766326856655,0.12418261257264096,-0.020965036003631445
"Gear oil temperature, Standard deviation (°C)",0.03344344984019693,-0.004393288538389134,0.06775967446725079,-0.044743270546520275,-0.0009498820989174754,-0.016487860891454088,0.024230731890918563,0.1388467618140603,0.02831462135069171,-0.15805031434710876,-0.0575626429735794,0.07624348316338633,-0.06947450192054751,-0.009195706570683117,0.08274207223207318,0.21485263183538528,0.03816202399828036,0.2510794407407568,-0.14427043085864022,-0.017582759557048473,-0.11367691753082075,0.24950345422441111,0.14776869348685748,-0.0023876195086159555,0.03736597263799642,-0.02105962979510442,-0.004224368969678691,0.044393300704153024,-0.01782366192186788,-0.002173293552503383,-0.0180316959498193,-0.012186115684598094,0.05673011520404553,-0.0017630105945160733,0.08389210317323532,0.006370745616725057,0.0017622935691704728,-0.1450474758028199
"Hub temperature, min (°C)",-0.019808430255671514,0.12291774751705553,0.1063471137069831,0.06747233167908924,0.008178768969366196,0.06949369182792872,-0.021299418437762063,-0.17530508256916985,0.13508153483007293,0.0688128015548765,-0.05022548676427499,0.001092774537163027,-0.04590196777038571,-0.04523496007025519,-0.09840571242119653,0.05367194117674816,0.015767824149105842,0.11900788052969802,-0.09164121309883558,-0.10468175266152652,-0.006704013964545098,-0.02098060096874526,-0.020210917024585717,-0.04505343463783215,-0.023656855262279432,0.0018341424293222691,-0.014238209758655293,-0.023888216848914776,0.08361242047544572,-0.017564909567287235,0.08011270399377261,-0.004874706941403892,0.008136734764553198,-0.017319328922251197,0.02365323147909633,-0.005511179541854351,0.05395572762180638,-0.04078187790454124
"Hub temperature, max (°C)",-0.019709884350145604,0.12417216256688482,0.10725192032063402,0.0664258432102835,0.008172170827156159,0.07004574923160069,-0.022755683207744837,-0.16774614299824536,0.13390413657931266,0.06518517447976024,-0.05443637461354629,-0.00037525984190256705,-0.03907429911129417,-0.04094472246905295,-0.0958172526321138,0.05598603006203848,0.015723278863359894,0.1146188168986557,-0.09864861034977837,-0.1107232769555656,-0.012715629115848483,-0.019022164445486434,-0.0207259747738334,-0.04443199087802039,-0.027096439102468034,0.006678190937602316,-0.012390647184915188,-0.031994337718773636,0.14874876469140993,-0.013246563114686562,0.05483477604185613,0.010312150604687851,0.0063359868421764,-0.026614217653594032,0.02395365664877447,-0.009637971062846494,0.038380922142246754,-0.033177746707635444
"Hub temperature, standard deviation (°C)",0.0019014085364990356,0.012145162336531706,0.007473154431893137,-0.014857477337385619,-0.00029974729135071233,0.004160423377046156,-0.015959160015427538,0.0954286988900813,-0.018319190349498107,-0.0470128926625818,-0.04923726247190169,-0.01818448824638213,0.08493794128137419,0.052323803936823315,0.035084496116465046,0.02590742785095206,-0.0013319856718602733,-0.0573828737925998,-0.08436288743152348,-0.07164627846466218,-0.0743186089229067,0.025414600390623845,-0.004587491807566856,0.0067453670400668825,-0.04256465438770803,0.06307345620439372,0.02347340707425813,-0.10245536986292916,0.8336591540505564,0.05832445241050488,-0.33178938190463364,0.19550509634314503,-0.025154215510843767,-0.12183362637711057,0.004399204383085464,-0.055846708049832765,-0.20629142088981967,0.10640144784733382
Voltage L1 / U (V),-0.019614739926668966,0.03834483184373939,0.08181177852864306,0.2191551235730685,-0.002222549985204396,-0.17005226508979265,0.02786750169202943,0.07091873123598816,-0.02763838089842704,-0.02408595832157368,-0.004421757693881899,-0.0022440475043107983,0.0023300296397655365,-0.016480327996568872,-0.03036181562271424,-0.0047967018108408975,-0.0021484846963875795,0.034489067407107304,0.10345079735043153,0.1412128253274607,0.1526333305052557,0.10358507448276406,-0.0683606729184199,-0.041577054489760755,-0.03291510989691818,0.0029993360590353513,-0.006806611512056318,-0.020375102586980914,0.034568415296513354,-0.003882855327738693,0.026154340223697517,-0.0006804104676409791,-0.009530188638830785,-0.00971783964319408,-0.01197912869587387,-0.002552883892724865,-0.020265384021305264,-0.0035811981251633353
Voltage L2 / V (V),-0.034587220461458346,0.035357673404980916,0.07759798081839879,0.21543725977450848,-0.0025058737319365054,-0.16627326654155353,0.03726558932171737,0.07097732558297407,-0.02444357237778191,-0.023527925253637994,0.003149642758604914,-0.004759853747510782,-0.002593712258496735,-0.018848871311566456,-0.03316787590197738,-0.00729969164784117,-0.0027732140517197634,0.03781496306123645,0.10571251694853989,0.13884254704278737,0.14379757185681505,0.10745115728126317,-0.06433596383280228,-0.04200270300016786,-0.03370205859233309,0.005458813983077057,-0.004362296051615099,-0.015345371116514218,0.04716858602813906,-0.0067348660880777855,0.01750946028382737,0.0026921568477475868,-3.51993454429482e-05,0.015574667373337134,-0.008256073434508621,0.016581783265192544,0.00870814355244592,-0.014699421992451183
Voltage L3 / W (V),-0.028724983310864753,0.023765483539655373,0.06534600696946129,0.21305406681699593,-0.0026123846296363866,-0.1690179961287627,0.051337301630779514,0.074622121163114,-0.03211729434608777,-0.023024524055545083,0.01747642710491702,-0.005989306203944626,-0.00372380030744286,-0.006705696872550261,-0.01595704549721554,-0.023534357044676976,-0.005611051581279303,0.013023500215979448,0.13063948443006004,0.159938935294075,0.14047769550001113,0.1318322164971444,-0.05913397614282301,-0.042925076096317176,-0.05475970873232633,0.007124108946461857,-0.006767193171792855,-0.020788772902251437,0.05607448404628987,-0.02561913960168906,0.01677821431271203,0.0011804805065616332,0.017730366826637582,0.030436262561001813,0.03348300232267266,0.0463967463175088,0.02884622185638365,-0.018599373174246835
Grid voltage (V),-0.028026962563925898,0.03316318695680414,0.07622644700117895,0.21903427716520027,-0.0024793648705768267,-0.17084045908381443,0.03907423838798039,0.0731461552540373,-0.02837150902455657,-0.023913151619631874,0.005178854555203378,-0.004357378314501877,-0.0013097780112051195,-0.014386994660357007,-0.027156737078015462,-0.011754169160872715,-0.003516815097358915,0.02924901942119837,0.11447485019943077,0.14842565202261024,0.14784575527594904,0.11548298947681487,-0.06498227957721356,-0.04273444368894444,-0.04070958826655651,0.005228192282110439,-0.006064527796954034,-0.019070924423102993,0.046360700587785554,-0.01192128072675038,0.020519121103072795,0.0010714700410393713,0.002407968088455373,0.011873504280698239,0.0037464468493145706,0.0197947461387726,0.0053192494472622115,-0.012336920137556698
"Grid voltage, Max (V)",-0.01900037374236416,0.034327030292895855,0.07182817343504688,0.20522223982636462,-0.0026068744582255564,-0.16404175935212376,0.03976180134092666,0.1270421778582706,0.053380342343905825,0.05608348390088272,0.040281397434781,0.004271033191463337,-0.009938394416001115,-0.014714300207775982,-0.01725071939279271,-0.011319671952249342,-0.003797493988393735,0.022453217938679985,0.11710483183624903,0.1332814151716451,0.1411064150286982,0.10578175226947509,-0.057055141991615835,-0.039727381703001836,-0.03379138072900936,0.0037423424511652814,-0.008900661946792399,-0.01644033546830972,0.03795809862710019,-0.009116470265123541,0.01502977351693055,0.00028091567407592145,0.003760307607852152,0.0184141201245376,0.00016405856501422802,0.0349992778078798,-0.035485264033799355,0.0006783748635698049
"Grid voltage, Min (V)",-0.03371686954267162,0.02780367723723398,0.07253251507948552,0.2092404949348004,-0.0019074738264223082,-0.15879840862381783,0.03411175884282749,0.008986556940317325,-0.10593635709619159,-0.10134574753205759,-0.030158092744061577,-0.012845186320269117,0.007787198043977626,-0.015736545441964053,-0.029357787307471378,-0.012204274190724625,-0.0023467655395783757,0.03144069870163582,0.09127388239666513,0.13108154325164495,0.12101584610552246,0.09833598207179772,-0.05366798423471891,-0.03451298337570949,-0.03412325175136625,0.005783110625619051,-0.008386654723950001,-0.016213849903618467,0.0444083792874669,-0.011439566379594712,0.020789235742575234,0.0012734624562924582,0.00017636576625680578,0.0018465674681514242,0.005033509705094404,0.0017118434017287104,0.04426977062685483,-0.018886614319919143
"Grid voltage, Standard deviation (V)",0.018268583738144047,0.0020277513421394842,-0.006619605108153655,-0.01785431138951537,-0.0004581372880361902,0.004773471870697969,0.0019505307768584808,0.1755286851170236,0.2433717868984097,0.24289473675768747,0.10576781777760885,0.02541371991679697,-0.027174946789277173,0.002245060046150452,0.021611258909682404,0.00555603398521113,-0.0013880261845906961,-0.01484439941932419,0.025709520742560388,-0.00693061444566934,0.016330518341805315,0.005861028654682427,-0.013171559758503862,-0.002156562140517378,0.004404494162601216,-0.004539759539944014,-0.004366986318475751,-0.0018145996339241372,-0.01666967807397647,0.0016324191647975501,-0.011777726986749587,-0.0018145701161520703,0.005181228664790004,0.017489338363699494,-0.0076078762211331434,0.04497613666496856,-0.12007308749658233,0.03409143307659845
"Voltage L1 / U, Min (V)",-0.016567859906541017,0.01600001856844126,0.07325721639359213,0.2186150333381743,-0.0004950570685454555,-0.1535390288572049,0.07417197522904957,-0.07692798408204013,-0.08074808287075368,-0.06751180017618429,-0.01267664734551333,0.0021076178034018698,0.0019253103893851105,-0.010546486312752554,0.04621586187078855,-0.026662356973947168,-0.000877377683899068,-0.02182821755751933,-0.12344414106956021,-0.13060282644474008,-0.14616571791954494,-0.12837137527098827,0.09403665701684158,0.03874145622820104,0.04342421286158947,-0.003587946835169005,0.004901277633626793,0.01854030561579275,-0.03523685113442093,0.02027208461707363,-0.013806818863517558,-0.003215436382965041,-0.009575694589795706,-0.013262617792249212,-0.0062242530310800265,-0.02014416399132323,-0.022568632058925314,0.006647214738031246
"Voltage L1 / U, Max (V)",-0.0036768924806567294,0.027148469013449222,0.07346350100110406,0.20946800824147968,-0.0016977437139028195,-0.15676282598121163,0.06988142498925451,0.08144451305781372,0.09045560021850686,0.09831518531348038,0.05731740807946701,0.0161801126473186,-0.03183669542297852,-0.026762257132715742,0.0398850643045393,-0.031091088849832412,-0.0013238985800329006,-0.004016316090886775,-0.1188794305831809,-0.12401827774725467,-0.15735958609215578,-0.1284622064609685,0.06316785425135758,0.0454485599729396,0.041009313898428316,-0.005432204503772683,0.007969970553607935,0.019862933336338547,-0.047842216442532864,0.01766702677757822,-0.016483014094320007,-0.003613678020715468,-0.007033236695169545,-0.01995967274685281,-0.0034216467622032246,-0.03736221121223328,-0.03542682125972232,0.02287443986870693
"Voltage L1 / U, Standard deviation (V)",0.016328517168597647,0.01666894272128981,0.00044239489867600073,-0.02865517725071667,-0.0014100976143847286,0.00824710272562668,-0.023777329753349348,0.2825594976204792,0.25753110544396063,0.24631196289784477,0.0853924649361544,0.016997628573293535,-0.008374167586937856,-0.001102553961744474,0.005667414113001076,0.013345432150144129,0.0008324364022515014,0.0004656458196734535,-0.013604942768070479,-0.00011787346511251545,-0.021346502810490078,0.01198651138404369,-0.06123085485226927,0.006129316234063261,-0.00478544010312356,-0.00433434143117389,-0.0013311560865048606,-0.0035885472854064408,-0.006072652325834087,-0.00814125640245359,0.005887082754602078,-0.0002474676767302399,0.0023081651752818377,-0.01074819901104473,0.0033021802729756976,-0.019070017680013217,0.028424742689470997,-0.005643133720576924
"Voltage L2 / V, Min (V)",-0.025574403829121413,0.017159661835136744,0.07246078982959732,0.21421773808036812,-0.0009421895260412475,-0.1526895537418432,0.08069385286300566,-0.08819213841558617,-0.07536557290087122,-0.0626753222316127,-0.0035160442305404555,0.0019595099814898828,0.01673361261560425,-0.000415972729068996,0.054678949000067215,-0.018049586570605985,-0.0005691728592786237,-0.04392941756154842,-0.12092963639868287,-0.14020830940581613,-0.13764848584162562,-0.11784041249588113,0.09284619517079029,0.03226673534044305,0.04235152308467286,-0.002922231635914556,0.00767664884680926,0.021492845185500604,-0.02504736878523085,0.015773457347616968,-0.015043641093366294,-0.0005245547773907754,-0.010759147665511054,0.00931963366249571,-0.005847007548326469,-0.0017734997449493904,0.008160048815166555,-0.006774826235886017
"Voltage L2 / V, Max (V)",-0.01624490497340776,0.02498347459255859,0.07373334238003644,0.20694387654887458,-0.0018373568724297151,-0.15582148949603541,0.0736044949642411,0.07218244722347214,0.09716244286383831,0.10662500531215166,0.0641675185837477,0.016169635015211,-0.007725460404493542,-0.009779436578528845,0.05847036854882064,-0.014872369280734432,-0.000609149994048258,-0.036103336264694495,-0.12088917217346279,-0.13586208688875484,-0.14562537912574328,-0.1184060343723422,0.06061454005974726,0.03783377093490228,0.040117099543959325,-0.0053289536971552285,0.011248821251113476,0.02231534530368991,-0.038073683250531155,0.013793520606626886,-0.019462279519850176,-0.0015347594114073736,-0.008155201425006288,-0.000190628419791135,-0.0028669263922920032,-0.01663773577065357,-0.0007124186081948168,0.006028033133866212
"Voltage L2 / V, Standard deviation (V)",0.01277951631521421,0.011885319076384756,0.001170777799824426,-0.026081111188009685,-0.0009413196705771844,0.007518194444216591,-0.026434052699955017,0.28156241958679573,0.2592449680719501,0.25035712781676056,0.08356141477302241,0.017612537939539246,-0.001115770582681711,0.004964257945779593,0.015885997872383616,0.02077595795399766,0.0011722304170869646,-0.007817842005606621,-0.017285623924689547,-0.0002192526020902575,-0.01696018143740713,0.010361450263196894,-0.06286981782329462,0.006378843976481335,-0.0044255890514727815,-0.005580197930112517,-0.0009306048386588618,-0.0038271403663749223,-0.008246451570280852,-0.007210133544208651,0.0032546807443440753,-0.0018054659805120566,0.0025793003657850685,-0.015407491002653735,0.0034544659953287087,-0.017063351275974022,0.02666408490738621,-0.006264245997073441
"Voltage L3 / W, Min (V)",-0.024819458657627295,0.005499139537697976,0.060363695078989976,0.20584585378490422,-0.0018537253314463782,-0.16197111818184137,0.08445256164299426,-0.07584783645276691,-0.09818622320537079,-0.07817805919562887,0.004777351461037384,-0.0016308589526475284,0.021953759660975333,0.010088894544111902,0.06727240227093235,-0.027663520752245374,-0.0027261532177282758,-0.07203885928145617,-0.10477173325723815,-0.1266686648236434,-0.14737488842787483,-0.11226383316024777,0.10939481520341718,0.03062710238198122,0.02966309614272246,-0.000553377706647859,0.0029776184874512057,0.01349571151634825,-0.0337849031896914,0.009639552567674691,-0.009945856501432496,-0.005690629992144772,-0.015936200264064986,0.01911643060766307,0.019666923186000274,0.0002562316301934226,0.0026163039569340168,0.0012685224570360282
"Voltage L3 / W, Max (V)",-0.012986464730068618,0.015070461477302899,0.06029022517455692,0.19741142105388773,-0.0030444090078325593,-0.16595762996419056,0.07755407179871752,0.1002446889334899,0.08846144384312105,0.1049509560023877,0.08009137418854839,0.013389504992529831,-0.007658665315446234,-0.001544049810971133,0.06729679719596028,-0.027967072284444682,-0.0030291083737179437,-0.06064307407382187,-0.10314993813213078,-0.12064127722947454,-0.1583020484582902,-0.11270931651381672,0.0755289744447076,0.036544697297971745,0.025947115358775696,-0.0019981814434787623,0.006348687837376601,0.0139766547755262,-0.04865810063305553,0.007005165615990913,-0.01481935523036896,-0.006384694172412324,-0.01372083930950459,0.009754629083247271,0.023082601581467452,-0.01638526502194699,-0.008987621169525105,0.015943407997133594
"Voltage L3 / W, Standard deviation (V)",0.014341802620996427,0.01385108036002324,0.0005297012296779119,-0.02600099670926321,-0.0010941499803192038,0.007370812692438828,-0.02610701191746172,0.2827317417403198,0.25821726469261197,0.24912603137248687,0.08400845529370549,0.017298551894626774,-0.003971899098302079,0.0032276358951337848,0.011691016822480985,0.01767451915977331,0.0010712834169718018,-0.0042451686325443005,-0.016783198396416097,-0.0009637947270387786,-0.01924414903421322,0.010375784269109893,-0.06275062663941883,0.005560713351828395,-0.005499175698694294,-0.004897131996236355,-0.00028168935355936484,-0.0041807721687441195,-0.008053246480182021,-0.007679301987214098,0.0028735204333258445,-0.0006631073117120863,0.0024825165602428657,-0.015062153248962198,0.0025527705064481527,-0.017335062421694428,0.025773393706184394,-0.006766516852256934
Current L1 / U (A),0.1319900767640368,-0.000226298375470345,-0.0023802727933706397,0.02167985290763639,0.001746772167401919,0.0028787286161126462,-0.015622644748124068,-0.02183183416462553,-0.0019390033559821469,0.017974880756687975,-0.01477645674723699,0.012553424153410134,-0.006367779649619085,0.008850235443994601,0.030260005891078454,0.006612495186554558,-0.0003208070980594876,-0.013596338324916662,-0.00022177276877953685,0.005642023196017306,0.00816954007704976,-0.0028344082937424597,-0.0057222739225555545,0.019484832392654076,-0.010269581958790996,0.009117809518806646,0.0016748896007900017,-0.010069895451059716,0.008313883823003364,0.014242327106917335,0.019973125001629313,-0.002073980643164034,-0.02280839673084361,0.004354882066479972,0.0017320699310999325,-0.00035041106968150895,0.008392754122196939,0.005841333485923394
Current L2 / V (A),0.1319721134793413,5.054663122328568e-05,-0.0026863552282351765,0.022008049630383844,0.001711332321412865,0.0027170611430743143,-0.015798364308545046,-0.021824741237111547,-0.0019394361231551685,0.01823314609217903,-0.015138698258859735,0.01207937999336914,-0.0061776611954165285,0.008810190220013496,0.029996214745298705,0.00608255769406185,-0.0003908671030568193,-0.013403449845224399,-0.00010345938888992393,0.0052440725749099025,0.00823414575154554,-0.002670013518532537,-0.005820884717947141,0.019147889744084663,-0.009844485663249549,0.009119446853488655,0.0017406082999256323,-0.009971332127400066,0.008395946947201686,0.015078314885251562,0.020092619836331458,-0.002176143135129265,-0.023676316956662353,0.005030502916080424,0.0012556432620990932,-0.0009056808601094115,0.007709758938872333,0.005757516477696734
Current L3 / W (A),0.13197976113514884,-0.00016754388428290003,-0.0026728998571103964,0.021885211196895987,0.0017423884056918342,0.0029951215905501673,-0.015688913701692318,-0.0218616387075215,-0.0019724346007601768,0.01812206787815104,-0.014779458511437506,0.01274088054549084,-0.0063085705078577345,0.008820927667833583,0.030136829286534165,0.006471447601056544,-0.00035027456191775557,-0.01369885857738916,-9.769920962748022e-05,0.005539372554876354,0.007898847430074258,-0.002594675065441399,-0.005719876787666633,0.019625765684540965,-0.010262060663852803,0.009173878019497227,0.0017261806673100595,-0.010038543223379852,0.008622356743804375,0.014361799850772902,0.020133964055130377,-0.002082572646320576,-0.022923015431033304,0.004966802435517932,0.0017627295559366693,-0.0003243374188811182,0.008574635514438978,0.005287033685181895
Grid current (A),0.13198177446899131,-0.00011679476409839284,-0.0025809388210202154,0.02185673047220397,0.0017339363124205095,0.002868398528925407,-0.015707160153965265,-0.021834962077337487,-0.0019611711767538297,0.018101470087794762,-0.014916486910090879,0.012470009271619568,-0.006286257598596238,0.008841416104017119,0.030119691308165882,0.006415728683908701,-0.0003371003613342332,-0.013551241367618698,-0.00017487654248731833,0.005453396525376294,0.008133130408785202,-0.002740536676744107,-0.005774635082623343,0.019394863823604377,-0.010195804726600623,0.009130484133380875,0.001706605207301073,-0.010050622624404783,0.008447941951937172,0.014527935553539695,0.020048105502619977,-0.0021089720953044997,-0.022997344714626538,0.004913774921970265,0.001562238773730103,-0.00048192232643869126,0.00825024227775594,0.005561093606485157
