,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40
"Hub temperature, max (°C)",-0.019443300033947956,0.04562083054280668,0.15866015668886477,0.0037975248128255122,0.08264066125978217,-0.04566429379647697,0.08046025881360333,-0.1766298199026754,-0.09469212418680199,0.09975101192158656,0.05443323372941308,0.012138704479683004,0.010544755074881023,0.010334953508204596,-0.02706395101262651,-0.1073586289625686,0.029269589746600516,-0.01316613265202605,-0.15914281325290272,-0.029411438400574495,-0.022132275462182226,-0.09464779777047996,0.015473072692136942,0.060803703908593666,-0.007057456877075771,0.005172309383594303,0.09366411299402182,0.023438799520783517,-0.015110916854658108,-0.01824272231019882,-0.017746397130855414,0.054769355542531636,0.010545398312755215,0.030860549095275025,-0.07896750240928485,-0.00584807301370481,-0.020011174167156774,-0.04640800186621935,-0.03606324025610392,0.13578148382753433
"Hub temperature, standard deviation (°C)",0.003834915011716156,0.005036817629992883,0.020677557410789683,0.0018032976513570318,-0.01093559840748443,-0.026188246899344802,-0.020795020795383423,0.08344547572343784,-0.0027699569049519355,-0.05080211626858267,0.03492830812404361,-0.0011599438906198373,-0.004879901457796491,0.0036672650224460063,0.008125918499474845,0.0685748815028882,0.04561384455458539,-0.0721469494265568,0.00314756929962319,-0.12863834148291015,0.03395595559791446,-0.11407055574603832,0.09175297156813675,0.08706372573229858,0.015890528629080254,-0.01587623232197055,0.2118128613107118,0.11239018277660077,-0.08325584956894425,-0.1760281602224143,-0.11166564998330979,0.8772614327798215,0.052595649271108075,0.012515907341673873,-0.1063411337065256,-0.1271049687442054,-0.03829471163721504,0.026937576871243124,0.017749628541867353,-0.06248740804101481
Voltage L1 / U (V),-0.020412503339267203,0.007134050587456964,0.09204404288842442,0.0017341832716394714,0.22296086153933306,0.15124082168828507,-0.0847421261748971,0.08688149023736416,0.012996168068063047,-0.0334128348586939,0.0015734226779904553,-0.011652159741382275,-0.014044731640479298,-0.022219888196046984,-0.0018628311624328266,-0.01612467356617393,-0.012461403688012702,0.010139578661088468,0.0009038700797678791,0.058384726262364336,0.06056130402473381,0.1699244907677931,-0.04076347140853141,-0.21669399322269944,0.0838019897515197,0.028485179109011802,0.1158691863523167,0.015128499182188442,0.009834165769983048,0.016369712587875618,0.004362468623212287,0.023479036527861416,-0.009722158448692255,0.005493814875295284,-0.022080795118576108,0.012750825970450096,-0.007687308013984165,-0.010037220532937485,-0.011126605120011953,0.0012450709012028875
Voltage L2 / V (V),-0.0376481171956216,0.007376904572702941,0.08612889731846725,0.002177533215481429,0.21665203289866236,0.15468085340425283,-0.07454870159591884,0.08822546243310803,0.011418361305648272,-0.029798342585056276,-0.004549304313500586,-0.011100328621347225,-0.016446275397143405,-0.02281600391617918,-0.0017154273160975377,-0.02033232468932068,-0.016513037655331023,0.003890158083714076,-0.004896307593679972,0.056418569767667945,0.0706165357220617,0.15908592988855894,-0.02432434786974684,-0.21112268981031584,0.07662728873051707,0.02898934995623912,0.11980027714521944,0.022620225601743794,0.009459888068538194,0.01916398836448684,0.004238082202708221,0.025728497601887168,-0.013081947115906017,0.012668213356592531,-0.01177532373069145,0.03412811186849364,0.016875816166456416,-0.016925533597244316,0.0023342055567854465,0.021600908085368343
Voltage L3 / W (V),-0.030069472663242995,0.003949340191479647,0.06919700385785227,0.001700463878162512,0.2150547905650332,0.1643235597973311,-0.06733050196064148,0.09997113605338356,0.02265836030971568,-0.03285924565987908,-0.021523764232186812,-0.011271367507936895,-0.017658482269101754,-0.017986447500721505,0.006316262630425235,-0.0029181490997666768,-0.02029545692593785,0.007290782630231949,0.02973292384001929,0.0559771492445941,0.08140919665368371,0.16918688513089933,-0.001190556090534603,-0.2332474369200721,0.07529779694674647,0.031996499651100505,0.11561785156650592,0.032916497505185445,0.015578112181699334,0.01400419541877666,0.005349765695740694,0.032296828086458396,-0.014122601281730242,0.03167843740905852,-0.029279824654863527,0.0397679085426133,0.05803007000307965,-0.06292784516942773,0.04759529025747346,0.070296394880519
Grid voltage (V),-0.012970559771052253,-0.007755547874078132,0.005213374927562746,-0.02228928282935473,0.00572934957625828,0.0037708588933754845,0.005627479452021182,-0.019130958786056876,0.03745067979421139,0.012455578904827654,0.04334634419592996,-0.1214243660442898,-0.06127438381547666,-0.2252854867963734,0.13747734743481593,0.04386283593328444,-0.059567208810410104,0.4553074354038906,0.05145278145154744,0.0645052076354577,-0.2850968709927499,-0.006530239187453546,-0.19263610195218242,0.04660808545355287,-0.08806878589615472,0.029891423565341357,0.11938906012523934,-0.11844570549707853,-0.038300854808410695,0.032107800357752826,-0.03428532998318664,0.06699132385265004,0.06242492505559173,-0.0416178702513543,-0.1519275984396738,0.15831983629992383,0.047045614460447346,-0.05040085267973505,-0.024313906736303,0.18655207717659938
"Grid voltage, Max (V)",-0.019905892690045446,0.008996995943439213,0.08102687130367724,0.0019714029110086194,0.20712595970925265,0.15036395249062676,-0.07517543876571685,0.14072511395573023,-0.02256540163507827,0.08296583122147688,-0.030195372875394307,-0.00832472948983596,-0.010290095506923136,-0.01599502004206404,-0.0010632973721146925,-0.010009256771516942,-0.021348670654286396,0.013687711867147562,0.01861944038098772,0.06525899225968063,0.05598605032540001,0.1617510772238377,-0.024604970735055617,-0.21069278409082748,0.06899341708944717,0.026188634445490817,0.10095775594373729,0.023243281451497524,0.011004336682395074,0.017502048997547797,0.002805459365233057,0.02985708960856738,-0.005597096846846901,0.014504925426966736,-0.029639005309335897,0.027837692146789432,0.018146674794554406,-0.03283465376910483,0.03074925547468831,-0.0038560084046724316
"Grid voltage, Min (V)",-0.035994912092930716,0.0034385898912671752,0.07753521692060601,0.0016619651611343206,0.21227418894975916,0.150479235161403,-0.06991268581589696,0.03346588008801957,0.05248018216487566,-0.14295411601730693,0.016415735270105824,-0.012741872823544387,-0.019142663597156124,-0.02446064548951577,-0.0023057781049221344,-0.01607941637157622,-0.01072401996758104,-8.491787390336797e-05,-0.0023440966640570285,0.04049934553311435,0.07259172253837522,0.14445992864144852,-0.015222787498484339,-0.18862516659773984,0.0728841369229247,0.026848501347172586,0.10674273500634412,0.01929584353847022,0.0077210483622501495,0.013271197919316337,0.005201035989812766,0.020289808616041287,-0.016542952685661413,0.012647393954931195,-0.0061529247811806555,0.025953375860738516,0.01958513991521826,-0.019820866093373895,-0.009275510140889696,0.05216506315871756
"Grid voltage, Standard deviation (V)",0.020143270115831922,0.004415309610025455,-0.004289380101811435,0.0012511717196950342,-0.01872972748379804,-0.014047118736746198,-0.0045276537974893,0.15915006808483037,-0.11372319093898524,0.34402472042598564,-0.07042863696683338,0.013240336805347462,0.017486626129878797,0.02717975353806417,-0.006383866281661845,0.008524636501363111,-0.00803791336834154,0.0015724839977836755,0.024122417058111106,0.02732914848641999,-0.016384513770778097,0.0049961914816042206,-0.00998493516778901,-0.027128988020093548,-0.00619964558365165,-0.0032707403457274825,-0.026691951870378424,0.008204603475423913,0.005444678812810501,-0.0015967988775185404,-0.000933390164686819,0.010557704683938286,0.013397372579130568,0.002908033378021521,-0.02116947899762643,-0.014335141144176014,-0.013110576114331807,-0.012069291566552145,0.05798362860222908,-0.09236780375280382
"Voltage L1 / U, Min (V)",-0.01816943017703041,-0.0020478762520082425,0.06674996685238312,0.0011104525865371073,0.23182077087531894,0.18692550798703395,-0.027301978361576416,-0.03073444365547591,0.06298034905219076,-0.1107450951331287,0.0021997735255821008,0.0033338035365314024,0.003936907415820283,-0.00011633192231779411,-0.02727362363982529,0.006876039745350769,-0.0058666438968662865,-0.0093820903152965,-0.011331344177142887,-0.05378007712858126,-0.03846145653997368,-0.11554913333091986,0.030686389365151334,0.20579326875687687,-0.0567290329719125,-0.02560777674978331,-0.09323660036014944,-0.018996126679902775,-0.008531407132390504,-0.011285986107283,-0.004786389577892498,-0.02206982385204087,0.010087405753825995,-0.013926988309424182,0.012017814036301637,-0.02162505291347957,-0.022732334810115634,0.01958482209494062,-0.023486191822944938,-0.037103436880542615
"Voltage L1 / U, Max (V)",-0.003580660397952596,0.0065100477222786056,0.07542423868590338,0.0015618261831641513,0.21870751917880907,0.17662817347842763,-0.04377211884582227,0.1121893373632494,-0.02155937033397134,0.13054049893803918,-0.04044833169769077,0.0013797974028794391,0.004514642624445068,-0.0026137260299217884,-0.028848132291859195,-0.01704591551275456,-0.031346042361634435,0.020198282073120993,-0.020653105463672623,-0.030496047191281118,-0.03778015128440756,-0.13298315772146688,0.015109266436705751,0.18263364793934905,-0.05607687044019109,-0.026503384200753623,-0.11528732500767447,-0.025977646195528933,-0.007445257062813702,-0.01568241671591305,-0.0038313488607157747,-0.01793121790393598,0.01189068132121707,-0.013499164638675756,-0.001361753378505989,-0.03136126350272998,-0.03514785368027195,0.029049939871777616,-0.02825549037961072,-0.029932071093866447
"Voltage L1 / U, Standard deviation (V)",0.017632807382157348,0.010235256730983295,0.01588969149700907,0.0015294237179532691,-0.03422802951874017,-0.0424827279324203,-0.03277391626203066,0.25457945128180837,-0.12904372731713118,0.3555755934788398,-0.04772124588527212,0.0006709502949531986,0.0058518115651376825,0.0029770352327918993,-0.00014352598961666317,0.0041024946160492055,0.0028892105884099494,0.016578469810109537,-0.00222073240645922,-0.0059488138226238725,0.00014006752358652072,-0.048369947227030495,-0.02263051481568319,-0.03683897248758391,0.007116388824981069,-0.00020079073575503606,-0.0029214833658233468,-0.004710125858440141,0.000511941295706959,-0.00697848909738559,0.0012828457046780133,-0.002939144665842039,-0.003765326522515308,-0.0006829151724296045,0.0027121595257785965,-0.007263797831950719,-0.0051339875144484366,0.006122843593678088,-0.01612195952120124,0.030774794424151188
"Voltage L2 / V, Min (V)",-0.02843946785425174,-0.0005648883362649404,0.06543318987858167,0.00141733220507186,0.22674768524769814,0.19223884685856454,-0.020285224978932277,-0.04748637456697504,0.059769083249969386,-0.10011742776856158,-0.008545546072926152,0.007052812822867235,0.0069860617392372825,0.0045857488021859485,-0.02465071452571268,0.024921061644160393,0.003908783712799962,-0.019527073966107894,0.006038340729532439,-0.055328513180243226,-0.0487051326000911,-0.1185486678897731,0.034606997950875185,0.1994243409877119,-0.06308191368083285,-0.022395240853573646,-0.07009752414515699,-0.010503642658760214,-0.010409592668581094,-0.003674672180790803,-0.003963887901788882,-0.022973386096804185,0.004466089204651781,-0.011093345410367841,0.029532034409337327,0.006757100454669734,-0.0056750464144812805,0.014809523453055582,-0.006673917890535113,-0.027297497966445473
"Voltage L2 / V, Max (V)",-0.01874142675112069,0.004436206954496402,0.07285543820061485,0.0019283827655810681,0.2172973696436781,0.1797098724257327,-0.038428290149362596,0.09735038270510765,-0.022423123084676626,0.1433004534829004,-0.04855953460405574,0.0072089164279572635,0.010538981194915217,0.009300463570393639,-0.02844215586778864,0.01674013024873109,-0.00823796647324124,0.003989721763613595,0.00535055348496009,-0.040852037803866766,-0.05441656238001576,-0.13643757812456958,0.014979334512347661,0.17975455053836245,-0.06087200935767913,-0.024163075750890065,-0.08748898209744918,-0.019011129704169873,-0.01106436415400218,-0.006834595031168767,-0.003071089982304445,-0.020123410727962646,0.0043688094186938205,-0.013840100182242694,0.02576233644380095,-0.003547682836868361,-0.012790782275458528,0.024150847152793843,-0.013121999822022942,-0.02010756418105076
"Voltage L2 / V, Standard deviation (V)",0.012899692968458856,0.005724779535945567,0.01279793522201329,0.0014293120476968463,-0.030210219977602967,-0.04403145482604364,-0.034139289167202234,0.2533635831581404,-0.126535105915451,0.3610841835498505,-0.04662849659384375,0.002777327334440914,0.009138487284749058,0.011023414191123654,-0.0028624977822332975,0.017400977485832043,0.013798539806882735,0.013915752498462114,0.006007846034653382,-0.010655233095477806,-0.006417713290296265,-0.04581067706027695,-0.030063175805718996,-0.03562462833994087,0.00936315709908804,-0.0016484387574202779,-0.00214529596836049,-0.007932731867704802,-0.001246056208481259,-0.005952756519601962,0.0012873129974794503,-0.0027618206416579966,-0.003939926636050098,-0.004039878739840231,0.009832484114192085,-0.011896179319450556,-0.002232509243243792,0.0069490711772553435,-0.016412349102560307,0.027768675493849992
"Voltage L3 / W, Min (V)",-0.02683749654901638,-0.004077874530991392,0.04944905655968457,0.0011105372740596775,0.2180767057574889,0.19844597547246068,-0.03180598446852989,-0.032461051188050816,0.07326873510461354,-0.12305859862666664,-0.021129574882085642,0.004474772298191775,0.0018759150661469299,0.0012857306217210311,-0.017459037187810958,0.038340968901362564,0.004913940309773744,-0.02198265976473884,0.03741715604760797,-0.05182619937870868,-0.03968972337631215,-0.10535320123735756,0.04775188699793759,0.19925035719545262,-0.06462161817670854,-0.0251792364010575,-0.09583201425799928,-0.008415469247617706,-0.003078731113130742,-0.0047867952632590915,-0.003544602027966824,-0.024923415304123175,0.0030692173174718604,0.011975714248055137,-0.008819469340845303,-0.014221883042108668,0.001874142933142071,0.0036819250968815466,0.011805693284465978,-0.014031292343872345
"Voltage L3 / W, Max (V)",-0.014650871067180599,0.0024360691783202404,0.05703153228172551,0.0016574324612659722,0.20601045472362972,0.18510634163605025,-0.05200710131318096,0.1268963588537948,-0.01635734807064037,0.14076304852691252,-0.0659814386192556,0.0038104307592177356,0.004419031702004315,0.004353754847883296,-0.019122929059736123,0.0260117045886559,-0.012121403308683462,0.004281316329463186,0.03572244922941921,-0.03442526981637542,-0.04350720169109633,-0.12458956257880319,0.02814416667873651,0.17697334332543463,-0.06194399435166016,-0.026264637472951935,-0.11640324742042785,-0.01708826522983123,-0.0031663204953611647,-0.007557044787236282,-0.0018729707595966025,-0.02199901534024885,0.0030481984391301058,0.011302424548226518,-0.016389587709444903,-0.025289435771934817,-0.005588449522702362,0.013366066787517294,0.0058942284190614536,-0.005197323955182267
"Voltage L3 / W, Standard deviation (V)",0.014302748777011142,0.006989576961868442,0.013414301844580518,0.0014565127105230355,-0.03052826758789955,-0.04353974370627481,-0.034324009953774805,0.2544763285633243,-0.12713550979157237,0.35977120878988056,-0.04654711277318911,0.0021178133181069883,0.008136363936668705,0.009453521631747805,-0.0012716453987644434,0.014011812550329735,0.010244471757454994,0.014306264879971697,0.0034855942884306004,-0.009605851721330827,-0.005170160808361228,-0.046892265252854,-0.02882977932165015,-0.03548118016692759,0.009149718063723203,-0.0007652785881309132,-0.0027874978869864933,-0.007470233229299579,-0.0011012331191518534,-0.006337573041040587,0.0019628625094615035,-0.0025533551245410214,-0.004004533290833924,-0.0035878217630482337,0.009480658433238528,-0.011020972571819457,-0.0019388811488167627,0.0076016388374874335,-0.016870302385453666,0.02886292257265294
Current L1 / U (A),0.13363334904812327,0.006862605544078394,0.00040035797565454885,-0.002629139599244297,0.023628721787728263,-0.010685164683041194,-0.00347945725719023,-0.019110523875718956,0.019221771642145894,0.012380932022604518,0.013426873420613621,-0.0006300457306531513,0.012617854881638768,0.009605420615543755,-0.000416338668810831,0.01067829421520462,0.007319155005609014,0.03198243544110876,0.016907740220603665,-0.004517383285195034,-0.026547313632848693,-0.0032377460749628178,0.005418457406103187,0.003399102446473982,0.020740798450904704,-0.004193713076723619,0.016003624836395433,0.001076910572589471,0.0028942201529944464,0.018249496726559185,-0.0024149114040810295,-0.0011999685720812565,-0.007919450804824736,0.01225159987799283,-0.007852401577996307,0.004166540790484006,-0.01890912126914313,0.00015961517774146228,-0.002920902368120492,0.010208482669284098
Current L2 / V (A),0.13360231580710072,0.007007130387311514,0.00046279605868599385,-0.0026324710599954903,0.024211798165404218,-0.010970804636405514,-0.0037350358334297088,-0.01913140905645193,0.019529683431454694,0.012529641893471432,0.013563857236806167,-0.0007368151935200565,0.012526516319776552,0.009031573397691069,-0.0002953421105524618,0.010499391302113827,0.00732203515817893,0.0320397839961771,0.016844319461859332,-0.004202182256469135,-0.02662450240043911,-0.0034759670958809863,0.005860435447108752,0.0031548608461795836,0.020767587254877193,-0.004212961456508756,0.016263150687689937,0.001222999608373014,0.002892262705402675,0.018291095277515025,-0.0024763403895681473,-0.0014083723959881257,-0.007982012284367217,0.012084648711043885,-0.007972907379857832,0.004130331443714955,-0.019209623314935517,0.0004872191269281803,-0.003711179294900332,0.009549575026080313
Current L3 / W (A),0.13361960687603525,0.006880356533040164,0.00039668237981812463,-0.0026461360108753973,0.023921674093132346,-0.010988221965433772,-0.0034865910311526757,-0.019080857212167988,0.019345118153718813,0.012309848631517184,0.01302418363802114,-0.0004070468343328406,0.01313262361166349,0.009173368138093024,-0.00035209814993809136,0.01054149410172597,0.007683757853863705,0.03272106066413419,0.0169757243215553,-0.004672363912749675,-0.026762229734658537,-0.003409370274706114,0.005868495684406602,0.0033135788385878027,0.02104720676228837,-0.0040685574513845656,0.016179697429380246,0.0010231685125831978,0.002784623057117812,0.01783279775571045,-0.002299326853175427,-0.0011888146201659636,-0.007738221846310355,0.011990651995005491,-0.007601619508889424,0.003982014026121151,-0.01872324626983042,-0.0006090078541559629,-0.002724857387426338,0.01072613469894191
Grid current (A),0.13340171965277994,0.006081654524895494,0.0005307229849422469,0.0013968989084185072,0.02458224606217641,-0.011113674050339839,-0.00577467792632521,-0.018751272931059205,0.017599949980994803,0.012060997513373575,0.010238108126127816,0.013553545924022994,0.01783831948625384,0.028545392436536882,-0.012604280259723672,0.007369172257894699,0.01270908287706203,-0.01006304593275305,0.015283142744701828,-0.00986551332793906,-0.007808100874534596,-0.001148392967638207,0.01837316667092714,-0.0036909672796681106,0.02487089945604715,-0.002126288268566463,0.014427467577873585,-0.005518383452722357,0.0038649110486970104,0.01872942434242024,0.00017968421264722562,-0.007046728589361888,-0.019522899655990175,0.0018205783531832706,-0.013407568875247734,0.007130575200972537,-0.015836965268877692,-0.0018661164174979944,-0.012263215776132298,-0.0049347248867991035
Motor current axis 1 (A),0.03926215344767018,0.1651367304134439,-0.09098238835333203,-0.0029582668213912547,-0.0003279871060102893,0.01083181755972251,-0.002684868704200592,-0.014664570497594964,0.15221445575655618,0.04428533355568828,-0.070336430723285,-0.032417390622755886,-0.029668977436385104,-0.004962760904440576,0.008913122593518511,0.06651046239149841,-0.01195022316496786,0.18969998974203034,0.042101275399230885,-0.029298651294529084,0.001936632716649937,-0.011482548685323307,0.1619398006630133,-0.039389019869027105,0.014170425033446225,-0.002351228410929363,0.07035852944191198,0.0031626128745479293,0.021581281911143578,0.06450020047859428,0.005501398232363046,-0.02213269175751506,-0.08411923903971028,-0.01559878111208609,0.06446688893767635,-0.1186805195883862,-0.08265339875545798,-0.07671432464992808,0.00011850171713960814,-0.12887755104854348
Motor current axis 2 (A),0.016965911954098675,0.15730309951807533,-0.082423086683161,-0.00426219442635063,-0.015491013374908429,0.028426318780676054,-0.0009358600704039211,0.0223562762363679,0.1452089588456008,0.028565588877624986,-0.0713600008589089,-0.02243617989281451,-0.02343783214008284,0.009262121106864318,-0.004393634471664258,0.06485678054370822,0.013715454439218495,0.19405980906031067,-0.01299813852670793,-0.09654464857582391,0.009308600310564154,-0.06722958187280424,0.15817334171336866,0.027037637411795542,0.06336505311765149,0.010352249716587483,0.17316148389023672,-0.014123736592333028,0.004629810830930933,0.0849263193264843,0.014828894439049112,-0.03554494745039853,-0.09622127172513568,-0.037975825211356465,0.15768518516778202,-0.07785678493655428,-0.13568818065895985,-0.10995636867557679,0.020036474657475198,-0.0694375059623143
Motor current axis 3 (A),0.04116954752109903,0.19113790090929939,-0.04505456918366566,-0.0003343631600864175,0.025988674426271056,-0.013217976933739523,0.002871279521315571,-0.04704661668045747,0.12408926837395248,0.059647466530684284,-0.032418868544967394,-0.03326889289488718,-0.03069871594867577,0.009871388546000908,0.006707431777722433,0.05888421002398016,-0.01213254486433165,0.1747973207533742,0.013729018386026063,-0.04389399511422372,0.005477075013568826,-0.02118640992893131,0.1479221457342736,-0.027477079427794128,-0.015382324786758345,-0.005699277463428011,0.058652367714309366,0.01001746817650168,0.025819647756677496,0.04129546035427852,0.0028730193077062365,-0.021262575784472798,-0.06976036264409874,0.018035248703459357,0.0067600875246279085,-0.15087335847965858,-0.06740261235665915,-0.08635404110285635,-0.006476734321921626,-0.06160770036846418
"Current L1 / U, min (A)",0.12555490308709383,-0.022085725114330757,-0.027680634347105923,-0.004455923256820917,0.06095061831856243,-0.04879766576775728,-0.018414698519596803,-0.015613013498711668,0.046884123587496565,0.024092180603549448,0.054997648884294655,-0.0011632185041762996,0.019077736277414225,0.04123181367807257,-0.01678700706243022,0.007103209674003984,0.02514017879795012,0.05050883184947638,-0.016039298003668465,-0.02147142441664225,-0.017862972659341714,0.02133524919062505,-0.03714928440323077,0.018004625844449354,0.04355398000178637,-0.0055406176947222635,-0.013299880555750751,-0.02098927504364516,-0.0001131354436643495,-0.006107865995346135,0.00500888984500078,0.01117443166556171,0.013959293308183181,0.002926266068143576,0.017123022383310208,-0.014683046819890766,0.008908818158672322,-0.0005933328968599633,-0.02020893336147149,0.05613503590618521
"Current L1 / U, max (A)",0.13177591085261708,0.018805886612135142,0.022918686565933724,-0.0013637922408856358,-0.014429340588254572,0.029045159335532585,0.008825912521183343,-0.016892176109999515,-0.014434731656436297,-0.0020665787452813747,-0.011907692385914898,0.0008750850929886413,0.01061460419862613,-0.011171536006215023,0.010993570415989489,0.007296286434786257,-0.011469378843499304,0.014759209881166451,0.034613084913883006,0.01002657546210466,-0.0305188814222141,-0.0198471537127308,0.018212594181014116,0.002415654494911909,0.014680446486385657,-0.0024011391010936856,0.03326235074141204,0.013596251503295522,0.0032253381081447734,0.02842641106188236,-0.005742119017127884,-0.004573936431849656,-0.01163643524751029,0.01921923567706029,-0.026316061133594193,0.026195580053094015,-0.03415804389628347,0.0018458122059316119,0.016240415339705362,-0.007883005579289726
"Current L1 / U, StdDev (A)",0.10901614457260235,0.057871104972412685,0.061956214266799134,0.0023963417124442605,-0.07272985829554754,0.08484158890173318,0.032250380740709836,-0.014774437738682998,-0.05665435602428678,-0.02283890268449196,-0.08021941213420608,0.005370227060194079,-4.9521874192991503e-05,-0.05342643894517116,0.03018176839127846,0.0022102571996923826,-0.03262401733702628,-0.027042280292927358,0.06969129133516731,0.03595532270194573,-0.03404713695463403,-0.05281152030523176,0.07612765679050981,-0.019435645689109802,-0.016548819637959178,-0.001973896311461429,0.0624234519169709,0.044964704323398635,0.009093869524103229,0.06693394095213472,-0.014493675034021769,-0.014973501707143878,-0.051201757619704455,0.032119741111182876,-0.05615280199940241,0.05488117176605689,-0.06851418516324861,0.0007001073262115423,0.03459353283253322,-0.0863567096313527
"Current L2 / V, max (A)",0.09766803836062367,0.033671760952123014,0.04043680197694811,0.0001584957515683496,-0.03976984009359462,-0.02769391913521281,-0.03686867065066394,0.14774489332538074,-0.02013871011518351,-0.0933208962336792,0.057736641046051806,-0.038930490654163014,-0.04632199339522444,-0.0887461432588214,0.010571383051596576,-0.18577710867924763,-0.12746660109010974,0.06275468883404021,-0.14681850945207495,0.028860722195544943,0.12908042773297065,-0.03626549089911218,0.09297988659730072,0.04262122955738902,0.028246768660612855,-0.0018450873487425301,-0.04367238687004829,-0.00013511426754404463,0.01434314339133456,0.0021654000216527053,0.0008230217932542611,-0.008779941227425408,-0.001235453374457643,0.025389491193865018,-0.034603882044739485,0.011160160278484498,-0.05324480903589607,0.029341277721036455,-0.04225228458407872,0.03082518654223957
"Current L3 / W, max (A)",0.09779184029606872,0.03336636403259961,0.04011552447016765,0.0001091775820985278,-0.04005848896122931,-0.027231588729957155,-0.03654494995762895,0.14658458509809077,-0.020074037733773187,-0.09288814103572075,0.05679202634285365,-0.03889177885237818,-0.04620559631519526,-0.08893269693786011,0.010588180481680129,-0.18675762141459673,-0.12815312526203262,0.0639716550325895,-0.14707748832281295,0.029933106170058035,0.12920686000099504,-0.03520774456070819,0.09286937314939912,0.04185815650567899,0.02835806356904466,-0.0018287924020943466,-0.044797892029602535,-0.00037510087243485327,0.014428963694832838,0.0018216330871168723,0.0009334637521455635,-0.008600793329781534,-0.0007861053542001124,0.025482319033718132,-0.03533997995332227,0.010310820980056073,-0.05371697960340929,0.029136629819738434,-0.04161495420736204,0.03073340051804238
"Current L2 / V, min (A)",0.09343429904116833,0.0022155175651007025,0.0005311702053893424,-0.002299783158139698,0.013761091509705262,-0.07443862964661448,-0.06088714595566197,0.14092733422754566,0.029120956718654764,-0.0754849760159022,0.1013978257116882,-0.03819950739829934,-0.03506461740079645,-0.03714689242965638,-0.006933517456216611,-0.16088401564213428,-0.09129921977300767,0.09237400027338143,-0.15013458840685365,0.019976594999210093,0.10900792808339599,0.022109291099058764,0.0021413339167002943,0.054938006848147675,0.06497377144561674,-0.01912083417839082,-0.11517612223683066,-0.05917567442334185,0.010655264625062031,-0.03064266360621207,0.010227957559538384,-0.006644632646584121,0.017134682194012305,-0.02691843369310205,0.040400310382183086,-0.11055678191668149,0.005418962233042189,0.04185835333662193,-0.10531743992303151,-0.021486456032729168
"Current L2 / V, StdDev (A)",0.08123240835538424,0.06145864423304699,0.06994858183726191,0.0028505731855399093,-0.0734766064470583,0.006800897318895379,-0.009322785341886946,0.13458434137928119,-0.04861240097441885,-0.09270817011013394,0.008128679980046367,-0.030712500350828783,-0.04693121387232333,-0.11814912774738416,0.024302981182273458,-0.169709879381919,-0.1207856907314322,0.016841564010432505,-0.11634502785101114,0.027259207310152408,0.116611580262681,-0.0824016219699218,0.15399563974949573,0.02322432362421944,-0.012937656854544254,0.010826009438821185,0.0283765432475478,0.053396939014154716,0.018695268439749686,0.044799637395159055,-0.008645167342677944,-0.007116398746102613,-0.031155831581496436,0.0675783303491638,-0.08231862420705226,0.1226946420342036,-0.09026260769742289,0.01872615895828112,0.0028076973467647225,0.05163529091908557
"Current L3 / W, min (A)",0.09336212423033406,0.002961781241952533,0.0007114009333646401,-0.0022257984159097825,0.013358374832070846,-0.0753410140631611,-0.06120009629030172,0.1423495539849888,0.028780206169084672,-0.07643698134748465,0.10171987860209247,-0.03786895539028669,-0.034609555128733586,-0.036777340900783176,-0.0069879280211152086,-0.16003485430606698,-0.09010782896547706,0.09168708287669952,-0.14957945610029655,0.018556864669219204,0.10895511037303358,0.02153349877122635,0.002414667688643169,0.05564069101172345,0.0654465493057857,-0.018671703378462565,-0.11400813225687836,-0.059100513497445085,0.010501372933896132,-0.03059837905599478,0.01058899680251946,-0.006940167031082938,0.017151732381969296,-0.026853890808990734,0.04085777373445164,-0.11023327241742373,0.006391848796126087,0.04115987293261912,-0.10436379360452722,-0.019943145999748953
"Current L3 / W, StdDev (A)",0.0812577037792479,0.06044942644654927,0.07014637097421435,0.002786608081036365,-0.07409072960561776,0.0077385564193658525,-0.008912876216415727,0.13384302084100017,-0.048486781631533915,-0.09238054942467627,0.0071773956275843365,-0.03073284087273492,-0.04691670753672286,-0.11883134869755616,0.024577331138825147,-0.16995506256789267,-0.12096475956767067,0.0174331073132987,-0.11655852892916838,0.027783256214799865,0.11712691729601364,-0.08172608291380085,0.15464329902898416,0.022318516100299793,-0.013382541381668514,0.010499543877448156,0.027675010290760162,0.05370170133207175,0.01899624963417937,0.04467333667968246,-0.008936040352280898,-0.0072391692747529775,-0.030960974705012488,0.06801273573042271,-0.08303437662874216,0.12284214516644942,-0.09133303681815068,0.01872260664409723,0.0029165828016210135,0.05161419534731518
