,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37
Lost Production Total (kWh),-0.018394641706014125,0.01106573668045091,-0.0232604491232682,0.005298492466051654,0.07797184479247131,-0.12168204268087025,-0.13885819403814903,0.08989783836323224,-0.06000534028233753,0.007270758993825718,0.005044994396770996,0.31114646129588136,0.027714217837751253,0.08249601629414587,-0.011329828257654509,-0.023545550603747183,0.04364395876330618,-0.015230934038553884,0.15949228530068005,-0.032831099933858014,0.1511746965630463,-0.0053529728355744405,0.007929093349474461,0.2330000072275287,0.06615040674466008,0.027538093849517484,-0.021812367389163652,0.1530247515794241,-0.03185397222757158,0.0218751241769976,-0.028417396274695916,-0.2557183338551671,-0.04616564547069973,0.2668251042684795,0.011443332675011533,-0.1322260252327647,0.030639446864507577
Virtual Production (kWh),0.12507152016007553,0.008556889208813768,0.019689362429006083,0.00011136589722237818,0.03797599883265414,-0.011992400599016741,-0.030281692145243035,-0.00035871032887508655,-0.011191426770838245,0.0006398460073888603,0.006177003276477652,-0.031785605487980775,0.017053545191329903,-0.002861363583394075,0.003228296902862441,0.03681164937151129,0.01194858445093147,0.0012393358108485958,0.014666829415756678,0.003392616939255858,-0.029076138098562247,-0.00982867199937243,0.0005225006211314037,-0.04631003622073086,-0.008148347574194298,-0.005173225954179555,-0.0014283149378181443,-0.007725190857961346,-0.0020434137712907335,-0.0006508701815263439,-0.01149424990151221,0.01794166141173277,-0.014189789909085412,-0.014121133935550395,-0.015167376960262052,0.0007304835593582104,-0.001491759093085335
Lost Production to Downtime and Curtailment Total (kWh),-0.0004692348238379697,-0.002894015934188127,0.005570768985750731,0.25895169772656973,-0.0026029148562632335,-0.0020563978181285343,0.0048385450140262295,-0.021761147019256372,0.011857792218885685,0.2565435358964151,-0.019857316279489116,0.0014418220284755292,0.009816778436069692,-0.003280721297612057,-0.0004961458613822829,0.0016173470475998875,-0.0012096578207042997,-0.00013377261881836368,0.0035719704572670344,-0.003709480238351749,0.002370869535659518,0.010070225764127968,0.11167891510890827,-0.0021612449880309137,0.008849220123063594,0.02040561390421456,0.006062311691132253,-0.003769788718730857,0.019296828509745532,0.004227848642540319,-0.002974806017878622,0.0030163786144467575,-0.000535698184555994,-0.0002944471540176031,-0.0011238601303453655,-0.0008991667888741239,-0.0025282487148540252
Potential power default PC (kW),0.1252927963979846,0.013797035456982888,0.022934117926954746,0.0007747611752041583,0.05149798067394249,-0.03539356600728693,-0.05426215054154613,0.014171955507444343,-0.012670093331164645,0.001495510801362744,0.003299720745992934,0.019687729758033987,0.02382097988227966,0.006333832582247741,0.00153077414750504,0.033157986613205216,0.01331599279434325,0.001384168831760924,0.04292490363789186,-0.009598651800662132,-0.0035487236717772364,-0.005531402741711107,0.0006813327058442778,-0.010418112430253371,0.0076049933959567995,-0.0069134752949651206,-0.008196858250557089,0.018958548835490988,-0.004663832853865332,0.008927415599903489,-0.020989128122686232,-0.03157242397004975,-0.03283819387789888,0.03649218011983296,0.0001961178164968068,0.0015615354881373736,0.006860847869082091
"Power, Standard deviation (kW)",0.10891251458645185,0.06982015972968061,0.041937468785474274,-0.0005661764880794781,-0.026882244853665804,0.024674972892364994,0.10451593322054219,-0.020907672266760567,-0.06255525781483544,-0.0018171072966978556,-0.001266320085191873,0.05962325541411485,0.047860620886479494,-0.002394919919716937,-0.00359239354859231,-0.01034210867225935,-0.0108096881324365,-0.041332233870462004,0.0262027104579639,0.01494880152756473,0.028283938519499917,-0.004589664362861217,-0.007882877639004957,-0.13482812172805858,-0.05262027203848657,0.0632439621642635,0.00378346450397292,0.06795048078925087,-0.042117978858863675,-0.003503608629146235,0.004156784297705343,0.0469818987542403,-0.08320410746576153,0.03071368387686242,-0.0381828734366328,0.027727249799500826,-0.055688926571458124
"Power, Minimum (kW)",0.11860212072208369,-0.029521614536973884,-0.004802215253965073,0.001070488155197559,0.06652733911236917,-0.029836157229267957,-0.09309608095548559,0.021038015636815205,0.014551304005629654,0.002329444647349165,0.007580212058270157,-0.07360745600957604,-0.0007427649676943513,-0.011031871422231321,0.006672740815038986,0.052767387511513164,0.014706767992397568,0.03000035309088481,0.0033423194942853404,-0.00844141975336898,-0.05104736074978209,-0.007599856997142296,0.006143128642857997,0.011722899091128256,0.022752625587749722,-0.0551862167351443,-0.009117422147205238,-0.05749748541969183,0.0243988248052201,0.007554829583192137,-0.027152930320342862,-0.016549984814237015,0.016349095714572902,-0.01474493859047107,0.01440441085609974,0.0029818869662961676,0.03406601909821025
"Power, Maximum (kW)",0.12626184996448275,0.030172091954630473,0.01740747895959013,0.00039881013932894507,0.009560708816672456,0.005136951670060699,0.033330624690976855,0.0006705272221786767,-0.03869579423368958,0.00023022017817456598,0.0021979783829892082,-0.0005871333094075003,0.026420991266570572,-0.002179999782884972,0.0006610115229962668,0.011401334116249677,0.005497497235682277,-0.012804258761362434,0.017135014235317693,0.010963424589970502,0.0007751068151421805,-0.00553551170857447,-0.0012553556006448738,-0.07598852646018532,-0.02177493744894995,0.011757656458114062,-0.002568759502551423,0.012808037897618897,-0.015079939829956535,0.001581984153606067,-0.013277118880527634,0.024230593563625558,-0.047311094541509724,0.01525724072753406,-0.01417763680832222,0.010310468321188586,-0.012523393396065285
Potential power learned PC (kW),0.1259474073557052,0.01099586345079694,0.016247487215254788,0.001054837018183341,0.050551950853729495,-0.03177519489481403,-0.05168278778403823,0.013338508983733016,-0.01941642306388358,0.0016780566748539841,0.006151121489306553,0.021904613983915716,0.024455335649891923,0.005971937954816489,0.0019286144847364,0.0343677285844655,0.014807144871514345,-0.0005210791070866362,0.04075930340637019,-0.004717620069037207,-0.002713197444984692,-0.00816236024936008,0.0014043800037068727,-0.009702498247791302,0.005646633039136768,-0.005596568243507058,-0.007612906120390582,0.01700593833541708,-0.0055886780781306085,0.008478085859620559,-0.020997697928352037,-0.02964798269654634,-0.032737528631601974,0.035016246702355536,-0.0016635672287484762,0.000968100929460973,0.010034829101683893
Potential power reference turbines (kW),0.1181506244647226,0.009456390870752122,0.01156293910570876,6.624745088979408e-07,0.003539722140517111,-0.008016536775011162,0.031110812681078216,-0.039527267493562834,-0.0062446721122685804,-0.0003141167913937018,0.021186242930222775,-0.07170577678538984,0.020658804952866396,0.058455608935897824,-0.005206844195746738,-0.07475177051101892,0.03159808988637545,-0.020038198921908924,-0.045520844437085796,0.007832527228298067,0.03390768656098969,-0.001657261875844314,0.0006796614814836496,0.12752153623307422,-0.03320236887443733,0.04192271173136697,0.024016204717477063,-0.03843579815630259,-0.009517158703528029,-0.03257579208761195,0.0692040798379852,0.02964595739436851,0.11286464548465801,0.009605582473554447,-0.014690376450596784,-0.018317176218647035,-0.15549830739625917
Cascading potential power (kW),0.1259474073557052,0.010995863450796936,0.016247487215254777,0.0010548370181833319,0.05055195085372952,-0.031775194894814035,-0.05168278778403823,0.013338508983733007,-0.01941642306388357,0.0016780566748540123,0.006151121489306515,0.021904613983915633,0.024455335649891947,0.005971937954816459,0.001928614484736424,0.03436772858446548,0.01480714487151438,-0.0005210791070865842,0.04075930340637008,-0.004717620069037226,-0.0027131974449845914,-0.008162360249360113,0.0014043800037068961,-0.009702498247791345,0.005646633039136786,-0.005596568243507072,-0.007612906120390409,0.017005938335417022,-0.005588678078130571,0.008478085859620503,-0.020997697928351745,-0.029647982696546452,-0.032737528631601676,0.03501624670235573,-0.0016635672287480027,0.0009681009294609973,0.010034829101683636
Cascading potential power for performance (kW),0.1259474073557052,0.010995863450796945,0.016247487215254777,0.001054837018183335,0.05055195085372951,-0.031775194894814035,-0.051682787784038224,0.013338508983733002,-0.019416423063883585,0.0016780566748539896,0.006151121489306497,0.021904613983915674,0.02445533564989196,0.005971937954816463,0.0019286144847364649,0.034367728584465525,0.014807144871514345,-0.0005210791070866014,0.04075930340637009,-0.004717620069037207,-0.0027131974449846,-0.008162360249360089,0.0014043800037069204,-0.009702498247791375,0.0056466330391367475,-0.005596568243507266,-0.007612906120390499,0.017005938335417022,-0.0055886780781306605,0.008478085859620371,-0.020997697928351707,-0.02964798269654645,-0.03273752863160167,0.03501624670235561,-0.0016635672287482785,0.0009681009294607752,0.010034829101683768
Potential power primary reference turbines (kW),0.12253119411051261,0.012252662603732572,0.018676642571879547,-0.00038772456961372044,-0.004599406483030871,0.021805669350998504,0.008644596466200267,-0.010794525353613598,-0.010371343880113447,0.0010206990410993315,0.012262077393605766,-0.07381248409392574,0.023694587354274783,0.04625346060808348,-0.0017955732061156135,-0.058780975077211015,0.04100691631907697,-0.007990037419252775,-0.03254388514947451,0.008153311719344022,0.02804322649278042,-0.004351904853444829,0.0032174356847952112,0.12349391445018915,-0.006637133889079792,0.0014959044353166275,0.01292669554043732,-0.04028198072581714,0.00801742844533787,-0.02154706394192378,0.04425683361166371,0.014078126750930132,0.08403125863415734,-0.024186447344937027,-0.02926011199414612,0.01674435486254976,-0.09124237010434402
Potential power secondary reference turbines (kW),0.10488899313733983,0.006347935473293424,0.005243808182408198,0.00026675915938517047,0.009407838023430776,-0.02978973607850826,0.04641091723191205,-0.05728912273367925,-0.0033793996153681353,-0.00112723143578866,0.02677749644558811,-0.06399761603056416,0.0165867499288739,0.0638899073426268,-0.007022382696598208,-0.08029633429150568,0.022738018244531345,-0.028135876894143527,-0.05149100340554281,0.007887906540169833,0.0352845875017023,0.0009045531398637272,-0.001361638231746752,0.11846013684286769,-0.050144574279860105,0.06961818314411802,0.030395295238857672,-0.03217390892285765,-0.022293348976187587,-0.03678078700979892,0.0820622540995737,0.04015718048881068,0.12543809506091563,0.03547271022876902,-0.0009607237559031848,-0.04140552754605166,-0.19144937071790333
Turbine Power setpoint (kW),0.12301403821092044,0.005676914880722724,-0.009928206603187533,0.0008222416408775905,-0.008454752718688936,0.02132458183307272,0.03023248645349287,0.011613045112133511,-0.028266171194757977,0.0013024507202867555,0.009516467791002077,-0.06641219259717698,0.03230401562354905,0.029568044841015887,0.0021080642685269856,-0.04713104277387295,0.041782009191952484,-0.006689498505323238,-0.0324308481895723,0.019854016579087197,0.022769549854799502,-0.012968232032473492,0.008590947501541789,0.11857780115902691,0.00430298905532509,-0.023912047391928405,0.005401968112420276,-0.05491501018127777,0.01597057261754106,-0.010752058229228853,0.01709655863008129,-0.009183517692744947,0.05778017475142966,-0.0015758949431986108,-0.028596779820446484,0.0013910518343926356,-0.08099120991208539
Potential power MPC (kW),0.12529279639798463,0.013797035456982888,0.022934117926954753,0.0007747611752041606,0.051497980673942456,-0.035393566007286895,-0.05426215054154616,0.014171955507444304,-0.01267009333116468,0.0014955108013627466,0.0032997207459929383,0.01968772975803401,0.023820979882279665,0.006333832582247784,0.0015307741475050502,0.033157986613205105,0.013315992794343158,0.001384168831761049,0.04292490363789171,-0.009598651800662168,-0.003548723671777219,-0.005531402741711007,0.0006813327058442916,-0.010418112430253468,0.007604993395956713,-0.0069134752949652385,-0.008196858250557049,0.018958548835491095,-0.004663832853865436,0.008927415599903447,-0.020989128122686218,-0.03157242397004953,-0.03283819387789877,0.03649218011983332,0.00019611781649650321,0.001561535488137679,0.006860847869082431
Available Capacity for Production (kW),0.00046923482383797165,0.0028940159341881663,-0.005570768985750812,-0.25895169772657467,0.0026029148562632886,0.002056397818128561,-0.004838545014026357,0.02176114701925712,-0.011857792218886089,-0.25654353589642603,0.01985731627948999,-0.0014418220284755682,-0.009816778436070265,0.0032807212976122603,0.000496145861382289,-0.0016173470476000431,0.001209657820704478,0.00013377261881836297,-0.003571970457267293,0.0037094802383520606,-0.002370869535659799,-0.01007022576412904,-0.11167891510892144,0.002161244988031167,-0.008849220123064796,-0.020405613904217315,-0.006062311691133115,0.0037697887187314186,-0.01929682850974851,-0.0042278486425410995,0.002974806017879389,-0.0030163786144473924,0.0005356981845557997,0.00029444715401749384,0.001123860130345781,0.0008991667888746113,0.002528248714854712
Power factor (cosphi),-0.09028718077239756,0.011751093802973817,0.13349092332157458,-0.004433850095845347,-0.02056477355368094,0.010171388952529522,0.051539798381278513,0.05237237152006873,-0.05959202225468412,0.0044728205172800345,0.013563915251361617,-0.09773146776352666,0.11805882776335512,0.07462659611795515,-0.011942361008937369,-0.10206808329085915,0.028088846453083967,0.026932871106749107,0.05620962799704805,-0.0333781279561699,0.016286501319070258,0.006776052572211366,0.005958152208473157,0.1022680542701258,0.024549324331664575,-0.07520475165264331,-0.006386237036145565,-0.08011652035761846,0.03457704556599726,-0.005925903154363473,-0.038712640343903856,-0.054928759194036066,0.060032996082081194,0.027094759327993306,-0.030322781363135373,-0.046125837963089514,-0.19708444799068164
"Power factor (cosphi), Max",-0.08232115211700994,0.05141854918594642,0.1338892350213631,-0.0044653131942087206,-0.058016721872401075,0.04238627275104908,0.10057966209908296,-0.00845586726186883,-0.05706573715868345,-0.003732037452496913,0.0075108089827731804,-0.0010571128818815468,0.06975497719299428,0.0594255349910309,-0.006240796783231227,-0.03661503483854865,0.05435372066974672,0.026636986989726184,0.07782986009951384,-0.01944017483745765,0.009201204710135288,-0.01027053554706816,0.016938249966239056,0.059165665680834666,0.06247975949079951,-0.10388021639177662,-0.012702415940545386,-0.10520838399476176,0.031197892194440288,0.007545657495943188,-0.10663028183143408,-0.06159413131400669,0.032090772684417554,-0.00407706027088487,-0.016651544274922582,-0.09959062946036575,-0.18426862390730064
"Power factor (cosphi), Min",-0.08106399840014526,-0.03664882923111283,0.0941257253087034,-0.002351367430224483,0.02972439795056781,-0.03672420602815079,-0.018921790008336478,0.09902096618292293,-0.043520597045763616,0.009309719121137207,0.01625841067049369,-0.15617546875483412,0.14329899308439734,0.06174538124858036,-0.014691007218004858,-0.1477129306765495,-0.0428335273642035,-5.582157767627878e-05,-0.004625166114814443,-0.031453438353356795,0.02553631992388604,0.022024337335386376,-0.01015539102106761,0.11912329625015491,-0.024450231524752793,0.03939553126096833,0.014778759104034318,0.013988199777703395,0.0012287498645654968,-0.03352055478420235,0.09113243175111597,-0.012338890305612502,0.09959407496409671,0.007659455943269479,-0.0646350402696064,0.0951613561115566,-0.15742953911578583
"Power factor (cosphi), Standard deviation",-0.06381058816203218,0.07268323062611891,0.12200080639486742,-0.004595235324467041,-0.07488937140292759,0.06018033635486856,0.12193820699997633,-0.042760802733772994,-0.053500028795482484,-0.006381791755202786,0.0010384106651097054,0.05862933333309384,0.026212557971310096,0.03808887994787785,-0.00012127586082897666,0.022917206182694598,0.08228259587855112,0.038489042341326635,0.09672956884596326,-0.01546405207992487,-0.0074461080888070935,-0.023807304334643602,0.02565766053330488,0.018593811928836107,0.07597797977568752,-0.16195742705733948,-0.024503907196914074,-0.1444360012809131,0.043944148569956924,0.02332544297519171,-0.17254362005516521,-0.07105509218639033,-0.000251778700388533,0.0007051601031574303,0.0010878724358960312,-0.174909051245891,-0.16540914925698336
Reactive power (kvar),-0.12455555950031993,-0.011020066972763528,-0.014288084515498687,0.00015117946488673036,0.0010733932101917637,-0.01980738511199928,-0.008391943107183946,0.008990737673957359,0.013439427577085456,-0.0009423809629512195,-0.012485429859036142,0.06764836343771012,-0.02842755461042445,-0.03909220059814025,0.000429714481445169,0.04695151028105248,-0.0384336205126562,0.00587886806490188,0.024562462038660592,-0.010446181049082588,-0.02214159450674316,0.006719243521567667,-0.003726539726730649,-0.10842051058915367,0.004525777632584412,0.004142152405099888,-0.010129447216322592,0.04127671410184944,-0.010006910701500386,0.017036083541392022,-0.03481511497385797,-0.007301078375520192,-0.0732094247442304,0.018371645669886316,0.024787578072808323,-0.016923370242811434,0.082387504652016
"Reactive power, Max (kvar)",-0.12190683831241712,0.002294759310530551,-0.014448968860542222,0.0006697229494556268,-0.008575414500839573,-0.016420691855049963,0.018016004110523058,0.010557368207270887,-0.00013240918279167936,-0.0015414472561937696,-0.011429961369023401,0.08895801562299163,-0.020830511048234693,-0.044390884425321,-5.277929630008248e-05,0.05239604938685992,-0.043446202834224026,-0.006280319243061473,0.03476783804785922,-0.005296911298727294,-0.012980926543934602,0.004196351834384318,-0.0022937097144635696,-0.1378198421268748,-0.0005077879466702118,0.007776915680491392,-0.009940668199249453,0.04328248094451215,-0.015821216006298412,0.018823725022723295,-0.026285080627428133,-0.009116199687247296,-0.08471853070380075,0.03397589054430752,0.017582998678079678,-0.024628746736789456,0.057014543119644163
"Reactive power, Min (kvar)",-0.12414315065075261,-0.021551342244422154,-0.010664267400676686,-1.931608268400635e-05,0.010518402336879727,-0.02326542049625472,-0.03373439162704881,0.006503477659171195,0.025802058675771077,-0.000903743272482356,-0.013363765850637482,0.04834760846771104,-0.03350052796791991,-0.034973579284009376,0.0008458614009320902,0.04346471931424266,-0.033787234053346674,0.015920860418496278,0.015027641753472489,-0.016123853846437938,-0.03013036315805319,0.009581564838091507,-0.003796231323428989,-0.08128063859285024,0.009750486110647381,0.0010289550126493245,-0.009428038097762293,0.03850630914795043,-0.0069239045546255346,0.014403632627979973,-0.040536297453340364,-0.002840262705587431,-0.06039556963763896,0.004079073194309647,0.02803548535984743,-0.008471247541164226,0.10338175615956055
"Reactive power, Standard deviation (kvar)",0.08397034310197193,0.06796835518831024,-0.0017635781908875376,0.00129944446056751,-0.050183726805870445,0.031743450333078994,0.13610422394988686,0.0030126491698654174,-0.07485964322481903,-0.0009781546227812347,0.01083670607521011,0.06606953683036762,0.054420001693500704,-0.0011981757706436304,-0.002615600858201296,-0.005480552322076002,-0.004848198614772065,-0.06227613714851016,0.03550322490402441,0.03147611910046252,0.055052183488459645,-0.019604231190338217,0.003984190354344929,-0.08072437973020957,-0.03200106279466463,0.016315065422968348,0.004970339053054258,-0.011235936853536091,-0.012271220736366882,0.0028101842275556387,0.06686536964991241,-0.01880796900836788,-0.010563450237417074,0.06864568269421763,-0.050453892331025305,-0.026027319096992074,-0.18211892052805745
Front bearing temperature (°C),0.10139994964339887,0.04106900717852907,-0.12396276626715835,0.005626631737970629,-0.014448061591315559,0.021588742449918975,-0.04765350996415318,-0.08002759101946715,0.05779299682935212,-0.01368263391199772,0.0075148767576292885,-0.019961947022086386,0.04642369271146521,0.03362990815340664,-0.021705783796994116,-0.03021822066517128,-0.06932799920926891,-0.057772272273465264,0.01179046540657957,0.008128517172256974,-0.006928375789205103,-0.0012435821391439767,0.007180628570474292,-0.009881277017764846,0.02762263992408412,-0.03495396448178807,-0.0066505663170100164,-0.01871712964840525,0.023518209042866597,-0.0004257616127043076,-0.043397124603290524,-0.04011824246576934,0.036445930529763707,-0.028600002514468224,0.08001074092747021,-0.04059319172944855,0.0039343307428963
Rear bearing temperature (°C),0.05598688047582703,0.09610053080751532,-0.15913317284052378,0.007374149046231778,-0.03543949291498725,0.011089350559664144,-0.08834005743994777,-0.12235936805498082,0.10365271656257898,-0.020642031879294618,0.008194283205359915,-0.01552082651301239,0.09680640061985997,0.03330574615294914,-0.02467798059015827,-0.07194432768134784,-0.11485972408445078,-0.06206528901030506,0.06461302267217209,-0.03948145664644728,-0.016835750049275792,0.017789192698509947,0.0014411140159120018,-0.03564260743773537,0.04297288007903806,-0.0509482656476844,-0.013134081053375397,-0.00581464449381253,0.04079255484356381,0.0026697751888460214,-0.05331499521080202,-0.06358895032567936,0.03900734118286933,-0.04760316196289819,0.078570334505696,0.01660734749588059,0.02541108578528272
Stator temperature 1 (°C),0.04318575440982595,0.09336094534993142,0.000859875507931628,0.000478963127664662,0.00080497938293263,-0.041348689388948555,-0.1172851386329949,-0.07945150678865871,0.0931193977185987,-0.010954525113974595,-0.01109213671357406,-0.04955396725150138,0.1937663326260302,-0.026710299670308434,0.04215487148857814,-0.0463958150130904,0.19643599620614655,0.20614439188442443,0.0524726982027086,0.06107384960762779,0.029887333661993983,-0.0009568460646146998,-0.021688989650166576,-0.14767997096081026,-0.06252816290933398,0.17311755063150341,0.03188361248115746,0.12467715548927719,-0.06317277056964452,0.015653276860798628,0.16537444088410272,0.05413392308437433,0.1048305708171818,-0.10102022637834047,-0.16817281396766373,-0.31947620521763775,0.05469557872791783
Nacelle ambient temperature (°C),-0.016649998135165173,0.21830815295466244,-0.010454700662850955,0.0038593659367706155,-0.00859393192008833,-0.06683829769222006,-0.004950636827353975,0.08302753352376978,-0.0742839815180654,0.012442083721190704,0.00011391325149520917,-0.027629396443917403,-0.10681779189818721,0.026805657099501324,-0.01285793133740009,0.04995134005777386,-0.021485227248363062,-0.049753858233156825,-0.018906847952891197,0.013740580263401053,0.01366926962686963,-0.007986246545273685,0.006918364029927411,-0.028498522755056287,-0.03899778444717919,-0.022464009287142143,-0.002686981500040528,-0.069289862660877,0.003135818482679506,-0.06584208289204775,-0.04651680692509247,3.870566712889725e-05,0.015480458192519107,0.038978766806172585,0.11362374822523892,0.002169770780680663,-0.04153855824712516
Nacelle temperature (°C),-0.07053558081590716,0.17160082287222722,-0.056405617182639714,0.002608281983025128,-0.042585176607876,-0.051856966304572115,-0.01896238613319009,0.03980016672757216,-0.00389722153047991,-2.9668590680356042e-05,-0.02011975287643902,-0.018812344429801228,-0.014478749710637565,-0.10131368380982651,0.04023536144823555,-0.021065466425366365,0.09233485437367066,-0.10365392497928512,0.03717996755017311,-0.024729435574618035,-0.025501047545608963,-0.002298666115973566,0.000826170198872319,-0.0010661001520173236,0.0057684003549128005,-0.0369568953929648,-0.010058037937272658,-0.01990684384404481,0.02282001660076123,-0.02367144897086377,-0.033206521095966404,-0.008299360359084119,-0.010380213189628618,-0.043650669991236055,0.09951569943370621,0.05188962919898244,-0.015956899707110152
Transformer temperature (°C),0.09291512249060165,0.1029235220232033,0.057046218860934944,-2.268852935749069e-05,0.031485338739293336,-0.012626101607354879,-0.01709854958270058,0.0374131525167791,-0.04304178937767252,0.011665454357882783,0.019994382026777502,-0.056107061147024746,-0.0950910749925782,0.07988212087684074,-0.041340630255032706,-0.016340567671664964,-0.024301740722491402,-0.06624128504313784,-0.03326825882354311,0.012895531833916132,0.02687370738261493,0.013460845096413269,-0.0007470951680498064,-0.021836353874597383,-0.07119258951140228,0.08230279190096253,0.026513273754001372,-0.00823051561302058,-0.03390090914792624,-0.0703002450802056,0.06473659703237632,0.03361611495258471,0.12384782541674964,-0.022939644075025946,0.02034298520944,-0.23639820943173773,-0.034008343317140824
Gear oil inlet temperature (°C),-0.08905422100965495,0.054290805984403924,-0.07471042179310476,0.0028240294795915987,-0.04718841562405546,0.013310514296877622,-0.05956390265451675,-0.10923862677008021,0.10247613898475504,-0.015160208161088961,0.007865863471872217,0.013233851859825688,0.04924073381628312,0.043706403198952457,-0.02883846310642125,-0.12111804059836642,-0.10940631607405119,-0.07425578864977378,0.06533169554758606,-0.024841099851126223,0.05879654681395352,0.031818986266244687,-0.002592430681383727,-0.04577048247639162,0.0307884936214788,-0.049987485521892146,-0.008273947069908664,-0.010614280435940052,0.03924327338045428,-0.0014519630208880002,-0.042396516067920775,-0.03276529328272414,0.032339029645251385,-0.07453179498403803,0.08749941041816003,0.034659470294503225,-0.00949492746654304
Generator bearing rear temperature (°C),-0.04209867599534834,0.20128061757857063,-0.05035312618261528,0.0035441559040805797,-0.03709508981806468,-0.05402108662115089,-0.05946782416411517,0.020499626238034512,0.01764770823139504,0.001552435962833145,-0.0076793287502427135,-0.04367849094604932,0.04341500683678054,0.005767399929146367,0.02270431648077114,-0.005418284221636262,0.09845879762058209,0.08971041291340995,-0.009743074249716578,0.0032104569462819837,0.03307252942976245,0.012329144609923803,-0.007981360598485289,-0.07625312149362445,-0.04322544083511265,0.06681751705885144,0.013017492124281728,0.010594670185319425,-0.03364328017154318,-0.019284115779594407,0.05532780637523234,0.05116750066994006,0.1554728426173784,0.0847484840277841,-0.02345704637504843,-0.146874130901486,0.04747530460522398
Generator bearing front temperature (°C),-0.05907125552165148,0.09187761795091061,-0.12107838823189292,0.00464035876585606,-0.054683808928723356,-0.03483173802689019,-0.03372715448569947,0.01625154292900714,0.04052208084064418,-0.00989985605537723,-0.04290137627946913,-0.025825374297086475,0.19758651707395578,-0.1396481835826111,0.08256692179662448,0.004186873946719866,0.23240555537867946,0.1458598843983605,-0.011040725449973076,0.0769078519052447,-0.017668694332171345,-0.04461355466529448,-0.000960208123562933,0.047046920879111845,0.03596348578158021,0.004511043005365187,-0.0033498513533888664,0.06567801492223253,0.005169823178961627,0.06027588199077125,0.006729256440114219,-0.040221509872941014,-0.11248347503638115,-0.11221722713292044,-0.06297785496556732,0.041390033348594854,-0.01870864358805073
Gear oil temperature (°C),-0.044700776959879424,0.10474755674422936,-0.12793696890550763,0.005930935431879312,-0.05031968134463001,0.00901484855706066,-0.09704908716489873,-0.14080237387404063,0.12302163216284523,-0.021777712292239532,0.012940458655831082,-0.010039394487819512,0.11912911155417377,0.06334708663867711,-0.03917548579234826,-0.10359677136486614,-0.1479214264478063,-0.058059925867088004,0.09846552408963115,-0.08293414923662104,-0.021688086488965294,0.03330540806561712,-0.0034843008953747284,-0.03874766905851916,0.045727786640940404,-0.05032546385001557,-0.011345346887493224,-0.008260278720361142,0.04421584676311807,-0.0014562418779313774,-0.047504711027959154,-0.06088532230320401,0.06878188548350672,-0.03791964628184379,0.031817776728666314,0.004553397682314126,0.0075994726274810215
Temp. top box (°C),-0.058754404595962074,0.16680439772453626,-0.06893456566011986,0.005015990408078633,-0.033453388364546144,-0.06830600251286782,-0.011012903694682401,0.06551916155218834,-0.00225634033658142,0.0002254315499913346,-0.03792295923243553,-0.018144357493912,0.03269109158632773,0.0013783880128156877,0.024681699545524318,0.12373366588922008,0.10374052532814293,0.025639009219633618,-0.032760986984307544,0.036843701899575726,0.026304550768065836,-0.007589128048550206,0.002697764799276088,0.013876622651963107,-0.05374873777288164,-0.022263844877066438,0.000392270951787288,-0.1137304460514426,0.0009686954368332973,-0.07369844683501894,-0.07561831169367236,0.012204032498807423,0.01333240781183337,0.15152982128339,0.08922519920811302,0.25860779143846224,-0.03378841395357998
Hub temperature (°C),-0.03328426364087214,0.20530245507313108,-0.01283606951061291,0.003181473007920644,0.022385667505341596,-0.06766710657796651,-0.049305488962995296,0.08382572390925482,-0.057685089035847,0.016687129328456687,0.013890669342854801,-0.07571513065244785,-0.12207023848672617,0.04355983320586493,-0.017925484213636985,0.005588682892478235,-0.06677892927612042,-0.027878564461124734,-0.07141239412461581,-0.011061825293058675,-0.01459618827490304,-0.012555000736149312,0.002466043216316975,0.04795583687019729,-0.017316408623896586,0.019630364663279727,0.007743904404472231,-0.005755227071249131,-0.003311202855444865,-0.04249245629296894,0.005633614820032686,-0.02761474001008561,0.0013964120437420739,-0.010251112945433592,-0.0031146603126921447,0.03778932269641419,-0.020168257787872013
Ambient temperature (converter) (°C),-0.005822472809935715,0.2207168162686142,-0.008033150614926132,0.003632789878011115,-0.010609824414145508,-0.06485488516755115,-0.001387903805400697,0.08066625751403428,-0.06639990682319677,0.013180088273244418,-0.0008722463463094709,-0.028966044284439035,-0.11474803363274216,0.04527591823819536,-0.02101705744990566,0.04723480868641343,-0.008914204530895026,-0.059752644449824734,-0.02855617578622884,0.015656828883686462,0.01819483197781538,0.007360935886549007,0.0044857199269264444,-0.03501488269100345,-0.054653282443931965,0.0021895833930804173,0.005973606470346771,-0.0671274266208385,-0.005453976912038853,-0.08227332762933177,-0.031244124523730668,0.002573887790244391,0.04541773383240716,0.04826155747932241,0.11179803450695466,-0.029524243791435957,-0.03921529495762489
