,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37
"Front bearing temperature, Min (°C)",0.09154411698798699,-0.046770686048077534,0.13266968893853667,-0.02011464401338105,0.004609761843781522,0.005663952968298417,0.020653490447214037,0.005337238444870389,0.1779031981790502,0.062355423613721414,-0.03440545466610406,-0.00031102125840901264,-0.006042380180892695,0.04018357439607294,-0.059218787227419085,-0.08165392595586987,-0.023205504514068782,-0.019351723615894555,-0.0590095435429307,0.0015278477579726921,-0.02916754591957433,0.003129179744163226,-0.021398325521701678,-0.014732701810106686,0.018563939553527642,0.0037008674590201145,-0.001435789821043071,-0.014322730277357303,-0.019337376743588788,0.004497570456381165,-0.02725090079429524,0.01741293322894353,-0.10310403932238346,0.040991149537225824,0.01968880900019391,0.01913777043748656,0.035687124504530335
"Front bearing temperature, Standard deviation (°C)",0.028389847402954634,0.03648303171559563,0.058894330989153365,-0.09249023494322857,0.040717917167577625,0.01590965667672044,-0.1136831833480632,-0.021813567880627695,-0.18100640023786177,-0.1290347901383441,-0.11627751224770064,0.07717590248450988,0.007608439736293143,-0.0326622026803865,0.05044512146812204,0.08287432904932854,0.18467720683557395,0.046914293619611316,0.2606577023680497,0.08420907768397679,0.19183050681185915,0.0075228629184642334,0.03474438659088715,0.09299515616028084,-0.042982917203274094,-0.022765723759750597,-0.06496488323271982,-0.06869755382468468,0.03751849996897099,-0.2527679910428895,-0.06454079634158297,0.13755112839657369,-0.08017437974468614,-0.13505292975479088,-0.013235008023702522,0.03928209062491024,-0.08093119268227765
"Rear bearing temperature, Max (°C)",0.07166334463554332,-0.014626534101542927,0.1818726237248349,-0.06290139997237178,0.007374729000432693,0.005875288382909434,-0.01855214281452366,0.0010864944098644914,0.13277919419233372,0.014126682728305686,-0.09708960290857904,0.05494841691071684,-0.005652135127852254,0.01986614239897954,-0.022717536697730568,-0.055480513322065265,0.03343123308772967,0.011386411546761914,0.04369213211720344,0.047357831430050186,0.0345684637067766,0.012407061482065607,-0.005445813616044622,-0.002271718865510801,0.027486949336987573,-0.007839330649176442,-0.030926100191531525,-0.030381322147432645,-0.01067034591299025,-0.08852738170776925,-0.029204064294810067,0.05440105767765012,-0.11848898704110918,-0.0032425049076122564,0.022387701599908313,-0.029128057407873324,0.00388396347315368
"Rear bearing temperature, Min (°C)",0.057877451673912624,-0.031059523824481104,0.1743663922898493,-0.02630166395300876,-0.010895811509268733,-0.0009483137808501871,0.03438304597003251,0.011130402097528176,0.2307374367652989,0.07401479826033164,-0.05996710534139784,0.02228944703950631,-0.008611041382509545,0.035791214248599657,-0.04675814176398298,-0.0931010981082797,-0.03165750882275256,-0.001134374981215399,-0.0508387256217498,0.02910845103835483,-0.03406114144468529,0.012510598621782505,-0.018180400761908574,-0.04353739703499353,0.05295879526734841,-0.0005235470799346432,-0.012721737804913189,-0.006760360642256401,-0.024245241849994503,-0.00809266082417151,-0.00816242487399163,0.014992326425896693,-0.10966007511162602,0.049893840403060566,0.02668619525914979,-0.03894599293214099,0.023364086752473374
"Rear bearing temperature, Standard deviation (°C)",0.04931165133099595,0.028404804808353196,0.07546261641936888,-0.09746234894142929,0.04112301756416214,0.015946477022527297,-0.11824204042693753,-0.019777683517723417,-0.1656117519363331,-0.12521996686233944,-0.11538091858892374,0.08910085148658586,0.004524925773300405,-0.02817678824559886,0.04529953369059961,0.06356836871525855,0.15744814906593677,0.03385268575077573,0.2271541620399253,0.05942415079868747,0.16698411835997842,0.0015356804630971832,0.019519568042660883,0.10066984757878499,-0.05314904938960733,-0.01974023594882382,-0.05205726491346381,-0.06467587191174196,0.03207379973123611,-0.2186667844346764,-0.05792611696859756,0.11841659934918936,-0.0694628981907863,-0.12547337340939246,-0.004637824842810567,0.014873491287794367,-0.04511373054499278
Temperature motor axis 1 (°C),0.005047704617312939,0.19937926351546967,-0.08734068397981755,0.03071551628099902,-0.0032705385009672524,-0.0068833236828410495,0.044240288709881725,-0.044213364903182166,-0.041034069213311965,0.03526495941077555,0.06542938901382851,-0.08459973444845188,0.020691519903890523,0.03217842725624537,-0.09218504272350207,0.039664895498115735,0.023353795751545284,-0.022530715442326765,-0.0626694196453095,0.12259499927835124,-0.03454927476764055,0.015207239068613796,-0.07704118252786497,0.06653197224466273,-0.030957944677535945,0.007331775261422964,0.0047194690987467855,-0.0581450861317264,0.004473427327850418,-0.019889108854296754,-0.06967319327383395,0.045041661094810594,-0.05703513327072916,-0.03223323196123254,0.1346531359749161,0.07569403205620243,-0.0629543890800794
Temperature motor axis 2 (°C),0.008261897901301536,0.19818776406849423,-0.08659759551759319,0.03099753278958147,-0.0025325902903996396,-0.00656658151365334,0.04516096045760158,-0.04607874488035325,-0.0432059891437562,0.03678676525630993,0.06738554904494819,-0.08562948461366558,0.02014137394743809,0.03407764392498681,-0.09449614171356384,0.036616634926568734,0.02142349926243712,-0.023052240426093336,-0.06720225626982117,0.12004816491321157,-0.03679934878681233,0.01348970782919048,-0.07717177959478498,0.07254266922895344,-0.03602965619020097,0.008777885152914285,0.00854997120908154,-0.06150510665695717,0.0057072094739310355,-0.019854286300493778,-0.08017520958356471,0.04652508580918413,-0.06351265274268257,-0.03922086499495828,0.13640556056025901,0.08222693969559604,-0.0552395217330469
Temperature motor axis 3 (°C),0.006280765660731515,0.19883740429319202,-0.08665117315493248,0.031097107871509287,-0.0028564148763875,-0.006730540720994788,0.04563008837845788,-0.04465778104479773,-0.042461671063675856,0.03656410548884363,0.06708259185294711,-0.08514503876695796,0.02076935639530261,0.03241898315487706,-0.0923682703394222,0.03900392136746634,0.021164266760866336,-0.021921282875280466,-0.06570842756222156,0.12049945230858025,-0.0369934121845585,0.01472969948595132,-0.07604187018185905,0.07130915735885268,-0.03516843071263571,0.008792762562836811,0.008471621711920951,-0.06047475472715186,0.005000015355634063,-0.019417225054828378,-0.0793917961536931,0.04635524052001337,-0.062184372518042735,-0.04031954172079222,0.13674760376036108,0.08116940390368929,-0.05723419155134289
CPU temperature (°C),-0.059550527788925244,0.07991630290415494,0.13049632317289545,-0.018065931138203623,-0.06515421201398164,-0.02595294851815948,0.01911146191375282,0.0141103760592459,0.010389410158245039,-0.031038612438442612,-0.05078264936792548,0.0358417933853685,0.011445825819590813,-0.057758898716623,0.082167984124026,0.09430635075284068,0.009004618891544969,0.01864547995050553,0.045401121782828784,0.016396951460159993,-0.029187562024563418,0.023378440116966673,0.0039272472219534504,-0.08617329764965778,0.10152391607767057,-0.038379400227561325,-0.05393710843833914,0.07922190928732194,-0.03216345340018659,-0.04336174022472801,0.10812722109072465,-0.19399367831794925,0.19875101707936355,0.04930020918182215,0.23511942556288024,-0.2772530685059722,-0.28711192273585134
"Nacelle temperature, Max (°C)",-0.06254637260585247,0.11681113033040669,0.14838414769076994,-0.024022198737700094,-0.048259455758285906,-0.020623216142223007,0.03639304527859651,-0.003777181751299223,-0.009442347797923929,0.0017713533966093686,0.026842088137292764,0.0034301994537262524,-0.016516509150221743,-0.035588815313144104,0.09754947269369187,-0.03361859327424179,-0.10588201017933412,-0.14175568606156136,0.044465956415067176,0.05751652586033174,0.05235597712914743,0.012784873714146605,-0.016309607731083246,-0.054112908256206516,0.04847130546510327,-0.006236056378424372,-0.022867352552083414,-0.011722338281527432,-0.04216091544610739,-0.00449998556046044,-0.03009013301959825,-0.028920295450624543,-0.050538654645837025,0.028685376883041055,-0.011305870007764417,-0.02884021215928246,0.055926985104455415
"Nacelle temperature, Min (°C)",-0.06101821764005571,0.12782121319154732,0.12537245745282108,-0.012437787089644908,-0.04890324693039707,-0.021501593686520493,0.04669486093196283,-0.009600110541931373,-0.0232947503945064,0.012649012839134595,0.04912379865682227,-0.02066636017018653,-0.02425035863489162,-0.019069568426284825,0.08632978287563571,-0.07218029252224119,-0.1238188279834533,-0.14483793985249255,-0.022208136538325245,0.013100295055141042,0.010235781395211058,-0.007618076711087468,-0.058540292969687255,-0.087224684510331,0.08462956221398897,-0.017899963046335392,-0.06454452694632862,0.018045428909108003,-0.04295526507221477,-0.12944005694151467,0.01638480830863672,-0.0011654406360979766,0.014010757349793186,-0.0966307065392,-0.06697058875742919,0.020809734541696316,0.02315831640379674
"Generator bearing front temperature, Max (°C)",-0.063635764895886,0.027175699549582284,0.148865363390953,-0.023764574391346088,-0.06158319177093447,-0.025066296157181346,0.017704803958468275,0.0358481700388354,0.081159507740384,-0.029465179437313863,-0.05281788699688606,0.06272554337508561,0.04684191280446199,-0.12528112184851847,0.14620087831376352,0.2683780247071736,-0.050423807514013055,0.04937737302280289,-0.003615716002548619,-0.06856432008735051,0.004671001037516968,-0.035489627982419655,0.016822439987482014,0.0021011848400656757,0.001916280317597427,-0.0031230486038129925,0.006721007813257731,0.0592542192560356,-0.0018192182146489193,0.02983936707237541,0.09030432988408528,-0.04679469943792938,-0.018030675723060594,-0.007203324622831492,-0.12045303594380706,0.02258856962336582,0.05156779023521367
"Generator bearing front temperature, Min (°C)",-0.06575010893543451,0.040147238294774436,0.14432779148085587,-0.020881533271223253,-0.06450382902410623,-0.02688344338812704,0.025030184780824416,0.03342000577316963,0.07366537620115644,-0.024101646526785887,-0.039830716883751706,0.050562896604959835,0.03350228680829147,-0.13488054887429285,0.18854418147730076,0.2310567563173038,-0.1150793498618298,-0.018529958065377775,0.016153196163543743,-0.03291627153443337,0.02742185191967362,-0.027773330751188284,0.017859749094523945,0.010973447700966303,-0.008438867380419556,-0.0011974674698916133,0.00944502306221519,0.05114588447373309,0.003414347270765332,0.032243609469035164,0.09040077635133324,-0.023226072910577523,-0.015770676551520924,-0.015404484012627007,-0.12378835494455964,0.031909362478012925,0.04662852114159603
"Generator bearing rear temperature, Max (°C)",-0.04740461239750515,0.13184544827257677,0.14429079492457875,-0.018724936337909913,-0.06463562903001306,-0.029846822522587153,0.04454848171628637,0.04674317971333476,0.032114994934218766,-0.018941107465091304,0.028089010833087437,-0.0036058802606275904,0.05660274428739398,-0.04043851181999502,-0.015821171108498237,0.19867323226691302,-0.00575840409174847,0.022319696173989424,-0.07367554479865956,-0.06669096429156147,-0.025843972643965065,-0.007451093014770524,-0.030949988697044635,0.02970461519077109,-0.03691802073625226,0.014224679938840685,0.014714208399928057,-0.05429412023851305,0.008959358053065497,-0.014859822833672303,-0.12509240432025828,0.08013966082868933,0.02078292906042747,-0.0007605608161479552,0.051294819228798624,0.044479557803223366,0.0025427575763357115
"Generator bearing rear temperature, Min (°C)",-0.0445863846498085,0.13674306514377338,0.14533022676107563,-0.015646666863035653,-0.06793886950491565,-0.03143999734140774,0.04888988857487814,0.04497661763461054,0.028232588456762103,-0.016583946535266302,0.03490808629631915,-0.007447440757170368,0.04896477945820079,-0.05023940868063177,0.015701604851428342,0.1827306765433444,-0.04199812294307412,-0.018653710578930203,-0.057861258378728395,-0.04448343093036624,-0.009252120864056433,-0.0031336917166264328,-0.024486523674276117,0.035242338562559115,-0.043817606134374604,0.01582419936471806,0.01865560353869969,-0.057104076609545175,0.011822728303001677,-0.003944572812838176,-0.11826444534300484,0.09263531848145441,0.021603072419868124,0.0004936641265181202,0.04101676859018225,0.04727269454587697,-0.00039546388104281724
"Generator bearing front temperature, Std (°C)",0.0019217741783598818,-0.04966975145822827,0.034496409337562615,-0.008266561833756375,-0.004504144078857813,0.00038897882286583374,-0.0429301735887022,0.047932313323550406,0.04795412482433879,-0.04451873303635126,-0.037481307953814304,0.05131092860391664,0.06916996105563832,0.05258212294392095,-0.2259407710311183,0.18985693346007293,0.33947562008148585,0.3316760438493885,-0.11396684485787555,-0.16155894803074444,-0.1053301713798053,-0.03324572126799227,-0.03464689696492558,-0.06196289615058116,0.0635661616303883,-0.014311139964150454,-0.01781093753314316,0.03537390749041561,-0.029675052490454906,0.007427782203367234,0.05111752540347743,-0.09838567214630103,0.013787462753464666,0.03803388348638659,-0.039633052269780644,-0.04441971089082986,0.04394304153093205
"Generator bearing rear temperature, Std (°C)",-0.026439122733989292,-0.01800301061650222,0.016584993764544864,-0.018400333229899563,0.01036966374373005,0.005630924073965242,-0.0246591348487975,0.0245200063559349,0.04023654876791027,-0.020889319029780733,-0.041742569791025384,0.02678686308488114,0.07700794964037487,0.07839337733049566,-0.2737190000275668,0.16608990084113545,0.31782645432886436,0.3154295289333147,-0.1479768423783902,-0.18290121304351065,-0.1263524950326405,-0.039612151478782796,-0.08155684004174252,-0.05291229697731981,0.0593248101225855,-0.014610678042000768,-0.03346290874876118,0.025749523822170422,-0.028919411441883227,-0.08099219372328545,-0.036523192375388584,-0.08937974150806015,0.024682847380400184,-0.022104108600963873,0.04958618330894506,-0.021444355807081004,0.04026884119128105
"Nacelle temperature, Standard deviation (°C)",0.0005599084777053926,-0.027847521587120262,0.037931325416828816,-0.019855799643143823,-0.010392579959199257,-0.004314185903108588,-0.028200492063903817,0.11148627529827322,0.055086366227375526,-0.06829655509729408,0.004179379313899195,0.0429252589388117,0.034165520331384286,-0.005509928048664208,-0.053396619862748206,0.10180870423777462,0.08348402571974245,-0.043267867425102094,0.24499178497743046,0.24620101419842383,0.09701657578353173,0.1031107061412908,0.13172167658929754,0.13179308308737042,-0.15985501184488812,0.05549090892239515,0.17858721140280162,-0.106202965563833,-0.00572954909457582,0.534352260005893,-0.1434718467650691,-0.1540817631776983,-0.09831874118376661,0.4141102129471277,0.18948327734606418,-0.14957206336949175,0.13800060039942755
"Gear oil temperature, Max (°C)",-0.018462059127070385,-0.022228217679152666,0.13745849947045805,-0.05508453008242599,0.04026718677890316,0.020470427338330127,0.022011807370521833,-0.09769859815057678,0.13454645962712902,0.10035011236862826,-0.13759829864842602,0.06555451199641214,-0.009453498715009818,0.01570397478202495,-0.030739706330581498,-0.07681533502420888,0.07234191127342485,0.12416264972737144,0.07339166032024622,0.2761756966242769,0.03965955092320182,0.05657843254792716,0.0006085992858039721,0.029051633898163245,-0.05877144439658909,0.028054946641232637,0.07202756278029088,0.0220129646536225,0.003274633846144223,0.12429646349083814,-0.063611834840866,0.054487322129452655,0.4029305710758433,-0.1914150581198905,-0.07517620517301166,0.20253782385730235,-0.08696981331500653
"Gear oil temperature, Min (°C)",-0.03577941171368551,-0.018776407842219,0.12409313224721802,-0.04718099695739627,0.03741275732934508,0.01843697191018411,0.03838375739537711,-0.09944327496298938,0.1728809750791202,0.12489365384856878,-0.13611799856887313,0.03791224618678308,0.0020149772242355406,0.040430581353193815,-0.08374430286307456,-0.08462734592219998,0.03560176602877226,0.019501223598651064,0.007509512590852117,0.21153421133404288,0.005691742349876072,0.025133130437816308,-0.03322460525343512,0.0025161857257348236,-0.05359020842487667,0.021527653897012344,0.083600682409424,0.0539089061452159,0.0021428294594363073,0.14725845613695854,-0.0013372046811979225,0.03253458946946766,0.4282667657526472,-0.19092612577921694,-0.0632065355552732,0.2057952105804337,-0.06458490986270538
"Gear oil temperature, Standard deviation (°C)",0.048608272471022396,0.011891619300422011,0.05060952108320881,-0.022310364303820846,-0.016547580434229544,-0.007701632872129682,-0.04769074202863899,0.14329580318074187,-0.07399996702735777,-0.12932002098277276,0.06303941313721607,0.06266237551293624,-0.018689267011845596,-0.030072725323508572,0.05767851389391069,0.023114997704085313,0.1329542336102655,0.20366381579315182,0.27501735947089834,0.21454028230806596,0.0476468664005535,0.10571620085630842,0.10894012354235456,0.0945598188764512,-0.03832856134064981,0.01781927615963526,-0.020360329528552074,-0.05645188036808422,0.0034142284036421076,-0.05571253558887946,-0.11459894474039563,-0.003190959285577572,-0.06257660915246165,-0.10173770928330028,-0.035940252886958166,-0.03407857975154519,-0.07850691762742361
"Hub temperature, min (°C)",-0.025298315096160935,0.13626295426172866,0.09372494196742231,0.02710464890470051,0.018535014035743674,0.0038116571227518065,0.11198386064745387,-0.14591052389677958,-0.09161556193458954,0.11722450425009638,0.07087365587751221,-0.007783774234125569,-0.022620254446331093,0.015324689152835512,0.019236194823398417,-0.07882095926358339,0.034978215737962975,0.13164547607571803,0.1171665132798421,-0.04076085651166056,-0.06677765379834233,-0.007550685682108024,0.05954821393020532,0.06364441766430408,-0.050896533498933645,0.003444883859806992,0.03591055192634816,0.07033080875025854,0.010066644124011911,0.03037410446924458,0.017690767979690387,-0.09667832338181946,-0.010775772006722873,0.012202238296904592,-0.030447226620993695,-0.10961504013350064,-0.007528326789081953
"Hub temperature, max (°C)",-0.025091916199152745,0.13739624034698755,0.09474178100345533,0.026818707786443085,0.017676874455366257,0.0032422302220440394,0.11124856543161865,-0.13743764128592792,-0.09001633509441583,0.11249197155719966,0.07606161871996531,-0.009023000165926212,-0.02091641477133733,0.01843712623754386,0.011407267946557944,-0.0783588864578888,0.03577472781646724,0.12464077893357799,0.1268749805114539,-0.03858171198353426,-0.07485022866979707,-0.0051854712294679625,0.0603778235177628,0.06232954446914256,-0.057614074005656414,0.003165851503651817,0.04791901744397499,0.13836391254848016,0.01781550300719756,0.020011241743662478,0.002880126333606889,-0.079566785707072,-0.013537307852395444,0.023345046933134973,-0.027881361287855795,-0.10588106814091659,-0.006831438321106963
"Hub temperature, standard deviation (°C)",0.002312912982870625,0.01259792550137749,0.011329002240585072,-0.0036144410456321343,-0.010425550250262886,-0.0068090095758859505,-0.009341809864127339,0.09926013481528147,0.019556168502122242,-0.057606032880381144,0.06229396441904406,-0.014712254099272267,0.020909858627255057,0.03703151754060134,-0.09346914073343875,0.006046687270279629,0.009247917845838012,-0.08696405241525051,0.11794992600519333,0.02632516474327476,-0.09906233506940292,0.026845863796908044,0.009704282405164771,-0.01818989451773813,-0.08385113914672761,-0.007842147572281327,0.15217972314151146,0.8627723298999928,0.09899788223311057,-0.13533707036185058,-0.19095404648371092,0.22318891233926996,-0.03452436512825377,0.1496006541258097,0.030958582859331098,0.048452800138581456,0.008915481332372827
Voltage L1 / U (V),-0.023349043420748245,0.04657042425402394,0.0724580380515587,0.2123775817454317,0.15253009476790094,0.059179734139930544,-0.08025089758700706,0.07020531895317801,0.01810161755120163,-0.03458404454522006,0.016455251388201298,-0.007237560109642529,-0.009967977183463903,0.0004008692154791496,0.009113867900212885,-0.01995966159505052,0.00044576924290089205,0.039590752949367855,-0.13927829304527803,0.047615821385885694,0.2026510999196246,-0.09108040177005616,0.04440643213087229,0.014035351521590817,-0.010468733413014398,0.00024463086891561114,0.0035734471110159946,0.04507379243022014,0.004350625006364003,-0.007776076100253243,0.0018483897395207697,-0.03605588130514041,0.004766438480562974,0.01644979767395091,-0.0290632495396813,-0.009887347129719587,0.006456850871787462
Voltage L2 / V (V),-0.04093420599920089,0.04222155773036328,0.06764544859638241,0.20339991746392494,0.15506956769958097,0.06034554687978065,-0.0781964013381609,0.06893599671941258,0.011076232363847506,-0.03489783825876118,0.006323701572585761,-0.010037026425832154,-0.01113096139097196,-0.0007997781246919351,0.011667045163813899,-0.022835430595185533,-0.0018979499502740761,0.04241592033614286,-0.14078344562898554,0.051638343786369445,0.19047652505344878,-0.08601470106069115,0.03851819564610412,0.021810551692176907,-0.014963581670308613,0.002734214759785264,0.007651731170858416,0.05268218870737856,0.0018421578008866665,-0.004329557677743699,-0.009492087241155283,-0.03996622278041699,4.452547700945549e-05,-0.0041745975543231815,0.005986194051291346,-0.007698070221366503,0.0005978060215339309
Voltage L3 / W (V),-0.03260455692995152,0.03312971053924262,0.055328922051775836,0.20241397099009584,0.16060682794981035,0.06291212835167186,-0.08372077836875957,0.07177626554192193,0.01240663594994984,-0.042960009009078926,-0.011654176810661053,-0.008938727578168743,-0.0026048073605613427,-0.009440162147077788,0.017337362577980568,-0.006651540583694987,-0.006485690480402406,0.021988832559683487,-0.1683374526924406,0.06543591428255682,0.2038126700687174,-0.08652465584161079,0.023132113924201163,0.016319184244208675,-0.007479677953205123,0.0009444987601661234,0.0002764544084995768,0.05425652575216912,-0.012797549935980188,-0.010597270333669466,-0.03718907998715114,-0.05944023956402189,-0.008520958573554772,-0.03001077919571813,0.07967377879669055,-0.03277628742100816,-0.020846601983596343
Grid voltage (V),-0.03279453228044271,0.0414164795878808,0.06633352063794963,0.20915777349032644,0.15824447681607848,0.06163698176480194,-0.08182099769246778,0.07130003507803104,0.01409758668676383,-0.03790989204893303,0.004119240499447108,-0.008869858510733027,-0.008123024745485997,-0.0031632180084517608,0.012803994326613955,-0.016984731372621416,-0.0025824679299478897,0.035490915624956584,-0.15119857485903263,0.0554535249277714,0.20175465760669614,-0.08920750880868997,0.03615553207155899,0.017678864634589234,-0.011240772815888032,0.0013573328190505463,0.003988851372981831,0.05133341366152206,-0.001967380865168823,-0.007582890928149781,-0.014628124583707316,-0.04546613283228132,-0.0010428295472539421,-0.005435992038232586,0.017675703632817605,-0.01661770721445795,-0.004284955207122118
"Grid voltage, Max (V)",-0.022249328662062664,0.04335760906365888,0.06205853799853505,0.19587666676691604,0.15317710976207932,0.058867410417753584,-0.08757748644500477,0.12435166715322295,-0.03236917836924274,0.06787237027879768,-0.03428025366408792,-0.0042576651053025695,-0.005881959896441618,-0.005656656417646084,0.013734096582012498,-0.006195165279895019,-0.002733515076765291,0.027537588854413243,-0.14396940491279242,0.042556006158523806,0.19037076421127513,-0.08248733508218278,0.03574918463042707,0.015018616288966884,-0.014207159574522081,0.0011797656542974879,0.007825012669576342,0.04537935016046457,-0.0006716498652391337,-0.007503153043501631,-0.02584064225162231,-0.0435494861400529,0.004933290465752532,-0.007660461965540265,0.016630844508499,-0.015440461242191575,0.009127376108223428
"Grid voltage, Min (V)",-0.03916113730801706,0.0354055789994987,0.06285234992026417,0.19990965536296973,0.14703757359278408,0.05810661335775022,-0.06774654374884151,0.00903827461365203,0.05750072148031294,-0.13608047296136982,0.041859277868109314,-0.011266510689678303,-0.012722466864449774,-0.000765997338492753,0.010556978081573532,-0.022931943926399988,-0.0036106068608339256,0.03696440496008345,-0.12761307480645318,0.05448385277344177,0.16823062809093978,-0.07266403100637002,0.029195418151034668,0.013702010829117244,-0.005162586528727503,0.0006417484261722361,0.000761991795652138,0.045523511703795184,-0.0026030669421305587,-0.0076010093516834035,0.0002107296548585105,-0.036021996108816054,-0.007794955848423058,-0.005092594474339379,0.008401688588265371,-0.010886148538050611,-0.016689322042055248
"Grid voltage, Standard deviation (V)",0.021097017318530194,0.0035590786875251195,-0.006797978634382694,-0.01851370074264198,-0.003747819130710366,-0.0036998512837434234,-0.02018848482667369,0.17381463512356665,-0.13553428189933583,0.3158181293602326,-0.1173752206603239,0.011564551398162334,0.011838397876003947,-0.007987809259811025,0.005253497309254963,0.02648007670213866,0.00483819227361197,-0.016641418227051667,-0.005826344744616705,-0.01985048223755366,0.018053917349193028,-0.020545557848455683,0.0075568196493983435,0.001244428116369485,-0.014098134792660793,0.001624038372177292,0.010920805257037404,-0.004308188414361148,0.002783931096672536,2.854071985797582e-05,-0.036453648852653536,-0.0024204341424384776,0.016110572568060262,0.0012523760913239652,0.00899132176770136,-0.0043886926189949105,0.034923595192312216
"Voltage L1 / U, Min (V)",-0.022349108307121206,0.02470905964292674,0.05873550416922255,0.18466233006903884,0.1939117241896698,0.07983505876840119,-0.04317116142276506,-0.08234377414323031,0.048979448959584844,-0.09070005692013192,0.019563099863571354,0.006691657202667884,-0.021896303017287694,-0.00825226494066927,0.011121558390274679,0.03278566890391181,-0.015940725850488936,-0.025532448604505487,0.13302807619824264,-0.05552630170829725,-0.20029858340966447,0.12071941203482961,-0.02596316119189008,-0.02562130692675871,0.017745940511544482,-0.0014635686340146313,-0.0012678466043595342,-0.048023228949085874,0.0022254450191392873,0.01227411507311375,0.01084058950007046,0.05114168013506876,0.0063448874688285545,0.011511505951498156,-0.03616396712309661,0.014758496137221704,0.00472836358673924
"Voltage L1 / U, Max (V)",-0.006708648920860204,0.037816378792704816,0.05974340514148598,0.17890277996413814,0.18712640659876306,0.0751388606818034,-0.06855806840379906,0.0814061477696587,-0.047424243745845765,0.12481524085246595,-0.05381936679694394,0.016091210217216843,-0.026494063768273842,-0.018608261876392196,0.03314386439493312,0.029518981105773886,-0.02437644340595694,0.001180511160696525,0.13039709592116344,-0.05301154749794743,-0.211175895444,0.08916170266012391,-0.03533258154006314,-0.029896215290363876,0.02691831242021936,-0.0028797116895874805,-0.008542999872026225,-0.056673386043593045,-0.0026757527651209007,0.010517563222150344,0.003988432512948276,0.06986828208290463,0.003950733222025937,0.03072932827847626,-0.037126333584506864,0.020157719423906324,0.0003052917497000651
"Voltage L1 / U, Standard deviation (V)",0.019550902761545662,0.017396291864048487,0.00036486360005017214,-0.018800291530579015,-0.02828385489211639,-0.015033391274942472,-0.03270570243346804,0.2833024155877727,-0.1371845260135922,0.3209603052027821,-0.09885846369977212,0.009880357067048777,0.0033693426486117667,-0.0023890891591838524,-0.0016935797238658277,0.0011717291122031962,0.0015095835701642787,0.002379737754420132,0.020824372709118348,0.01280146625189938,-0.012946214891623184,-0.06464512121204195,-0.006694389948861163,-0.0017992889281394616,0.004324644937959452,-0.0030162046950679665,-0.0062337525024569115,0.00011749496539459467,-0.00647860777249765,-0.0016062915939897837,0.0097251770485966,0.006273446829785106,-0.001797429655224619,0.009401174961307183,-0.0028814997566340168,-0.0007690757996770617,-0.015378948576214184
"Voltage L2 / V, Min (V)",-0.03285321929700426,0.026169290286825492,0.06011594662717629,0.17810067975356556,0.19198623843491966,0.07852653795884147,-0.04225490623974017,-0.08740330193531601,0.046210148736298105,-0.08774055768089756,0.011060221696848598,0.005102819992023377,-0.013658076104719788,0.0008777676076415783,-0.013532803458386245,0.04016089775970726,-0.008960537964320656,-0.05767012516960436,0.13823610428155847,-0.05944958823219815,-0.1968817007248476,0.11637829424617517,-0.02759246539710994,-0.01113892886979183,0.005282338763433675,-0.00012589873692150574,0.004377558782539033,-0.03445284241857656,0.0035573028471421256,0.013967931533139393,0.025672934623370912,0.02707527165171978,0.0022887848890246806,-0.021684591778446085,-0.011398194769591002,0.012501439586315947,0.009660919875836588
"Voltage L2 / V, Max (V)",-0.02251397340711636,0.033748550049628366,0.060931499870916006,0.17531142168611769,0.1875552902608343,0.07510312705542901,-0.06432785758286405,0.06755682033915215,-0.04845044962607332,0.13458636950723177,-0.06620075212763686,0.014869116234216669,-0.015056475137759531,-0.00853173675312024,0.001747835088305302,0.04530613516937636,-0.011549286031725682,-0.04363173060441964,0.14112936046657168,-0.061307941349033564,-0.19805998791525672,0.08139494394344106,-0.034443907576171044,-0.019120776172773433,0.015606920076007051,-0.0038690062387900337,-0.003501147302020339,-0.04455839017107366,0.00018495519255439094,0.010999100497082717,0.018715358417132538,0.047381955726619705,-0.0034566249242492554,0.0005706802727633558,-0.011438088305700637,0.022051209711617635,0.0017086623800517883
"Voltage L2 / V, Standard deviation (V)",0.01454849789811211,0.011845083059260155,0.0009539993277444694,-0.015887587868778773,-0.027362186721600592,-0.014469087968138209,-0.029325634435618222,0.2823166361396403,-0.1348453857405678,0.32780473510024044,-0.09938373821721508,0.009854794288031375,0.007452402190027599,-3.3166538315022604e-05,-0.01226813128130314,0.010227196785128956,0.009195362610559244,-0.0136757214053499,0.03014783445943999,0.010038837589090207,-0.004484961817644221,-0.06741706786838404,-0.0035385829500794936,-0.006359409697709,0.0062411962327807505,-0.00510320275314358,-0.006676620606325614,0.00030706886553147675,-0.0046524909574529785,-0.003104813638937956,0.011538593858024897,0.006456350996487166,-0.0029904005483489945,0.010190017200584331,-0.0036693777457685304,0.0024175741941019624,-0.01949196622435804
