,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29
Rear bearing temperature (°C),0.06190722281463541,0.052088987570156696,-0.17068206694176657,-0.03227111825839241,-0.00803752031534019,-0.071415546159478,-0.07756482631900984,-0.1463421340458747,-0.012114752714468796,0.11720641073179874,-0.008824016655915614,0.05902232428334718,-0.0026448483818205175,0.04121549932483409,0.21069479877821803,0.0953796058086822,-0.0602217820762413,0.16444457460793815,-0.046761824770223163,0.10916747634182646,0.01164643562867934,-0.00836338277618376,0.09172629473706839,-0.01081819537388352,-0.06672569770266557,-0.032293950168064064,0.004683797864674323,-0.07410247488119455,-0.00980785832080158
Stator temperature 1 (°C),0.04575736083292658,0.09228089693054924,-0.018582810661313082,-0.0018234809383211488,-0.05808479484708827,-0.12656051079019207,-0.05088119526686132,-0.1069129911544649,0.05776079212500879,0.2573000014243169,0.02008075681283381,0.10983163174752186,-0.05819305660140266,-0.08024149226010677,-0.14646165948648812,0.013283571825083829,0.009595024406302537,0.014492322247027123,-0.22110638270520333,-0.0766897363722506,0.005942602638839537,-0.005780213865881004,-0.26197974758805204,0.16592821041946887,0.15858267725075667,-0.18157395878744648,-0.2532911283690869,0.10792941452965374,-0.09948720724546498
Nacelle ambient temperature (°C),-0.016417341052910765,0.21362844866474615,-0.07666942628968755,-0.02792297292071692,-0.055361978041364814,-0.033770213673255604,0.03677857488034035,0.10908887592902611,-0.04439864035108202,-0.11999169197150941,-0.0005556739952079169,-0.034407020859093425,-0.011251611736275138,0.04230124159408907,-0.0043859528762548155,0.018099770449920984,-0.012194764598652022,0.010713137118527923,0.09559837431766266,-0.059520175251073004,-0.009630406247973887,0.009245933538091049,0.048638918108004595,-0.11211520345536755,-0.023468632273739548,0.033427225276227886,-0.03206884510259196,0.05480460033899348,0.04725860098105331
Nacelle temperature (°C),-0.0725101761227416,0.15702849626467982,-0.10837342694586553,-0.05832795114144897,-0.042877209570001025,-0.04584989769851449,0.014903956912522302,0.015587507376344022,0.04866945953880007,-0.013226372622924103,0.0005422596419716644,-0.03171446165549331,0.115140921685525,-0.10152749062691582,-0.01721638812929107,0.043370861926543595,-0.027251188767088333,0.04071843880099218,0.048264410704104074,0.003897201044462997,0.0020952913456038606,0.004043020027339295,0.06075681761987742,-0.06639107844628679,-0.027125665680974326,0.04366633179789618,0.057937399543430565,0.057377739027033636,0.08615020060012893
Transformer temperature (°C),0.09731593354351187,0.11511596575141828,0.028610040892130553,0.02988941146993754,-0.01295904579514377,-0.03010748794294476,0.018509779966529406,0.08007830780709164,-0.09512669111468244,-0.08699466004189167,-0.0040979302202371485,0.03648903773430946,-0.010336208244707842,0.008276341235710319,0.06418994568037141,0.016263436204232647,0.004608902626596574,0.012947386359263869,0.04823792896946506,-0.06793029042774613,-0.008970829803459281,0.008226388689638903,-0.07670022244868491,-0.03180024619345556,0.12009692177266684,-0.11752875904951077,-0.23380721250762174,0.10446263804365778,0.010457394551525835
Generator bearing rear temperature (°C),-0.04258935698935471,0.18748481919549304,-0.1072634942233735,-0.05187800933064208,-0.05046865744428323,-0.08715643737122183,0.004818111078016759,-0.003261056194938381,0.01391896733978854,0.06845708745388614,0.020259391775196426,0.05083092547441796,-0.04468298986070535,-0.027660691278629433,-0.06675141753939548,-0.0245991865998867,0.011433483363644895,0.029174063942808883,-0.031026338421114484,-0.05782973294674053,-0.0009872756296704782,0.002738254907039151,-0.09199262307122505,0.015371352999597177,0.09869249243255862,-0.13252096864501958,-0.14652244329413328,0.030337575211741796,-0.061787662440289604
Generator bearing front temperature (°C),-0.06054712018496309,0.06265677674187872,-0.14886122349969486,-0.06758092724086673,-0.02817542075815968,-0.06221264092798698,-0.0007849444380695634,-0.04130546609263032,0.14488443702724532,0.2415234573843994,0.01151602977238273,0.014333395308772883,0.02819475391019026,-0.11263784296476818,-0.18378516869369696,-0.03779477236803102,0.0228745728682829,-0.1390197924547577,-0.08268232372580185,0.020436222643740308,0.0034522816940798667,-0.006592954447435313,-0.03422164682535687,0.08675855837204116,-0.07323437854575361,0.05883078086086448,0.09888670540063225,0.032880427979553775,0.022608660297568785
Temp. top box (°C),-0.06041223312415558,0.14927122951210797,-0.12029386344019345,-0.05131094448491169,-0.051976757688597656,-0.048309964287576765,0.024252154675701985,0.03580717385999181,0.039656773323798675,0.043617743909438914,0.010843437078490848,-0.031185281653133983,-0.029046418592414816,0.031429146000044275,-0.14065091230653182,-0.015537157830378874,0.012877814212888526,-0.02697703054156903,0.1918272093857228,-0.08843439842838097,-0.01839585744194503,0.00769347037221573,0.06377010033068392,-0.16520724447391416,0.001799884332038829,0.0393831901064049,0.11769465317047056,-0.15848065306815345,0.03485435942824757
Hub temperature (°C),-0.03399864333569579,0.19914315088860232,-0.0745653154811506,0.0032683043650718023,-0.05861068631248347,-0.08884862897149469,0.040446580090069205,0.11007998092403698,-0.07043037156983238,-0.123119659218268,0.008015220787959342,0.00409098420187819,-0.016807879033378246,0.04386935720442259,0.06785402711361516,-0.025435404516651376,-0.005322170995894797,-0.05313530568876662,0.049613824156880176,0.033945628538919186,-0.00016302308363051916,-0.006137776006342622,0.013057647046692787,-0.0313884172930292,0.02390157293219266,-0.010142809596638078,0.05194230188713048,-0.018140586231920088,0.010285211623673365
Ambient temperature (converter) (°C),-0.005059409340596852,0.21671327553315473,-0.07446639740953427,-0.0285046122596368,-0.053147538661369786,-0.03103333298109648,0.03617547231397406,0.10358935854002345,-0.05436778716598349,-0.12398597595854075,-0.0016834624341171434,-0.02294504862506704,-0.018990482478226548,0.033871831079982644,-0.002453462217209932,0.020132971580007316,-0.00041648159852346274,0.02283092698654975,0.1140844606104385,-0.07309206078403112,-0.012941876344912047,0.011451237906608456,0.025859774456389054,-0.1252087026036648,0.011317939492573474,0.00015523072239026145,-0.06724317421746288,0.06049813630003567,0.03690021439661693
Rotor bearing temp (°C),0.0029318990269207707,0.20260883761060905,-0.09733310080953687,-0.003854708969450532,-0.03888080517483688,-0.07528087015879244,0.030032326081130743,0.1115297582576662,-0.08263086374503434,-0.07254358736843253,-0.0028135999168130664,0.013608246605670433,-0.016816779790549467,0.025504887592134328,0.11791010211233123,-0.00405388729885616,-0.012800936536845912,-0.05698919373898318,0.03563770550946338,0.0324695910991212,-0.0012471701529113872,-0.004396301960893896,0.025017435951544712,-0.022142571086525766,0.009695469678857123,-0.01177428959390275,-0.02260158635435623,-0.002443582928141603,0.047455559156468166
Transformer cell temperature (°C),-0.0006723045367287528,0.21813562747848167,-0.07432639998017136,-0.02343960998531038,-0.05327837771985158,-0.03093375635094834,0.035969248158015034,0.1091960399657708,-0.0610511582842137,-0.12640792585136787,-0.0009367239708644268,-0.023845427182513826,-0.020004963544179213,0.04101244467958934,0.00719925354723295,0.016666945948451365,-0.004132415710700914,0.006066590216940529,0.10205280254331818,-0.06245521372122023,-0.011484856780907415,0.010198338904546767,0.029568588470410745,-0.10702355184941878,0.0001326732519386295,0.014303091631479223,-0.05722689095060187,0.0713265102597922,0.04076182860222257
"Front bearing temperature, Max (°C)",0.10774968337418107,0.012633016233867268,-0.12952928985952905,-0.01909090684251989,0.015568372354235232,-0.0019313266950940966,-0.0542081073300411,-0.07875939936375088,-0.023536899524082774,0.0683037547213449,-0.011272472151607472,0.014838035615207988,-0.004138413580249621,0.04530932428901572,0.12245245818640188,0.060778264887422814,-0.04320145983613613,0.0721501781023141,0.003033019934218853,0.09804538640872727,0.005636392461265376,-0.008269320774176418,0.07676056296929255,-0.02342983997712277,-0.05565103817310359,-0.07278466199442628,-0.04530081906836519,-0.01898218041405368,-0.03303379417856372
"Front bearing temperature, Min (°C)",0.10636755489543509,0.0006104921056602305,-0.11657668389150788,0.00047984241278327806,-0.0013679044770188585,-0.07311483963966722,-0.05553085125359575,-0.09519495614296188,-0.038055802110557826,0.07647225587887037,-0.004298741508397243,0.06839040573574748,0.009300969673355312,0.017735350331871638,0.1696207220582096,0.05607401438533195,-0.021947775225619564,0.08013529620519032,0.0037989254259709893,0.0022652916979874326,-0.0013597570581458359,0.009122811474390332,0.058886041553473586,-0.02022228444171111,-0.07204949277434272,0.02826213186556297,-0.08406270211691513,-0.029277986029720596,-0.023349798669778692
"Front bearing temperature, Standard deviation (°C)",0.01855240605874048,0.04200022542003635,-0.06176238336239628,-0.06882034862408747,0.06064221207093396,0.24628063194746438,-0.002416691573197448,0.04603251878056209,0.05154666734798066,-0.01823936801186618,-0.02798515248152642,-0.19317379916637112,-0.04930268052028256,0.10797456516255563,-0.15034007553593962,0.02733926220662929,-0.08527676297107303,-0.014743565007445933,-0.008341548925322663,0.3732026340875055,0.026254816487061895,-0.06424346458529226,0.07378498646033654,-0.011597454018048223,0.05833540012430322,-0.4011880943208837,0.1329865336202424,0.026788833395952165,-0.04005582121961426
"Rear bearing temperature, Max (°C)",0.06557542405881299,0.05867846602512223,-0.17614555529265982,-0.046452897971959416,0.0032099951586033893,-0.012910320913481028,-0.06954425855357392,-0.12138849796664308,0.0030987651687203084,0.11427262225622196,-0.013805468460645474,0.02206214797271161,-0.012053596975267976,0.05472829974960257,0.17359451749997118,0.09420062224827284,-0.07062572376421263,0.1520996246950645,-0.04664200420887304,0.16337566123552408,0.0161142681101112,-0.019976384673820163,0.09647672189514066,-0.010319405779871955,-0.05370871859068713,-0.08975010739252791,0.012692707012598016,-0.06513667581150705,-0.010997803861930295
"Rear bearing temperature, Min (°C)",0.05218669996037291,0.04004182674904773,-0.15795799369858526,-0.016913322213463408,-0.017498046890019117,-0.13197728466610803,-0.08321097515056038,-0.1692839896097311,-0.030904075983819522,0.11590064738441776,-0.0015399911454790191,0.10645966805379715,0.008331812413813146,0.01894297085649269,0.24770715368701243,0.09130426160112848,-0.04449737548488155,0.17090960213536274,-0.04413907749646844,0.04174669548632574,0.005214588676519978,0.006147621313878665,0.08654981515372645,-0.010311033190984312,-0.08249719622262876,0.035324317658330565,-0.01597247305474726,-0.08062071509096388,-0.013718831593749118
"Rear bearing temperature, Standard deviation (°C)",0.038436547258864646,0.050110607969064705,-0.07270946680550934,-0.07128570979590282,0.04512580173395761,0.2516682034459967,0.014864761313881225,0.07684551195022823,0.0776627991204382,0.0201486357894721,-0.030419113686122518,-0.18557233515818633,-0.04893221889813139,0.0924581835325998,-0.12773073631874596,0.02673980563676118,-0.07633144310649138,-0.006392198538657334,-0.021809288288174786,0.3188735607146573,0.028090723326216347,-0.0634924037718549,0.038133362836581086,0.0005807276677179535,0.061815224492341045,-0.32169068857912864,0.07007544760402096,0.013639474790101913,0.001784022349334966
Temperature motor axis 1 (°C),-0.01923964938256817,0.173039096673496,0.12993538870130966,-0.0026007392209123964,0.02375856680435773,-0.026687694903142767,-0.06602913016249021,-0.06437525378530147,-0.15757043168877824,-0.11326312651583181,0.0270991617135431,0.08516198034278465,-0.024675709221671758,-0.002658344578212591,-0.11428809164646844,0.060744022679034525,-0.042951751588638544,0.1182862090187733,-0.049703798039404605,0.03237233605267362,0.004363572055762941,-0.011643154589500946,-0.05884532465383347,-0.017627363206357854,0.058491077577884965,-0.06553236865922771,0.05108370616845291,0.1048959919269651,-0.11217719524802867
Temperature motor axis 2 (°C),-0.017827650712126535,0.1739172304299437,0.12834086734493105,-0.0025395882040286435,0.024422181419266515,-0.02734272699876244,-0.06321669781418641,-0.06075473269481134,-0.15730568332641137,-0.11750770338350756,0.026375731132458002,0.08655894882802238,-0.025001767971587707,-0.0017354672522788847,-0.10712768500538966,0.060819634630875474,-0.04174120663579183,0.12182415907713645,-0.049622918722042726,0.02898665074508859,0.004059987980774381,-0.011510373586172795,-0.06477304852586636,-0.017468067706419847,0.06659990110044833,-0.07543456491011415,0.03911171654129764,0.11199782311345088,-0.12285810146766507
Temperature motor axis 3 (°C),-0.017022286222052197,0.174436296889371,0.12898226545995278,-0.0026607428741597184,0.025471352856151864,-0.025483067002925512,-0.06388833917807078,-0.06018352922319012,-0.15818898675686463,-0.11630863735206397,0.026752404618534162,0.08532435243058077,-0.02482646501755191,-0.0017153329716125105,-0.1127833429026593,0.06100921176980702,-0.04183151434645735,0.11910812122956456,-0.04773519902654852,0.027400608475545502,0.0036161400659004343,-0.01069040946421764,-0.059148543807649466,-0.020446126586764,0.06153442694153527,-0.06691054518504563,0.04705411591185443,0.10756703299511461,-0.11626927342885006
CPU temperature (°C),-0.052784092207330685,0.10261830569018147,-0.1118747030751984,-0.05290919066384147,-0.04655243769491394,-0.02922673185102059,0.0168899104220124,0.005750625045380959,0.06289341242684965,0.11114796744667957,0.012792809887004375,-0.025399873178354737,-0.040085258093697514,0.030527883707390298,-0.2216835569708274,-0.009511646452284256,0.00962380422489469,-0.008617618307854173,0.29068520293212385,-0.13327225165173323,-0.028365575075339183,0.012600725790288463,0.07870929431698086,-0.23663594057463097,0.02412477293807291,0.06430827385788171,0.1334006699544657,-0.2177262218616381,0.04183380388369057
"Nacelle temperature, Max (°C)",-0.07293966068857356,0.155564112898009,-0.11826070393141729,-0.061333522283780056,-0.040677220559548956,-0.037611094727210324,0.011796753342517152,0.01554596232060197,0.04865204980923406,0.0044400091050226746,0.0001643309044125966,-0.03184800591172906,0.08869289392715544,-0.07079784847455706,-0.022970212240920475,0.0382187582498371,-0.027177401940238845,0.02922153875221641,0.04251840047333803,0.03873241205562495,0.004686130707492478,-0.0029766709443728775,0.07027469295311711,-0.05631863756086129,0.0023076025167378528,0.06593821075565914,0.04261214193370769,0.057771386210438314,0.07519413343387295
"Nacelle temperature, Min (°C)",-0.07106203790921055,0.15751535845477754,-0.09792435762157527,-0.054858497846388944,-0.04421809964181417,-0.05090060709244342,0.018326644429270598,0.017939575271538905,0.045918660213438066,-0.031709478314827566,0.0009032339805692896,-0.031136679402050747,0.12847697598290234,-0.11822781443102469,-0.013914398429919934,0.04335154937943219,-0.02423555739801398,0.0456176030351796,0.053520511378472566,-0.03645142905564133,-0.0020232597391997634,0.0125406086937896,0.047789648902179405,-0.07678360816400541,-0.06176179538776232,0.012326538589506365,0.076951287985224,0.05604074750306807,0.09505491442035664
"Generator bearing front temperature, Max (°C)",-0.0598916073079866,0.06092912952041688,-0.15223545036920746,-0.06771889832830524,-0.02673768399533919,-0.057208727639470026,-0.002910647993695369,-0.04261438194772657,0.13767137912143562,0.2481710477238162,0.012791359971434798,0.024847385892797624,-0.016494447432230643,-0.06952316706609996,-0.1810221832319461,-0.047932985546434236,0.03196326116517609,-0.1461174495038439,-0.09036157733056847,0.0037469900600149856,0.0009836948136154049,-0.0039607837597741245,-0.03786136196850724,0.08615651199165748,-0.08955680198455035,0.05167406544922413,0.10449679064415783,0.02518792888522952,0.02239660227574656
"Generator bearing front temperature, Min (°C)",-0.06133414985074358,0.06365856109089045,-0.1446280968310707,-0.06696501625267631,-0.029045321390624535,-0.06531070148855013,0.0016456264681373725,-0.038964205898255326,0.14943369240746965,0.22846142583768253,0.009373995224241411,0.00228465632887245,0.07180806809919821,-0.1517165939824713,-0.17964914123202677,-0.02740522357126883,0.014090546270810455,-0.1300865680254018,-0.07170306789617664,0.032411078561064045,0.005337089285897473,-0.00814631275209713,-0.027510789771398696,0.08305372136827183,-0.06495701678347907,0.05952901514402004,0.097288085411654,0.034801951534632225,0.023105483896660263
"Generator bearing rear temperature, Max (°C)",-0.04410564394068946,0.1857286469710365,-0.10717614019469501,-0.052073897799753265,-0.04946407023302466,-0.08388181931603175,0.0037902769147012305,-0.0051119291783375724,0.011030260622349438,0.07014403349893135,0.020370010028644123,0.05505369764899688,-0.06684625467630478,-0.007652217740489367,-0.06482821703060487,-0.028871975735103323,0.015759345425859796,0.026223697309198973,-0.031094947166854514,-0.06656500154016942,-0.0024455452376137537,0.0042102408375259345,-0.09089484023193208,0.013053731492138874,0.08843458855484895,-0.1404800757070742,-0.14370177808435605,0.027725533748853455,-0.059960680410790654
"Generator bearing rear temperature, Min (°C)",-0.04119641547172876,0.18895149468795475,-0.10672135863191623,-0.05144585231224151,-0.05126011779040371,-0.08955240543463269,0.006155947267120634,-0.0007870518935468325,0.015815229103264397,0.06346629621901843,0.019478816632301253,0.0454274478590323,-0.02101258731923181,-0.04766383347649285,-0.06557303071194888,-0.01952999556769695,0.0066211491240906,0.03316779265845322,-0.028478883208819014,-0.04916600999711155,0.00024781811231500486,0.0015671763116194004,-0.09020054196141933,0.015263719935848203,0.10662170601122119,-0.12513675194492832,-0.148381282555603,0.030470438595683692,-0.06257648597997062
"Generator bearing front temperature, Std (°C)",-0.002109975552088043,0.0016182848342190786,-0.04399644703608603,-0.009818874947255495,-0.005267911396029076,0.036994567406062835,-0.010890415609600933,-0.02284844229222105,-0.031153486571147748,0.07910955858976616,0.0196422335208826,0.12854771418037617,-0.4392757436976182,0.40587987859156677,-0.02110907447461697,-0.09095625121215356,0.08703416140403128,-0.06735168628174323,-0.07125101902557579,-0.1413932277129562,-0.006436255619269065,0.028740529381729392,-0.03163632315619617,-0.0023555625904533514,-0.1268462677201452,0.011975822493049543,0.1005483478218289,0.012206981486195204,0.058142908214825983
"Generator bearing rear temperature, Std (°C)",-0.03028232147920236,0.002880122959797081,-0.020608261206875558,-0.008883017498394846,0.0013978740488452847,0.033529151360565834,-0.022164159942201025,-0.03020132721438517,-0.056594435657816085,0.08272584130911798,0.010397063774804541,0.09419855636423509,-0.4336806804936492,0.37805772337983073,-0.014265149733968868,-0.0749215743791768,0.07787661375812745,-0.06118515590372843,-0.009863700971022307,-0.182341415519297,-0.013299481867833286,0.03713038709722129,-0.01982129242975013,-0.031412361744454456,-0.17500763957139653,-0.122511085209151,0.0765927881263915,0.014797607250287266,0.04470688733884895
"Nacelle temperature, Standard deviation (°C)",-0.008836141622284464,0.008392550080450992,-0.06961456835958835,-0.02032387612644493,0.013568926846135537,0.01761691518099468,0.00894885946211459,-0.002802344270915321,0.01199730300323225,0.1058033693015789,0.014090502694112403,0.04755977767437955,-0.19347036324755246,0.22511939486656876,-0.09093867964492033,-0.05753055164680645,-0.02806452699287354,-0.012813952709582768,0.12269937756048781,0.40697101007639347,0.03590683254050739,-0.08779985710539819,0.1288085119241009,0.04994119682583954,0.5251823556596203,0.5463520277702585,-0.23804496273959966,0.05506084030185246,-0.0275388759464008
"Hub temperature, min (°C)",-0.022271291583403224,0.1705315926309,-0.054677397293010334,0.020582330652514975,0.00046737536150978453,-0.08092719363356816,0.013456490164401341,0.13163672822179795,-0.1522791692413852,-0.07828765084041671,-0.01172667658812897,-0.06650705375925177,0.022154112572245227,0.01131533576487348,0.09141125873509287,-0.18157944418916144,0.06333816452769478,-0.11919734839591739,-0.13035734354333361,0.09311091555675374,0.017965631230457028,-0.011476317830072814,-0.030520346520571194,0.1742172838827883,-0.010570879968036476,0.022382709260250443,0.049367662320704456,-0.3814821183934209,-0.21112839933897246
"Hub temperature, max (°C)",-0.02272453582001484,0.16509486051689573,-0.05159198437758833,0.023308966068589107,0.0033637829565659337,-0.0741719789225919,0.0010219516038147678,0.13663582019728587,-0.16718855025580504,-0.0745047226181273,-0.015582485227640268,-0.07835831831742314,0.02998563854088599,0.00923015707329331,0.09509138081493386,-0.17175457102484085,0.06257477314185562,-0.1252266510974364,-0.13216133193849194,0.09874496598246706,0.016774583156315234,-0.01132234628286967,-0.048295368957348865,0.23165781584520803,-0.05124895371456448,0.012614472136614992,0.044707975322925066,-0.3623635968127954,-0.20382338586298018
"Hub temperature, standard deviation (°C)",0.0019019853159421656,0.020659974758559987,-0.007200607792706462,-0.008147488961195205,-0.0021140701865229473,-0.01370176767970911,0.03203979555471597,-0.00032401317604271036,0.05518622648316064,-0.01412434845588896,0.002535394905688532,0.03964579673958766,-0.013735377858378554,0.031766864505585614,-0.01405490797332738,-0.07588582738943218,-0.011154126827827147,0.2558593662895163,0.6541757134086587,0.1054786009350331,-0.0419816044246517,0.0127665920704917,-0.24474460571543458,0.5949455206064271,-0.23128104863588467,-0.029744334644181518,-7.004911761911235e-05,0.06938283450786249,0.02877902686997061
Voltage L1 / U (V),-0.03943424575654097,0.0639797965051931,-0.06288754345459838,0.2688193973651042,0.017795721188975294,0.055676603498839974,0.029000184427794395,-0.03411920163069296,0.0938612444735485,-0.053604357900089473,0.007464955244019289,0.07517456192593117,-0.01804975730400034,0.016305277826694546,0.01032188820663182,0.18680897862213752,-0.10990237612559062,-0.1343946891678298,0.02209094836494475,-0.004654743889071022,-0.0056349701422885945,-0.012603562585257147,-0.021991941710274125,0.03679362010023412,-0.00496092611687984,0.0020953491924625535,0.008627647952969539,-0.0497023954313677,-0.005110590021985821
Voltage L2 / V (V),-0.05411425920328308,0.059453194885752944,-0.059389300623376,0.25828817515660396,0.02540056658860152,0.06040797999195402,0.02823365387707228,-0.04048911548242769,0.09256588826128381,-0.057986954841260735,0.007107169772016198,0.07067583489321508,-0.017843154980260182,0.01460157584414405,0.014128656749730656,0.17586820785652538,-0.10107619217766987,-0.1276313728035932,0.007264604599499715,-0.005517328745906908,-0.005095421793300756,-0.011330727455151441,-0.03201394722193189,0.05160355238148936,0.0033409371520417147,0.0005253211959886104,-0.008667293384314545,-0.04787762017279109,-0.015622164621658845
Voltage L3 / W (V),-0.047314703193283014,0.045179828816205136,-0.052826751054114496,0.2618004080819665,0.033692946569093954,0.06649970069518013,0.023448101142598474,-0.053807740249107186,0.09990021161163325,-0.048588010712555287,0.011184742283742376,0.06154662457725729,-0.018806024227177746,0.013935709373035008,-0.012278746967145511,0.20794822121285536,-0.11236604199748533,-0.11619130971154905,0.022325004446783835,-0.0327270271803292,-0.00720953740949444,-0.008642644590601524,-0.047752601388892466,0.030859676087073573,0.0084435024425329,0.004315593582002768,-0.03721928972945573,-0.03911817734265892,-0.02001200803100349
Grid voltage (V),-0.047647793886771504,0.05721284838053607,-0.059293417417269165,0.26659366256394246,0.02583101661329996,0.06158708019182413,0.02733801656123317,-0.043173201545941696,0.09666241350696972,-0.054241528689326454,0.008648292394497515,0.07024165005712991,-0.018484043383935164,0.01517563139562284,0.004495847523578616,0.19242861077694257,-0.10911627777932718,-0.12799411069115588,0.017298561741847362,-0.014127054707424301,-0.006038287303888485,-0.011050553503292065,-0.034118131674319166,0.040547712597530115,0.0022084205842519238,0.002318939639317746,-0.012100560739317916,-0.04634318240953696,-0.013704166126445205
"Grid voltage, Max (V)",-0.03655408895811106,0.05876658314716631,-0.05539379466823444,0.2548347137686889,0.02545114052119551,0.0730875361179026,0.13154823541122834,-0.08726620145360832,0.04068259117597425,-0.027887914969442346,0.003158071068139935,0.04717351282883221,-0.008889020704335912,0.011425938304418742,0.0042497642220118035,0.18545596543244675,-0.09720356302973931,-0.13183763435244852,0.0006356736417710632,-0.021403025253012013,-0.004841997681774733,-0.009388313534001495,-0.039810390648961295,0.043964163504566,-0.0037252206950498246,-0.004972614666626351,-0.032884131997484696,-0.038057848191998235,0.026016844802419024
"Grid voltage, Min (V)",-0.052767827841744504,0.05041490428392431,-0.05611628588068506,0.2515822365498089,0.023513916392872536,0.043567766462417105,-0.07917818145151316,0.005813001511923769,0.13798062051747892,-0.06877816403362186,0.00843254222517946,0.08411906494337211,-0.02430765778260147,0.013398320768237616,0.00286265180520779,0.159995833789705,-0.09122552254158271,-0.09625882774048294,0.02798219307888034,-0.0023780819294456647,-0.0059843200893799344,-0.009152053707802815,-0.02205150734594925,0.024496740096225027,0.005117340731159414,0.009827489669041758,0.009122003669472828,-0.03965240190803985,-0.05009649770442674
"Grid voltage, Standard deviation (V)",0.02189379128105848,0.002854637119170281,0.006128440384313671,-0.016663958505430593,0.00021583845867230585,0.033783406862476495,0.32519323215161966,-0.14548290374062237,-0.15892530856335246,0.06761477666099927,-0.008797980909897373,-0.06621080779490543,0.024771175397674403,-0.0021031184809648636,0.002062997403956742,0.013820639188184105,-0.012411727890166325,-0.04451789287141078,-0.04440726754747706,-0.023493507872200906,0.002301650829756533,-0.000852766117196596,-0.023447686586392402,0.025508567274715878,-0.01549185577417897,-0.022624860019527213,-0.05536612694020327,0.007234132866297004,0.11008759739566462
"Voltage L1 / U, Min (V)",-0.033631323285048566,0.0441496571839977,-0.05959634061524898,0.2642980347335585,0.06942778901780094,0.04806532585532958,-0.13136588753850897,0.051641422252715785,0.0020198868981003105,0.054503258178135436,-0.025650862079489252,-0.006310710124981925,0.021481601757568417,-0.03691989578006946,-0.016782821423098195,-0.18822208898868945,0.14324264960272926,0.12298410175932528,0.0011108920668533966,0.018077204609955003,0.004898280912706366,0.010035971923911093,0.04979330101830476,-0.042104888709416,0.004600992460518068,-0.01520062003283991,0.015919775668373045,0.027575350367513317,0.02119635290346821
"Voltage L1 / U, Max (V)",-0.018373588738755445,0.05767856405039993,-0.057401952118661406,0.261376653532103,0.06105435808579877,0.07363153403333417,0.12568505982726988,-0.06457325074262174,-0.06700025299619651,0.06926375654782921,-0.03096359925678083,-0.02449409396496087,0.028837062934115556,-0.04370154610855173,-0.013697397612172991,-0.20833883420018126,0.12212878886040499,0.12085272605123373,-0.03339565194563053,0.018749460522889276,0.006532112199780043,0.010156779156226635,0.05336166609211708,-0.0381517091916518,-0.013825384137638915,-0.013212899431460947,0.02170937245199797,0.033468648422627735,-0.0010838486357836446
"Voltage L1 / U, Standard deviation (V)",0.020148161717034492,0.018240980237815344,0.003767607356879592,-0.027192896898985113,-0.01940523953510293,0.022671958070628082,0.4109912550053436,-0.18736006536085079,-0.10326023629198734,0.02568123597628845,-0.002749608852854023,-0.02481794205238965,0.0008096365401948622,0.00040154816723362446,0.0002581873125419722,-0.03175261343590875,-0.06145958242272686,0.006490224979953324,0.003967049944634024,0.0015495394570008026,0.00019615795208238773,-0.001017899249867075,0.0010089277967331182,-0.00929979042650875,-0.004773315151729974,0.013281710074191206,0.01963850732409405,-0.003701073218208277,-0.045674132953177744
"Voltage L2 / V, Min (V)",-0.04152656793086447,0.04602877210299592,-0.05907022041551164,0.2573975940039807,0.07130227628690806,0.050803942546815244,-0.13464859262837714,0.0531519674855606,-0.016085582062140703,0.06254572854135222,-0.027125891873667533,-0.021383809822588622,0.019014097055679257,-0.034302869595107935,-0.011774732159451675,-0.17873520920892413,0.13558924237194045,0.12668911985960307,0.004792997551243732,0.010250246130883243,0.004189097065504396,0.010764733027352156,0.030123622648535676,-0.034359499209717384,0.012769301890662162,-0.005121770320608047,0.005960513930516423,0.039432927641007504,0.029581916861764503
"Voltage L2 / V, Max (V)",-0.031642682997875045,0.05321762877581312,-0.058744327238282455,0.25596115884226334,0.06530158234908802,0.07476700992895728,0.11419217092199818,-0.06179747330367284,-0.10217486108185327,0.08716302594956446,-0.03394581916353182,-0.048529425415572,0.02761480912467693,-0.03996343134963958,-0.01159590798191384,-0.1892769700156586,0.10833559947174823,0.11715685504406118,-0.028462440069511118,0.012020449418723878,0.00544156370342832,0.010326875962700124,0.036413410724916495,-0.030462430095799572,-0.008814506923290878,-0.0072577168450954745,0.010338133284972306,0.05354030481708338,0.010873305068660005
"Voltage L2 / V, Standard deviation (V)",0.014866396705049403,0.013275790982717616,0.00016197443649162128,-0.025333956442004545,-0.017278099880818614,0.019349592300271386,0.410479128831297,-0.18874935702228862,-0.11749625331072967,0.035160200528817784,-0.0032635075206110782,-0.02966220007735192,0.0001612997910696783,0.002333440925069908,-0.0045495753944134005,-0.02683123807396544,-0.06782391783742625,0.005552814752704142,0.018662240077038806,0.004384163322394043,-0.000727215496476656,-0.0013810136454385272,0.005241236168690212,-0.013658058099347517,-0.0029877749364469845,0.010331891357441723,0.020353175836420916,0.0009048832241330823,-0.043268587127438474
