,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29
Stator temperature 1 (°C),0.0467478331401004,0.08183472963732508,0.03366116742068901,0.005033378876283797,-0.059063421694292954,0.07186425194585479,0.00485275807582327,-0.12038982452874146,-0.014031756472848387,-0.15512073634210183,0.07232373230610323,-0.043770718880119276,-0.16928276153360863,0.24192789870637704,-0.1671849803484454,0.0009019286631956234,0.02927676492148222,-0.14736754505241384,-0.186477516793161,0.003944615632102209,0.011326341792022354,-0.20151620626047603,0.01671879983800177,0.24719041204623834,0.21791953168652262,0.2041481235261993,-0.0063925759607228495,-0.07963899753534831,0.2710670574876961
Nacelle ambient temperature (°C),-0.022775979108540723,0.17924810739226046,0.1432027939176573,-0.018138638970658778,-0.0565766450170611,0.05867175724027668,-0.015847338167376303,0.10811654330534258,-0.007860951566907439,0.07565754805300558,0.005958275729630685,0.001074349239728182,-0.015547689440824616,-0.02486170417350218,0.07320684266985084,0.022908081336684597,-0.011438327698592758,-0.0015724713867186326,0.029064664326303835,0.07332064404791136,-0.009256198061542036,0.07416310754601466,-0.07119292919099512,-0.087471796444132,-0.0825844632363731,-0.025356169965768404,-0.00863032612241155,0.08619481597121259,-0.026366692407730867
Nacelle temperature (°C),-0.06442844311996165,0.11991168975496139,0.15193204751563794,-0.03988813307582281,-0.052935210439318994,0.05486217390114519,-0.006499006630638823,0.01667624834653003,0.0012414334862945384,0.03335184821632651,-0.003634140492700542,-0.010697873150720934,0.15392345996468484,-0.04090506379997881,-0.14554491122665056,0.06367939682661929,-0.015421033336573655,-0.03554274465009666,0.03056181088233221,-0.003171276140744292,-0.004773517871742523,0.08495407830027263,0.006972222514157404,-0.12475343747701721,-0.027404081705429014,0.050089638340880385,-0.07471509629470878,0.08113445510267239,-0.20867531817489296
Transformer temperature (°C),0.09633463874272288,0.11641052676280023,0.022052294935976186,0.02049379217976788,8.794710181841322e-07,0.0338645420659039,-0.020691861072633096,0.14385688136794378,-0.03724788782971293,0.027618092116923575,0.02704984673110853,-0.06393265142183456,-0.02418431288795917,-0.05869780551501731,0.05498266010840759,0.061051913442665584,0.002681540208811329,-0.0755266621625404,-0.07346376771232345,0.13574084185672924,-0.0051072487509031175,-0.05645359333170629,-0.10236251527775772,0.021346209731617785,0.12963670997666613,0.10867726210002503,-0.14507244089392843,0.03298365331714189,0.1029406107440591
Generator bearing rear temperature (°C),-0.04712589739656394,0.1310221048990961,0.15901356375478182,-0.04276933794456669,-0.06710106526064034,0.07210542296225049,0.014989103088433497,-0.06027859920219713,0.006429984988120595,-0.0459030585097934,0.0511165004025892,-0.014534293172632183,-0.13080191832981,0.12450095193184177,-0.04645903504306632,0.026087400310348653,0.029212964145373655,-0.04811937598499653,-0.0941535786312762,0.11406457569363049,-0.0011580361046791346,-0.0008649742655503778,-0.08430307072810345,-0.03253994615712198,0.06906309827820667,0.02333732806670971,-0.0020267428891903713,-0.030941334630165764,0.03573668902193684
Generator bearing front temperature (°C),-0.0666144966769022,0.03002683805583357,0.15772386544561326,-0.046010719854708095,-0.06852666633208754,0.04471985541971597,0.016577947434588222,-0.1728933408539571,0.05994333458198645,-0.10554543242899499,0.027977664705696396,0.008203594919358893,-0.049752959848879875,0.1949424477758477,-0.1861368345799067,-0.05185063194482663,0.013386003313580697,0.059639976153072816,-0.06110364017615673,-0.08494951800472227,0.0021799919102035784,-0.009282550432112797,0.08825677488562518,0.0385075439326402,-0.03315278172503387,0.044924254109253534,-0.078202362274861,-0.031685366980949384,-0.12596463778494235
Temp. top box (°C),-0.06494504540921593,0.10412969532037489,0.16036442650223573,-0.03697960219928759,-0.07153723125508424,0.04690092180798174,-0.0009395570326041904,-0.03974708827731582,0.02771384606459398,-0.0037726169547184518,-0.011382392762643277,0.037759740144263816,-0.014157754407639674,0.05672337597093895,-0.017289336345006776,-0.05683609683582683,0.00779654996437105,0.046250498264031915,0.05808915017966043,-0.08240827759886152,-0.015707400800664344,0.08180036113593589,0.05177529385228524,-0.05253535006177208,-0.17728441154598917,-0.22363502658051615,0.22746502522928436,0.16735341178938962,0.2529190796269988
Hub temperature (°C),-0.03391597594837707,0.163498226320853,0.13562127973266888,0.016940327167935428,-0.05801847785550511,0.10053138959335865,-0.017991489533171933,0.13801842969026443,-0.015019505850900415,0.054166240232667945,0.03467175869176139,-0.041106663313074374,-0.024405066139514847,-0.04871650343294346,0.09394129970957417,-0.028591558163114896,-0.023871645179893528,0.08294073659074652,-0.007529350939027183,0.05566960617173701,-0.002946836601107448,-0.013374668734809476,-0.04557570171300024,-0.022378419794286765,0.00844698157535119,-0.08288012968832414,-0.018935641666836565,-0.037554698982389334,-0.08860674486748975
Ambient temperature (converter) (°C),-0.015258477112144243,0.18304539113607782,0.145204500219023,-0.021943539876292068,-0.053722767320273326,0.04723367185672857,-0.021876766488287503,0.11743214048602506,-0.01622568295070077,0.06650246008539326,0.000566659347925824,0.0036172188783242095,-0.021505140605781792,-0.030645778855766824,0.0727837012489358,0.03191379969980958,-0.0036602803422521235,-0.017091543032559064,0.017276183267712856,0.07754741328755248,-0.010036491205760223,0.05593116423227003,-0.07949895079081726,-0.07586951509123256,-0.06542292739295684,-0.008735280280761502,-0.009927381671760695,0.09010514561869867,0.009281628525541569
Rotor bearing temp (°C),0.00856714188425956,0.1558752661036296,0.1662642704350854,0.005176878863004457,-0.04507979692583312,0.07875249448057718,-0.030615850733310735,0.13118323441239643,-0.011072749557160278,-0.0035438543195158785,0.019636794041111513,-0.054556343429995185,0.0008799240450137041,-0.10036161988023498,0.09639109369213264,-0.008052076179635206,-0.028847762599700684,0.06559176883240284,0.019562585921929457,0.01289394589280594,0.00030913068249374133,-0.018563343221596477,-0.037464139434088155,-0.0017683173233186932,0.04295196326110502,-0.037767306126766716,-0.08361837774332102,0.014153036700461226,-0.010651388924889548
Transformer cell temperature (°C),-0.0033807186756309024,0.18496852752506984,0.1424761222070726,-0.01504987262893878,-0.04815084337588635,0.05782402296703933,-0.016069042957310466,0.12756020372691043,-0.014113319175812392,0.069793283210848,0.014573615482807894,-0.019567099237664712,-0.023948003109459003,-0.04220289671439342,0.07927037379156239,0.02732401240656291,-0.006994107249260812,-0.0028472322712402693,0.008788862147447384,0.10196827367925124,-0.010495005450934056,0.044866596132914646,-0.0813620869859166,-0.06744328072772565,-0.04493543372247602,-0.012417000815028528,-0.03720223480752002,0.0888931495765423,-0.008091240703660671
"Front bearing temperature, Max (°C)",0.10302871362629061,-0.03631381915577342,0.13824144465974628,-0.03667485835141437,0.016412790246780173,-0.010109606680506785,-0.008263185697907679,-0.08549008098658732,-0.004258766358897086,-0.1352372350546023,-0.01754710498884174,-0.011387677191400757,0.038707500405731114,-0.11268965531753418,0.07757800436213123,0.04363376503156524,-0.0389569801728792,-0.02217589123707924,0.10448900056469193,-0.00904884057019133,0.009209863271841085,-0.04113034631388153,-0.027970360037585514,-0.02849537418749857,0.1368398406169461,0.04106957698340535,0.014054918318007856,-0.044337671996812114,0.059509438710953676
"Front bearing temperature, Min (°C)",0.0983232204853863,-0.04950781654490853,0.12544292793721187,-0.011497649897808333,-0.0047809958371501015,0.038268070869273856,-0.005108620171535155,-0.0890350791666249,-0.029605144399028234,-0.17612570077721998,0.016876953388746476,-0.07629778406308746,0.059080648833121356,-0.1635160789127006,0.0750853413585585,0.06687256205293889,-0.014292481830174498,-0.1145281104985855,0.06115429213052042,-0.008605686008741256,0.005821957516931681,-0.0265668228777675,-0.013665865705360412,0.014165023350045755,0.043028197721642195,0.029273621116120384,-0.023919335029164886,-0.05133551779348645,0.06556179073694185
"Front bearing temperature, Standard deviation (°C)",0.030471386746597558,0.03600292643957283,0.06494860439016993,-0.08827776188085218,0.07292172061060384,-0.16180956889403997,-0.011063268390343165,-0.005995703263922401,0.08551914746235179,0.11655966028961051,-0.12205841735567391,0.2228527534097599,-0.06463624402893454,0.1539875465498766,0.023339172719129803,-0.07231513540218931,-0.09610090733264091,0.3152841849527888,0.17093956929479803,-0.0034866559345520867,0.014189933153203584,-0.0660651571563308,-0.05429999890457265,-0.15344191039343164,0.3751507368540806,0.05397043976149982,0.13690350714453087,0.011042646855285776,-0.013497538923557165
"Rear bearing temperature, Max (°C)",0.07808895794434886,-0.017894319592368244,0.17796196284886884,-0.05664710838272744,0.009112579220649383,-0.015968898915309088,-0.005357602945314599,-0.12110716403457315,0.025416232057938276,-0.15039081363399648,-0.030019427588198574,0.005081212432913484,0.045355240016865916,-0.11739558300100822,0.07674721991206361,0.02898512589794207,-0.05052664940092641,0.0008576311911839306,0.1538380315946681,-0.04372588430280313,0.011359208868252538,-0.03641657105377717,-0.019088990037598938,-0.04301373648395725,0.15438326591374477,-0.0075921317316597,0.04805122330942404,-0.020329095739391196,0.029516019913978352
"Rear bearing temperature, Min (°C)",0.06359315882565439,-0.034456771412684724,0.16732892587838258,-0.021700912115943764,-0.023643530923412828,0.05907124566546849,-0.0011349482960114256,-0.13434881603897375,-0.015812037967856792,-0.22047224168783786,0.01753356356578018,-0.08676387372132856,0.07486946525160366,-0.19114956144182868,0.08042266156434562,0.06135999872080677,-0.022852676595753418,-0.11824352086294143,0.1188963749614515,-0.05260164644240968,0.00816810280449385,-0.009256343078856331,0.00037137203326398013,0.005178915828993769,0.03792643498525214,-0.021211075022726802,0.010212761603615228,-0.04648970289115315,0.03999833804499179
"Rear bearing temperature, Standard deviation (°C)",0.05273119549965286,0.027583141490347598,0.0807844852216567,-0.09212225081060521,0.07243816943636852,-0.16442174962011383,-0.010081677755919007,-0.014863303483309965,0.0975458145821,0.1026472023675414,-0.1159656302987873,0.2058850777350598,-0.05108978876693231,0.12256629529735898,0.019781851238374545,-0.06148338034872685,-0.08349275893833452,0.2646709570726361,0.13472426423329517,0.0038272324118953822,0.012126143722453561,-0.08200195538196937,-0.049133547013671695,-0.12263527019551426,0.3376923560229763,0.032807131586791355,0.10791144323179801,0.04372147097416743,-0.017883361277493244
Temperature motor axis 1 (°C),0.0038808281591517307,0.20468624808212432,-0.08295671426880806,0.031162085891593982,-0.013269123606104077,0.04068934180564759,-0.03355179371643709,0.13544078907011647,-0.08870383086459618,0.028065552593199726,0.02115755531710578,-0.010749550161463717,-0.06817407223263491,0.060428560401808294,0.017577473450904033,0.07225503314127861,-0.026001088768361096,-0.1156111074290205,0.034242306784279766,0.058526842845559146,0.005097184812916669,-0.058978028714829336,-0.06736085391418373,0.0014525292072516127,0.07095707927062819,0.0820471966101586,0.1285086121869072,-0.010597191000788205,0.017368584707765266
Temperature motor axis 2 (°C),0.00727471269625953,0.20348657381278457,-0.08225678363059873,0.03152484553036451,-0.012563539025589189,0.04120734424081182,-0.034368495711835534,0.1398274958316868,-0.08971403870101276,0.02900052845017776,0.021473125499008077,-0.012160730737438499,-0.06776800559472684,0.05713503536003166,0.01877009237599138,0.07457341789488213,-0.02528336697555297,-0.11996228777471232,0.026272806200078894,0.0624508260434667,0.005309227667760291,-0.06479282793849228,-0.07091585006638002,0.005616010116271206,0.08129032444165096,0.08894923128461926,0.12022426986393836,-0.012122740135842365,0.023393066800319835
Temperature motor axis 3 (°C),0.005189757962135553,0.2041335412624363,-0.08221544612679706,0.03151842270822481,-0.012847426556104167,0.04201966734696324,-0.03333590544006935,0.13788128459649368,-0.08914233027927664,0.028645767872575726,0.022402747965240593,-0.012301490455373288,-0.06828075760821992,0.05964165972476429,0.017090053811190928,0.07255804919606552,-0.02430328374591966,-0.11789518393989587,0.02749240643142079,0.0615645324814713,0.00532005395823627,-0.06412179716142415,-0.0699453213505597,0.005242575923436743,0.08049891709620166,0.08746405497037357,0.12235621457691714,-0.012609455884892973,0.02490844747902396
CPU temperature (°C),-0.06138903245252534,0.07709751066622461,0.14096001601125366,-0.04385195966332455,-0.0657397936424081,0.03015539219586113,0.007266998603039226,-0.08266845004039237,0.03802982394486946,-0.015019922234318932,-0.021521413706269338,0.0517695933759203,-0.01793067133682016,0.08181819107301656,-0.03428332040153863,-0.07244015669491097,0.010706661033361587,0.034583787549190934,0.07790913881317701,-0.09631522635049228,-0.02120637459191612,0.1017305550791252,0.07813873096148256,-0.05594041335236685,-0.24058535057526007,-0.2967320203794239,0.3114861595644267,0.21015012300984587,0.38288918574140435
"Nacelle temperature, Max (°C)",-0.06425935381157862,0.11345256577315076,0.1628419134509052,-0.04549169840681206,-0.05106710872438594,0.04799241101779555,-0.005339174867951818,-0.00016056290740170065,0.012395642041747862,0.018652109725288125,-0.006978136510434728,-0.0005722004018051486,0.1364511267521206,-0.020890840284825744,-0.14170091702737714,0.05473466278296878,-0.029985234785194985,0.008798025459838568,0.08066690119492874,0.033338394901925,-0.0035395433354447683,0.04928168597693176,-0.037856512024043575,-0.06564758317835884,-0.05410998753640836,0.029712835514805774,-0.07462455308608544,0.06475036679008918,-0.18835287857966287
"Nacelle temperature, Min (°C)",-0.06298103320057503,0.12512359268057557,0.13987265410133257,-0.034142429530063106,-0.05365373467114561,0.05864526723091455,-0.007589129714487327,0.033907037769285685,-0.007388374429889694,0.04630758172111098,-0.0011798381036689047,-0.01586026961936022,0.14816516832277432,-0.04930699078037848,-0.1259096380032278,0.061918720483957204,0.0005610416123223386,-0.06847766863215032,-0.021525226960600212,-0.03927281616180709,-0.005703032933621753,0.11826398984052089,0.0486582251450418,-0.17886928641084368,-0.001508924056525562,0.06620153298265558,-0.06611633124611971,0.09754347724067872,-0.21586114506287107
"Generator bearing front temperature, Max (°C)",-0.06553099970137788,0.02305282912428521,0.1592850790203454,-0.04681127349761376,-0.06583070410982164,0.039775956728560206,0.016635826891560825,-0.17797984349651008,0.06357654602368884,-0.11602645808825002,0.027898436581832862,0.012274293608789465,-0.08680323533627836,0.19957274678558862,-0.13955922856356207,-0.06496246876391211,0.017494413343303754,0.06063607105377852,-0.06651354662920816,-0.09350968720197374,0.001871718588186147,-0.0029685079496469084,0.09186106374533007,0.035558559560461,-0.042099137113268854,0.03855836126605661,-0.07914369973623706,-0.03046853439763764,-0.1262488154263866
"Generator bearing front temperature, Min (°C)",-0.06786321448895428,0.036338135209546714,0.1557007470266091,-0.04488324862298336,-0.07030815372161917,0.04853767072647529,0.01624016333338058,-0.16442200723319758,0.05549715785433359,-0.09174388595678785,0.026729304383738293,0.0047946527426379676,-0.011373609179458672,0.18263972880118098,-0.22402647603765613,-0.039000194512612656,0.009446601856296366,0.05841532370730603,-0.05386737980510223,-0.07730504418606372,0.0023572409108250925,-0.01062996572508055,0.08477241229444607,0.035485111727181884,-0.025736343749781704,0.04492794679518984,-0.07159394863259314,-0.030484313174616272,-0.12205424097523941
"Generator bearing rear temperature, Max (°C)",-0.048631516190022143,0.12847977018976325,0.15805474290020022,-0.0436304290037321,-0.06447131597587664,0.06902882419073438,0.01518981674474221,-0.06156625112224276,0.006812192027158981,-0.050796485509192225,0.05138517364345904,-0.01313876472629757,-0.1520073294828693,0.12245646579401488,-0.018497159248636486,0.020343572427431688,0.03198216784035531,-0.05179790470962238,-0.09770982458967861,0.11030157167598059,-0.0014201007620626511,0.0034523314134692583,-0.0833960272443983,-0.03764999331934965,0.06722203601641,0.020782194753655156,-0.0019719394160833945,-0.027403873017137967,0.03851174295119638
"Generator bearing rear temperature, Min (°C)",-0.045714152808044445,0.13337148285321762,0.15963583287590555,-0.04170507289902963,-0.06925998227735176,0.07473902169085887,0.014659241223745748,-0.05654934250437625,0.005300376300919261,-0.03857447677476771,0.049949184587155644,-0.015966449129966136,-0.10567127920875978,0.12075562595690413,-0.0724121782583536,0.03298848912037183,0.025981353208406152,-0.044344054941172696,-0.08734131869495922,0.1185320785823238,-0.0010957234596277975,-0.003107551584228682,-0.08648714455813769,-0.03036780359229269,0.0690485249158146,0.021996801471933596,5.014131027592655e-06,-0.03347700027515606,0.03353858956491302
"Generator bearing front temperature, Std (°C)",0.002576247526108817,-0.05240577384259054,0.030867527485371873,-0.0077849787335767815,0.0021274630375463623,-0.03741935563534811,0.0159064706544088,-0.08497724737219857,0.040964508104432036,-0.09652223854548951,0.024479670794662657,0.017525459622273445,-0.39268455693658844,0.09636146981888412,0.4391557942353194,-0.10387459008616277,0.03545216704967499,-0.01635650597829746,-0.040962343778157564,-0.059190455321949144,-0.006296381215640703,0.06032311978781134,0.02828745257239671,-0.02298397666239055,-0.12542432768195363,-0.009594235403087391,-0.06648556783145478,0.05764238844653503,-0.20220951406022156
"Generator bearing rear temperature, Std (°C)",-0.02732409979068552,-0.019031232624408766,0.014176071541478059,-0.014550448904911436,0.02000213711845245,-0.028064025851016642,0.004704685470649542,-0.043323602944683126,0.009051664186498375,-0.11064283710202039,0.018596454949322973,0.029015270066206533,-0.40307039671462686,0.043885038462175015,0.4500706992321212,-0.07618016781161104,0.04650120959191491,-0.08562569657122454,-0.09432611282146051,-0.044792400440872945,-0.005369370132608388,0.07038601274744764,0.02674645915693495,-0.08199498663312904,-0.043771972276477694,-0.0008857793319086704,-0.04701426670004493,0.0793493222040582,-0.0938082242732812
"Nacelle temperature, Standard deviation (°C)",0.0008827623851662662,-0.02983471620256711,0.0355223354929725,-0.018494017631211904,0.002738845508914046,-0.007290151983997496,0.04132142876459152,-0.0988032086626674,0.04710648458518786,-0.024401101216835423,0.028994694293952857,-0.0060115743974500585,-0.06610707734455146,0.07947277770716325,-0.01604588142666328,0.0030652352071465394,-0.1308547822598775,0.1863310350192051,0.4069010376243458,0.4239211399999203,0.0010198056146252105,-0.24848215613933344,-0.35565809860043995,0.4299925369158509,-0.32250956092725586,-0.1288782146912618,-0.08311025875894795,-0.018184899634014637,-0.05610067944611942
"Hub temperature, min (°C)",-0.025976953138336447,0.1349065027675368,0.10582571043609901,0.019299448014066904,-0.0013404524670847953,0.0939222995815089,-0.06616557002288403,0.21257892745982795,-0.03543803642248981,-0.012181916975513546,-0.02989710811090378,0.01813230933647627,0.03953656469117379,-0.061332722166449576,0.0641990926284819,-0.19333813306715814,0.019228696833716506,0.12488737408791037,-0.025234497392756596,-0.1936143582460637,0.01795244902041214,-0.11235298277700567,0.11371462690382396,0.15118528434036865,0.03388128517399086,-0.15615236163256996,-0.0419969147558962,-0.30662531351778033,0.12929526926046797
"Hub temperature, max (°C)",-0.025766258415998083,0.13596287997418202,0.10697950967442614,0.018972211169455525,-0.0013349016640160469,0.09495206611408995,-0.06327873640540195,0.21000829726609818,-0.03470062023035277,-0.00826925237259274,-0.025824246716793443,0.01431913156621396,0.03560093438014364,-0.06374533099422963,0.06632374526578677,-0.19851971217610237,0.013988831112769513,0.12269434933509238,-0.013316024383824348,-0.14478940749858596,0.012363426696144653,-0.10216300009346987,0.17107426468170617,0.15033493325895186,0.04140092909005808,-0.1556852627844543,-0.040846516969646696,-0.3101295271016341,0.13120778496799784
"Hub temperature, standard deviation (°C)",0.002351162211862442,0.011701902264019312,0.012928096004030314,-0.004149581371312107,-0.0003213541039763934,0.011425102016629387,0.032667461080663145,-0.03134098531656753,0.009209728895128746,0.04705394760393701,0.04933614206616438,-0.04561031862085304,-0.04666627875023996,-0.028193392863022908,0.02480266904184616,-0.06273174199163806,-0.06668043756481984,-0.028020075780841907,0.14737341345278396,0.6114800857071313,-0.07458781099074671,0.13152239831408213,0.7294137556748562,-0.014672044913780501,0.09795533938367525,0.004628203999015024,0.014628602060753112,-0.048014870816394314,0.02497187634465778
Voltage L1 / U (V),-0.024868286385445314,0.04333853895029358,0.08845471178385882,0.2538275366678835,0.08957877020386681,-0.06394247058357691,0.03839267595463624,-0.05821826948223179,0.012678928239127977,0.05931564993302935,0.0362137476272168,-0.05086031089118643,-0.026361913860317446,0.005450397507647375,0.03306703581017198,0.21673524781892584,-0.08363657731537007,0.10144439493724332,-0.04128332345999694,-0.05142697339977083,0.0025527280298183797,-0.005965033195488939,0.050977321134953665,0.024744145561868013,-0.006400649389774283,-0.020215072914568553,-0.01281160226430842,-0.030723537847376813,-0.002992488209847502
Voltage L2 / V (V),-0.043343805500098795,0.0393696939416894,0.08380155059915242,0.2446829192581374,0.09613157485132996,-0.06564320553084185,0.04053326524372715,-0.05827805804564161,0.009007240901964681,0.06310340841780476,0.03174445253959179,-0.04499926453139905,-0.024821966779783516,0.003308660086550793,0.031852085800690676,0.21130065415212834,-0.07814172347028599,0.08810735635339088,-0.04212881511346846,-0.05110018322964792,0.003952400718151055,-0.015959922604867397,0.056688188509961206,0.032984409464771935,-0.0023944986261870333,-0.015413775589727811,-0.005208915125642968,-0.025372433960876063,0.022230953171311203
Voltage L3 / W (V),-0.034708683904474076,0.031095795022061907,0.07085527512134908,0.2457543882407962,0.10330505173861418,-0.07365039426837797,0.04211504574169654,-0.07233945298048046,0.010107131709315289,0.05982581195947486,0.030800333162223376,-0.03083209389356468,-0.02623683373484252,0.020814912195081282,0.018621790603009614,0.24968689524531607,-0.08030365866067035,0.06894969414519993,-0.043531309269489234,-0.0414983099293412,0.001197584095933801,-0.007296497779715111,0.04989723464929553,0.017029392215582355,-0.0207693286873375,-0.018080899859830232,0.010928509863841165,0.024748951673899403,0.06468149298634043
Grid voltage (V),-0.034834476817444886,0.03865509607363268,0.08246794108440618,0.2517625042227022,0.09758189754562639,-0.06858692129627722,0.04089257893608272,-0.06365477132231263,0.0107577515581971,0.06168156362736347,0.033468933657270175,-0.0431006876872919,-0.02615948528388533,0.00973077705358647,0.028491120722811104,0.22862290351062237,-0.08189467447922401,0.08782390204990113,-0.04292402657641327,-0.048867234483408496,0.0026573711446607755,-0.009958534979626295,0.05335973462001186,0.025503587492726673,-0.009733703368874741,-0.01815652069703444,-0.002708732500763481,-0.011489789259414823,0.027504958664902872
"Grid voltage, Max (V)",-0.023710179556996364,0.04099679904459143,0.0774777585770047,0.23780790989598227,0.09703334354344655,-0.06951029541535048,0.15613947308430687,-0.020256726654874525,-0.0006119441393065962,0.023851297529737213,0.012857790355231087,-0.018697921205403138,-0.01935355897803981,0.012839134202859771,0.017805229951618554,0.21397609068350332,-0.06790252391944834,0.08230765917523443,-0.056134079252318794,-0.05831871232144074,0.0018808511761424984,-0.008299764538415785,0.05212331587990229,0.026528697693284767,-0.007458305946159618,-0.021750351499792615,-0.02349877121412649,0.009363799948529546,0.053193090329340234
"Grid voltage, Min (V)",-0.04154050696270529,0.032572111212095224,0.07800155391873145,0.2388366970945485,0.08815995162857522,-0.06110070789319946,-0.07825049161429562,-0.09615857681733507,0.0209363576811377,0.08836617723319895,0.04574427699603045,-0.06324915033301565,-0.027790550897063695,0.005823917916679962,0.032013127856938356,0.19296823062323887,-0.07329726332357313,0.07436496367387964,-0.02066932304833081,-0.028551733012150256,0.0020872361543488546,-0.006963188021859076,0.043095935900282004,0.016450727345021274,-0.007773526482158032,-0.006193756251668142,0.016971667370729075,-0.025709083129232507,-0.009026281935571957
"Grid voltage, Standard deviation (V)",0.022275349836257532,0.004332377666085927,-0.00767996246449608,-0.017687838792248698,0.00474156671917484,-0.002477548559179041,0.35721853256795566,0.11787559947372553,-0.033943961440462855,-0.10454917128143758,-0.053005562319930026,0.0733497255036794,0.015929645145302262,0.01000903767749591,-0.022617054048110645,0.009501864485943527,0.00041589811126569115,0.007477112594955148,-0.049889749696013945,-0.040526943215099046,0.0006435025768385602,-0.002760380240241363,0.00962192476981,0.012103708028611078,0.002497438916253239,-0.020801999583061753,-0.0573460793247904,0.04351377002636673,0.08567318485553602
"Voltage L1 / U, Min (V)",-0.023871765817460432,0.023268239279672344,0.07340683500066074,0.2348863238494397,0.13662594221756916,-0.06124780072543038,-0.14064597446895655,-0.01780180192925477,0.005544566235302861,-0.03153131074322666,-0.025166484502072452,-0.0140302407641239,0.02498177601381826,0.010632218517384672,-0.042858495621218504,-0.22439010489920194,0.11490553850249928,-0.07712992722807337,0.05208776226122933,0.04524791599505504,-0.003708158706559885,0.016943279733610747,-0.05182202068175093,-0.026286232974248064,0.013040436677242405,0.010220258739221217,-0.008297527298872304,-0.00790976710005855,-0.025459004735088872
"Voltage L1 / U, Max (V)",-0.007339505597402724,0.03656255091495644,0.07485442745537997,0.22973050106571466,0.13441797355508692,-0.06489512709631001,0.14620430203387794,0.03880114991268678,-0.006423809299945823,-0.06408390291802825,-0.04444173023592694,0.0057215210354643045,0.03155823969151144,0.00863141609132855,-0.05123079637182495,-0.24292473185508465,0.09228340362043772,-0.08889740810581258,0.04401984851259347,0.010912114470935597,-0.002297315316468561,0.017595519079843913,-0.0561069148318529,-0.036006890622056933,0.019564951105704113,0.009638381378034685,0.0001783492928524779,-0.03154490686735753,-0.03459287664256024
"Voltage L1 / U, Standard deviation (V)",0.020656427312897227,0.017346359115419718,0.00017459255859681236,-0.022038472546518473,-0.014254979757207879,0.00862755487350324,0.451383263556283,0.08211298280559458,-0.019914772721650553,-0.0524340493018719,-0.024035269923184242,0.031374279375364855,0.0007818537971275919,-0.008445277225387338,-0.0026226368159186536,-0.02060740627834209,-0.06759965093213245,-0.01045576677128083,-0.0030277460975841556,0.0013773663941147624,-0.002059289549630583,0.00017275498468946257,-0.001913324532595146,-0.009945927561526,-0.005297458584622822,0.0005634521421795189,0.021295793229232977,-0.023841772162888644,-0.027762825288544915
"Voltage L2 / V, Min (V)",-0.03488784923241721,0.024862056397844452,0.07496251007499558,0.2270295574920179,0.13723991849512673,-0.06298846974958947,-0.14492773513933008,-0.006419766558425592,-0.00026443922254374975,-0.04848485411286216,-0.036545871501026964,0.006169132334463875,0.022296860487164227,0.004890339642188547,-0.04121178820402376,-0.2108833327897631,0.10813184431311777,-0.08281832757318423,0.04198275161803129,0.06820045018587255,-0.004365271737889053,0.004524273368506998,-0.03800521672707198,-0.010576094735758518,0.003020839151551176,0.020262238249041678,-0.003535496671955067,0.028695488027673296,-0.02145855535955474
"Voltage L2 / V, Max (V)",-0.02394430257838212,0.03253442826896689,0.07618130762282177,0.2250643199429415,0.13630403347801437,-0.06481121413528414,0.13661988151161802,0.05707339128593286,-0.015841305732977193,-0.0969631235597017,-0.06306335913058679,0.035928642708537614,0.02914805132548303,0.004947165178406671,-0.05093596132675702,-0.2234773866879368,0.08154764727729136,-0.08752848015188289,0.03175824725055274,0.038886984793918056,-0.005432783527229552,0.011341466438329659,-0.044659716706496384,-0.023257262349435218,0.007155725541242898,0.026742700912557246,0.007529505167595667,0.008021568974229178,-0.030983767660661257
"Voltage L2 / V, Standard deviation (V)",0.015375008449766895,0.011598737529613384,0.0007513065063582588,-0.019109523303104392,-0.01377326358780659,0.012330153271719775,0.4512212033850467,0.08849767697949412,-0.02311543811022988,-0.0672137796930661,-0.02919791989647535,0.03928436057603361,-0.0004158606045166532,-0.006425379697051566,-0.0023069632286408046,-0.015739112795784747,-0.07351562722995043,-0.0026583715026798614,-0.0018070891529542736,0.01349353162813758,-0.004705079139113541,0.00822361514906755,-0.004185623873894248,-0.013970687954427873,-0.008723759033834612,0.0067602935440707265,0.02393868601699102,-0.020490742472570527,-0.030091138940941925
"Voltage L3 / W, Min (V)",-0.031571112534975694,0.013120622798915627,0.06257630848338173,0.22847041841429147,0.13309354972023382,-0.07471377436030399,-0.14882322570675224,-0.03671577919997921,0.003643817466155537,-0.03798528349891314,-0.033276810723828334,0.012314668211598505,0.019655927610591272,0.02023025823713243,-0.050233181781968686,-0.1867274061568932,0.11887924742512611,-0.11194713430353781,0.04750896781896834,0.09242183240336492,-0.006296392984700479,0.01806453017659844,-0.06702442681158059,-0.041177541063048884,-0.0041822024400745735,0.00768191856860944,0.008064282065107606,0.06657522469860487,-0.003938363174556469
