,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29
"Voltage L2 / V, Standard deviation (V)",0.013263570379419113,0.015405230304200788,0.0008508000141458322,-0.030606888464594,-0.0008867132289684347,0.029682868185734967,0.446502240331509,0.04297430571440238,-0.12119578308988269,-0.024406212945211635,0.007548510015556918,-0.0448049663687306,0.0058984254533188465,0.002118996687655024,0.004590387426687164,-0.011130176120623121,-0.07060805669380234,-0.0028912524982890263,0.004030046097943722,-0.017096210348431496,0.006834178348647767,0.0050584914061721975,0.009745025540982794,-0.006754306884043845,0.0005117255429970512,0.008592184064829853,0.021567365639527825,-0.005383859092085646,-0.046399425767448176
"Voltage L3 / W, Min (V)",-0.03149616161765595,0.010782980314211153,0.05825794290157241,0.249559552760386,-0.005920914336009087,0.10363993252732445,-0.15316606811329128,-0.05488571881892854,0.003353948413269633,0.04102416230244898,-0.020382428679496193,-0.03589637401527676,0.011444732100989497,-0.05591238293966836,-0.0221883611180227,-0.2067354910213236,0.09164440957561859,-0.0985668517934772,0.08158192795111387,-0.05291629182126918,0.018946946268974415,0.009671083427819882,0.011826784793004258,-0.06705801724674154,0.037651663802594604,0.011642540863405978,0.04626173038248102,-0.029578662160322587,0.021367540230583834
"Voltage L3 / W, Max (V)",-0.019483916680114993,0.021301105186150263,0.05930585323349276,0.24109120048227292,-0.009353578797482547,0.13756730630428696,0.14966647005616887,-0.024495828395034086,-0.08360296983048184,0.020412969277987962,-0.01596670624384901,-0.07403163589178698,0.024419894704395102,-0.06416951515129551,-0.024024586125245204,-0.21808358661562324,0.06670454439298008,-0.11003390783758625,0.050773474590868735,-0.04295754804210674,0.00914515905873356,-0.0013345174478079092,0.027071756854856036,-0.0713497209465406,0.02239733631545913,0.004415091158691934,0.04761427718602268,-0.016074085241476594,-0.0018067008311673438
"Voltage L3 / W, Standard deviation (V)",0.015237151657391224,0.01736059194932906,0.00023941363208066668,-0.03050766979455745,-0.0013792821955996028,0.03114783793696058,0.4473174750772213,0.043055450448579974,-0.11664850015451371,-0.024805558190076436,0.007523694525856217,-0.039567490940887996,0.005078388365287464,0.0011340035742390315,0.005388808806227046,-0.01365897132216402,-0.06936351260781486,-0.0064139625708059134,0.00150280797117376,-0.014180425941886067,0.004229639350874295,0.003904711077849305,0.009827322776356964,-0.006607897440928602,-0.0018147518856340347,0.008501874019048413,0.018333288492799766,-0.004702143417043038,-0.049984808424863476
Current L1 / U (A),0.13646779656664987,0.015141073455007141,-0.020235002142625795,0.03170868780901863,0.0007028565860142208,-0.02959280894873869,-0.012632887034096953,0.027193009716698604,-0.015609292884946398,0.020942146152701624,0.002078357955892623,-0.03261264093238122,0.019285864831864598,0.003486928683721412,-0.02790583032761306,0.005651997474254494,-0.0028531576848208244,-0.001136406872600791,-0.008136891161855465,0.0013684059768266433,-0.0014615492954028356,0.00021125780609050062,0.0010768392816555145,0.005513155019055521,-0.021355977969103563,0.015410181081774443,-0.0036149719900088213,-0.010279229975675581,0.01881704607364064
Current L2 / V (A),0.1364501163419023,0.015254206610858412,-0.020390416982205367,0.03198394975297583,0.0007342293228696825,-0.029744744688451296,-0.012570288666388936,0.026673898939732366,-0.01591306005670561,0.02090273935180991,0.002006902893223274,-0.03219202043205431,0.0192148962420512,0.0035117299454105375,-0.02755984314842643,0.00553949315699023,-0.0028926192751574657,-0.0010861086737752297,-0.00847461329014237,0.0017160130568361093,-0.001401741585984113,0.00023602600707829614,0.0007048465481889199,0.0058266453193328025,-0.020995576074685836,0.015046879434134488,-0.004211029023108035,-0.010886202560475764,0.01910852154727569
Current L3 / W (A),0.1364626337764209,0.015074394293850614,-0.020352961717400874,0.031753382638149995,0.0007864851543206488,-0.02961211783005002,-0.01266452590511833,0.027153624111768006,-0.015746498517123512,0.020902070837361217,0.0020971093785997876,-0.03276115108506388,0.019343189312333354,0.003450790164673748,-0.027833834874369724,0.00568422758584695,-0.0029322230227835644,-0.0012638724311401684,-0.008170999108508577,0.0015616706171265567,-0.0014918787787536443,0.00020236551970718043,0.0008679022098679323,0.0057213713863973155,-0.02137766573431747,0.015389831286383365,-0.0038341902023643452,-0.010240954703673978,0.019148540522243705
Grid current (A),0.1364615538130458,0.015149031112062204,-0.020321861082214746,0.03181672199978774,0.0007388353071945221,-0.02964682907924368,-0.012612021568390494,0.0270302294090877,-0.015746347970032725,0.020893531138017184,0.0020415842414822165,-0.03253096449446031,0.0192988902635645,0.0034846030990715185,-0.027745573000222526,0.005600458164110217,-0.00291810892719705,-0.0011276935197912837,-0.008259560019691095,0.0014944817482301683,-0.0014651804986177065,0.00025328970173423026,0.0008827842084696697,0.005648801425244823,-0.02121981586107558,0.015211349283189405,-0.0038764501954818165,-0.010289217710655099,0.01900242281476599
Motor current axis 1 (A),0.054159293815282616,0.12541174145411116,-0.14680882623042155,0.042855674324543985,0.017113981139314102,-0.05324077636543502,-0.0206739280515758,-0.13227384310071869,-0.10772064840271132,0.00841866044080274,0.012430326986721918,-0.03723968511544832,0.006248369192467443,0.013953411006592953,-0.10000683811127874,0.05888336841580739,-0.031725509685845324,-0.12925218107514314,0.03883112521616109,0.09773685120025873,-0.03368372538061442,-0.041382887161376884,-0.03276969325888552,0.051512421310403636,-0.08002337600088678,0.010685082158325762,-0.059179222960023745,-0.2279916021106045,0.07075884768061497
Motor current axis 2 (A),0.04179428285782102,0.09212242608550118,-0.17247297474016926,0.031180055268227876,0.01920212370505846,-0.018977265586570195,-0.014886311819073674,-0.17882466748777803,-0.0980446400630404,0.02701187030410813,0.010466682634802648,-0.056235097277331184,0.003127837456210647,0.005587078305731312,-0.12570498853089515,0.059608329974971584,-0.027846946536904393,-0.13512787364679107,0.03993778948738579,0.10443875358935087,-0.039809779825927344,-0.041615071362936254,-0.018328928531710968,0.07299552826117398,-0.09373061318172671,0.025794956370875796,-0.02416010931630439,-0.21377333836442186,0.06578327787687623
Motor current axis 3 (A),0.03816025699418748,0.10729281146698934,-0.16856178644560144,0.031452662174918225,0.01876061790605511,-0.025680590449073257,-0.015816939728852987,-0.17723142214830354,-0.10633245861543154,0.01969523625677349,0.010854225134568156,-0.043819431376579274,-0.0036489777981539074,0.014096990368105676,-0.1266828972735763,0.05273770437034554,-0.032135854388929644,-0.11859858321070668,0.047098152703348925,0.09799417817335292,-0.04141045883448869,-0.04144099588164379,-0.011468179794424806,0.07848870581964629,-0.1033250854334724,0.03147593874842638,-0.026801005995770098,-0.20259361202255477,0.05748565014869189
"Current L1 / U, min (A)",0.12917332283963007,-0.022221639744675618,-0.024186178326900072,0.054984317471732255,0.01182495615951094,-0.08368382211259608,-0.005783348165296039,0.031322177628305144,-0.04068366023476891,0.05802307113044648,-0.004113060700418421,-0.001176142412131214,0.020760960152471978,0.01746358060136602,-0.04044283537311495,-0.004829656393873559,-0.0054954601084839,0.0676177732907962,0.034802932209900606,-0.00779175354791448,-0.02245462779749098,-0.0020947116152024202,0.06522144722857215,0.0030431249752299033,-0.03661885913107872,-0.016849965821827326,0.039164323995734676,0.03449158847106674,-0.004023174981218175
"Current L1 / U, max (A)",0.13501745316333658,0.03350935203494333,-0.001768069523038935,0.002170517399707877,-0.009248050498925844,0.03423777937502411,-0.017398048231958663,0.04183350035875702,0.008348968330343577,0.0006712396072211173,0.0029484824293802203,-0.03134348447301206,0.012819909225122912,-0.005445895535953319,-0.01644963474003797,0.006513938256921749,0.004739429976421629,-0.03466211633989739,-0.04119785839939184,-0.0036874747680091446,0.012214379266946785,0.002495294382050055,-0.029471138990430183,0.0023397073978479524,-0.010942208276864908,0.03898044047191698,-0.019489775502783094,-0.005126454927576896,0.029460930888447034
"Current L1 / U, StdDev (A)",0.1139435859066495,0.08109571069639557,0.008845537640883168,-0.037332480064479825,-0.023103201828835837,0.11794115603741975,-0.023042569418606423,0.03045227073862504,0.0527400151925715,-0.055718084391918256,0.010760820374948214,-0.06761132141205407,0.006712021184944919,-0.027074406451444745,0.00957640520840224,0.017178610448173634,0.007974623447991066,-0.1255519638622306,-0.09896934848738348,0.013140330058536289,0.039014305295137656,0.006422791872159088,-0.11188043944145307,0.005202726051811501,0.013298644826491717,0.06974331886902393,-0.0846096082531504,-0.0540913235816176,0.062484657351339706
"Current L2 / V, max (A)",0.09943708221263013,0.05243959501563867,-0.006532815000929975,-0.0223000931481766,-0.015521334722357264,-0.004768582948117385,0.09820721054244863,-0.003230616021417192,0.2398021196047983,0.00306382290010682,-0.03591017349942116,0.2586055173768793,-0.03085303948287429,0.024956492055711415,-0.0413599838037682,-0.08593424351741272,0.04189734545031343,-0.10860839658381607,0.025188896771299853,0.06185178821806052,-0.05301031456702428,-0.04783858123542922,0.03998669629544925,0.006598369740719802,-0.04005818334856455,-0.007939931668140087,-0.03867112354340707,0.017997835836689013,-0.008212266334491118
"Current L3 / W, max (A)",0.09951747992592028,0.052163767674723464,-0.006570747379798308,-0.022531045047448472,-0.01565022101471034,-0.004681799857491445,0.09797585540698678,-0.0031211041005622616,0.23991062633700305,0.003010200179881662,-0.03582751442614836,0.25807122040498315,-0.030574806900658696,0.02487149901634058,-0.04150877975701839,-0.08534522764933315,0.04212291107943545,-0.10886243684291644,0.02472046116393379,0.062122977611908284,-0.05333754425542399,-0.04817939237123925,0.040330925073830286,0.0063208068240638154,-0.04052737045535266,-0.008164478623841346,-0.03876984081345096,0.018454910037966187,-0.008168377327268807
"Current L2 / V, min (A)",0.09580862647651806,0.007653740066758175,-0.024594184454633582,0.01837710502707128,-0.009181573243325029,-0.08526540592612736,0.09682888889671033,-0.019404317227643235,0.19539760181850757,0.05061110284206874,-0.037049747328834814,0.2508100267401332,-0.025469738730014017,0.04447502623127558,-0.06956029273142059,-0.07010885153208418,0.04040660303045001,-0.004728785241353483,0.0896015983714126,0.014333183566292644,-0.07364045881238677,-0.04521023527811947,0.15740133305557613,-0.042932499304560945,-0.03206439602534708,-0.05626987213721782,0.1252480491942936,0.00988471163035533,-0.05122513514766282
"Current L2 / V, StdDev (A)",0.08401440640734843,0.0885402460627655,0.003957616170101645,-0.047220222778413125,-0.014936934175470385,0.04968611925781475,0.08732515355921135,-0.0015791257847580452,0.24408018006880292,-0.041700806794424096,-0.027001208160854523,0.2090609863877926,-0.030021078243437457,0.0031473401350228334,-0.0019023558893139188,-0.08625725364333066,0.03176315537184071,-0.17613250742250097,-0.023885230146782357,0.09085877333543207,-0.02246009349503251,-0.036667057378422865,-0.06739991735203402,0.045016744979436085,-0.03144158338013437,0.026361167792412047,-0.16978807674483865,0.007833511633777141,0.03774044649123983
"Current L3 / W, min (A)",0.0957532800571907,0.007955039688513545,-0.024696605471952324,0.018067782073115032,-0.009154700820753123,-0.08552227106838406,0.09719739409286002,-0.019144673972554607,0.19596488592070163,0.05033875634498556,-0.036934993241867,0.2509245939662073,-0.025742715725102266,0.04474587033454958,-0.06978137910048099,-0.07008853048241175,0.04006460915839603,-0.004830139958340387,0.0909969345937463,0.01333896095401544,-0.07309445874840584,-0.04458727040606561,0.15698048806060172,-0.04326861150643925,-0.03188868803320205,-0.05527726004660445,0.12494448220026834,0.009980535867514309,-0.051605925619435805
"Current L3 / W, StdDev (A)",0.08401273524718084,0.08832969773935954,0.004256628849863121,-0.04760415606759535,-0.015045501597072672,0.0501960911152744,0.08716584039263289,-0.0015868984883951355,0.24422056752897137,-0.04149889302096748,-0.026966877451729078,0.208608226620718,-0.029886842837004848,0.0030378482773876095,-0.001549286560426332,-0.08560045584181922,0.031724169942794055,-0.17677046815847786,-0.023979871466470182,0.0910906170320584,-0.022540838436275735,-0.036888520139682246,-0.06759017822915217,0.04494009513549199,-0.03152928460223898,0.02629230683461084,-0.1697117664763478,0.007691664387076027,0.0382180344066459
Rotor speed (RPM),0.1344834840605813,-0.00611401155645067,0.01917658660260987,0.02478655773425482,-0.004738925739446789,-0.009402616654032766,-0.010759142514214582,0.0674453282079784,0.01678273565853434,0.026889404663843652,0.0014670706784539985,-0.047319289027710154,0.018745623250015418,0.007932337749484026,-0.029499188216746925,0.008818578000898733,-0.007838041551937866,0.024926656085625314,0.010843502797841555,-0.013649395722032682,-0.012209696480353058,-0.0024211314290214243,0.03324764607736323,-0.0024498991578799706,-0.05081216453206515,0.04012499139691628,0.043711323364481296,0.05748239458898344,-0.035515915402634934
Generator RPM (RPM),0.13450922013623065,-0.0069789678943393855,0.018824834477866606,0.024735311819129375,-0.004786033184834073,-0.00907956411502596,-0.010652573154686752,0.0667271498093237,0.01689993069419435,0.027079307173842923,0.0014767565148341717,-0.04750211206220194,0.01878216746609358,0.00788433691561376,-0.029689731878069562,0.008729776779112275,-0.007868750274518834,0.02493633754616146,0.010872521759961435,-0.01331963606131407,-0.012310833114577466,-0.0024685460325205287,0.03314085547538126,-0.0018475954536693881,-0.05097799577687363,0.04001292263531874,0.04395325232627487,0.057506246179653255,-0.03593600790976817
Gearbox speed (RPM),0.13448419802516678,-0.00614997793565895,0.019253976306292015,0.024760100401382424,-0.0047358200562298116,-0.009415926129299467,-0.010748421753007506,0.0674340937470937,0.016800900257713258,0.026894513957861223,0.0014580186683895706,-0.047340143464918695,0.018738764015835113,0.007938547720416892,-0.0294549029614105,0.008835907741725879,-0.007846067437112431,0.024898084990004808,0.010892341376246433,-0.013610214360681102,-0.0122249934414034,-0.002446398773527221,0.03328460941168149,-0.002426080515226586,-0.050811626878742244,0.04011428431649172,0.043744237015760516,0.057358235578495315,-0.03545835976281936
"Generator RPM, Max (RPM)",0.12885076163517237,-0.0014754109182609691,0.06186365017992031,-0.01746288332669594,-0.015388615340584147,0.06114615272984127,-0.017489273396301363,0.05781265809178061,0.035963519361218776,0.016047759926808958,0.002707298861274668,-0.061665984398759845,0.013497134154639066,-0.0035657904066504847,-0.005204461904985548,0.0210489933391845,-0.006974147274325206,0.004237460081718587,0.010434706016704355,-0.01142199884562225,-0.006383564986733089,-0.006147345669358428,0.020879801694238188,-0.011095878666808924,-0.04120015383945912,0.031439847168820555,0.07393212484459144,0.043137110207818456,-0.02681133262535222
"Generator RPM, Min (RPM)",0.12432640386817762,-0.02024482480998456,-0.028183526519251257,0.06938206463191511,0.012104353966299069,-0.09765585977205392,-0.0032865540321802703,0.047473921892171894,-0.026173033682369767,0.053071130322767245,-0.002059717792180578,-0.015515934342219843,0.02312294879412413,0.025575378683136613,-0.0621999481050186,-0.0005222601257679595,-0.011239284688427952,0.07279619722710841,0.041875982444987365,-0.014185457793812075,-0.030691086285550014,-0.0057630628819201205,0.08213554478720898,0.001552324989550248,-0.07205872900551552,0.027934399545319708,0.057373714739749594,0.08339209189320598,-0.07946331288027102
"Generator RPM, Standard deviation (RPM)",0.05393668870702781,0.02576507395939679,0.1350250318679651,-0.11431010841637555,-0.03928563051650359,0.22667189626394077,-0.02562669262824655,0.04119481107625902,0.10125666723695669,-0.054241278990475386,0.008606004003766004,-0.08896221214759642,-0.00798023188508092,-0.03704573662430235,0.0603750830016838,0.03934492907257749,-8.553420775784951e-05,-0.10275061453869075,-0.041984823678724234,0.00754575892933328,0.026836607965847494,-0.0043999664525844525,-0.08044971191834427,-0.019242021179086254,0.021348891346784894,0.00600021421392943,0.03365356528255996,-0.04007395494706732,0.050598370835935866
"Rotor speed, Max (RPM)",0.12882507602956508,-0.0007041620930766614,0.06211462827382188,-0.017319251096923935,-0.015347649801637359,0.0607468871570118,-0.01757799833140374,0.05871692892874487,0.036115132321271726,0.01580933818539194,0.002705831532884656,-0.06153021967744957,0.013347508582764279,-0.0035530449488765676,-0.004861372371199293,0.021112295382418055,-0.006935954376173411,0.00427777402424394,0.010351348954052503,-0.01177324230889832,-0.006178475616577929,-0.0059607999845163444,0.020928370852266797,-0.011604532484609645,-0.040598716253569506,0.03150473406437035,0.07369191280166446,0.04283684567527508,-0.025876524119623795
"Rotor speed, Min (RPM)",0.12431590724804241,-0.019272935787886778,-0.02770473683992477,0.06942398317836153,0.01206987562473765,-0.09799721964924361,-0.003549630708305315,0.048141337818522804,-0.026515500129739824,0.05308027218918816,-0.0020544526236196702,-0.015304007083758675,0.02298804126192346,0.025551103207797146,-0.06200482501125093,-0.0003392099681538795,-0.011326983988086905,0.07270181090960598,0.04184697425272564,-0.014485344513426696,-0.03070443037028124,-0.005713876909061257,0.08219356710566843,0.0009417428816403759,-0.07217195471763314,0.0285023113028937,0.05739599811321275,0.08384046152522626,-0.07994863799331225
"Rotor speed, Standard deviation (RPM)",0.0541578692863857,0.02572940103109675,0.13485127847669942,-0.11409138735327375,-0.03920348982393132,0.22630108875680358,-0.025514544057292126,0.041704992310578275,0.1014727754874482,-0.05437500711596084,0.008608692134641858,-0.08884352403650665,-0.00787724723258686,-0.03683383626319189,0.06044013458137931,0.03930836788822442,-8.999911644693966e-05,-0.1023082119065659,-0.04171465812988223,0.007354217019509145,0.026817546566302204,-0.004314494249124884,-0.08019069364804494,-0.019388867118629402,0.021922922917928633,0.0055205512183448616,0.03353979552516355,-0.040822465531778214,0.05230702021106176
Blade angle (pitch position) A (°),-0.04331145832162979,0.12181977473651302,-0.18704739417001218,0.04465563021972669,0.010274813833770078,-0.021807349054662868,-0.006647057215913367,0.07708146153197334,0.03415474026194392,0.10913804199876198,-0.002461779439694669,-0.10469334041330036,0.011162930239572893,-0.0010668748739036161,-0.022525507095483826,0.03842495856049222,-0.02280468113229527,-0.07089394730841256,0.03834430118493876,0.057227203803695045,-0.04639050684241082,-0.0368863183480992,0.039072616380283844,0.03819463696134866,-0.09975929674592313,0.03850196199944754,-0.009058299513846534,0.06894581271509247,0.09612756672108168
Blade angle (pitch position) B (°),-0.043643427511046294,0.12167798430475184,-0.18702029099411216,0.044584178160013414,0.010294766988359412,-0.021667398656679618,-0.006648730152120591,0.07714081654015442,0.0339408557137967,0.10898910895269354,-0.0024611259748785167,-0.10416086572939352,0.010995927074780554,-0.0009609146922545974,-0.0230292283241565,0.038303266865042804,-0.02275329448221959,-0.0708283368853494,0.0382879031137935,0.05719447889499611,-0.04645135946093988,-0.037065236805602086,0.03905029238504399,0.03821012409153174,-0.09982674344824183,0.03863785273831028,-0.009175530667077221,0.06890297840903624,0.09569776318797998
Blade angle (pitch position) C (°),-0.043627460464397326,0.12169144732701184,-0.18702077044374596,0.04459168689285972,0.010312984515767691,-0.021677051228167883,-0.006634327092091304,0.07712880443229665,0.03393208338113936,0.10898833040610124,-0.002461405529850003,-0.10415833466453989,0.010994729008088577,-0.0009798152128449103,-0.023079535462634467,0.03828759987611865,-0.0227596756649397,-0.07086958733682035,0.03827891826778382,0.0571608953580313,-0.04652556548935622,-0.037205118211745075,0.039005746876785145,0.03823981920322515,-0.09987417510434776,0.03861932051763273,-0.009184434994734793,0.0688854777863983,0.09576955300399673
Yaw bearing angle (°),0.014749568125211152,0.007992408856503638,0.021257282572104207,0.003797942557556248,0.38057114223242217,0.032607908603007815,0.006988329251822513,-0.003399721974689636,0.03469018110372077,0.009121809948721313,0.006361093689931307,-0.007374745122362801,-0.014793621888782499,0.005006077883904878,0.010194678226338169,0.019318264789700907,0.0004449585932064476,0.0048504221866052305,-0.0075069113371104045,-0.01460740627346142,0.007758277898395409,0.0026357464707565006,0.005651998871643922,-0.01815456069090886,0.00998419268629879,0.0007300584560081885,-0.004433427202879197,-0.00842871008928223,0.002147294804560578
"Blade angle (pitch position) A, Max (°)",0.01998663684898544,0.16747548433187406,-0.1338066132651076,0.018601989354285586,-0.011806321207539085,-0.05237822577968001,0.03813739255450614,-0.13272556665997898,0.15073760232100872,-0.03658582958953929,0.007890792316308392,-0.11939326556853225,0.02085170790709131,-0.0337244316854256,0.17545466522732164,-0.05998474601092944,0.013679866853492562,0.12082406286504531,-0.006565511400676897,-0.036402394988736125,0.025832224448382853,0.03281982121797504,-0.0034760878637978,-0.0346498177305047,0.05312636554550956,-0.019089708741593936,0.0006460492586400947,-0.004243056431267229,-0.028353085725990334
"Blade angle (pitch position) A, Min (°)",-0.055701169277195636,0.03975646076091347,-0.10754010355190369,0.0437078535890101,-0.01338035134310577,-0.01909850316100194,0.008639400788193202,0.28647155961026577,0.11702240078518407,0.21216406559375547,-0.02479540684954246,-0.10685482827834215,0.01139587640959898,-0.009967980060401387,0.1596021263001914,0.07140772927471511,-0.004070183269383617,-0.11820721458059627,0.038248269561085596,-0.00039280780484101524,0.016672911343093608,-0.006969273129412219,-0.0457280541884363,-0.04828260160120379,0.0382503640952118,-0.03559131793261321,0.022360946556322984,-0.08812012221585451,-0.16782248298781416
"Blade angle (pitch position) A, Standard deviation (°)",0.024233569662370596,0.16718078036104395,-0.1198071001664389,0.010435473402869554,-0.008299929550298296,-0.04994690210525186,0.03408824328923806,-0.2002132369183273,0.11727951558061461,-0.08197824212601885,0.014714604879746964,-0.10280463076185678,0.017316766978966804,-0.027069895028453878,0.12324886280646553,-0.06755083445701614,0.008589122747224821,0.14420265443653174,-0.007169446190672189,-0.028871531887920025,0.019790054857219155,0.041195639074039496,0.020282145938350614,-0.021682813280352594,0.027947233349291146,-0.0020179426455027545,0.009940972446745511,0.03938116847703579,-0.00044576814955813067
"Blade angle (pitch position) B, Max (°)",0.0197125598466058,0.16764549123172637,-0.13394406448825935,0.018570279134959893,-0.01184122533842752,-0.05228563611504149,0.03808261451717944,-0.13262325050867563,0.15058227825546072,-0.03649282503146985,0.007890939017755243,-0.11924082952829278,0.02069506208613843,-0.03359823850337687,0.17519570102154752,-0.059888315383505836,0.013583614584354075,0.12075833383630007,-0.006556285494873856,-0.03711497020525084,0.025479413966331146,0.032034981084555054,-0.003904241924550439,-0.03461863867515035,0.05308031812290998,-0.018766224063049137,0.0008423864970921423,-0.004169084086092501,-0.029033180967245796
"Blade angle (pitch position) B, Min (°)",-0.05579952602602973,0.03985225396923975,-0.10766456647972115,0.043755816636564825,-0.0133888619118873,-0.01913123227512896,0.008629225130831326,0.2862519948856261,0.11687773769299639,0.21195448999215533,-0.024779287357643263,-0.10687189884447604,0.011452629557779176,-0.009936477284582097,0.15933098379833474,0.07132316981190791,-0.004067287062259547,-0.11809993285647342,0.03826264914234775,-0.00032132437687729977,0.016613564422510205,-0.006952288009175304,-0.045716983449080976,-0.048225567291103826,0.03815216578490076,-0.03534944138258904,0.022427429647094058,-0.08773006478998867,-0.16774428436834643
"Blade angle (pitch position) B, Standard deviation (°)",0.024040221599956894,0.167288842128577,-0.11971751805842903,0.010286433824561843,-0.008321133411414165,-0.049784155766424525,0.03401703659609576,-0.20069996114028904,0.11687312563755084,-0.08237270325868119,0.01480160420676575,-0.10244406278989457,0.017099186202073506,-0.02686643046086284,0.12272624978217647,-0.06756591776786464,0.008506187707716687,0.144392628592036,-0.007234878071973648,-0.02949107066742168,0.01957089655134173,0.040672385867685026,0.02001579497487939,-0.021631111729324137,0.027899568261098302,-0.0017546546648348103,0.01010506016372379,0.03939346659702143,-0.0010157138875816953
"Blade angle (pitch position) C, Max (°)",0.01971814713683832,0.16764800668407037,-0.13394658996974554,0.01860100271097334,-0.011802810508070832,-0.05230377176669008,0.038108994732381225,-0.13261710911940003,0.15055707602063245,-0.0364539617994095,0.007873973673178393,-0.11920177240827892,0.02068103188609651,-0.033646933641168324,0.17514198136372477,-0.05993774116049193,0.013545469260425661,0.12081688246391917,-0.006547516920446014,-0.037668067239803926,0.02502393980275318,0.031118467870157096,-0.004346568623126601,-0.034555388039289744,0.052967467191196924,-0.018724151759595322,0.0007729167882429121,-0.004145608275225579,-0.02901574284112332
"Blade angle (pitch position) C, Min (°)",-0.05579882219351565,0.039847218536472724,-0.10765121836319438,0.043785733510203415,-0.013414253027698908,-0.019138305394608517,0.008616560085580198,0.28627331843451587,0.11688397278062737,0.21194126702351287,-0.02475681933812428,-0.10681573755271943,0.011541260050254028,-0.009920244874921243,0.15935749405518887,0.07125167786774965,-0.004077301808272528,-0.1180678893161174,0.038258817148470514,-0.0003059050942050088,0.016620766364945555,-0.006934392643653024,-0.045769732057067115,-0.048192308751446346,0.03819122464073836,-0.035398332504664246,0.022306504358334013,-0.08762219361442096,-0.1675351828771064
"Blade angle (pitch position) C, Standard deviation (°)",0.024047397848023754,0.16728911597730703,-0.11971820102719574,0.010297470480389703,-0.008294588214966968,-0.04980537269900179,0.03405926910138413,-0.20070912854927841,0.11687093351513397,-0.08234022241635859,0.014773816621802705,-0.10240873001840817,0.01706810699936887,-0.026897770034938297,0.12263175335464856,-0.06759706456737495,0.008463423234089688,0.1443948647922852,-0.0072176000626900955,-0.02987464257118519,0.01916499410033506,0.039968642274001154,0.01966271266327215,-0.021578014384681453,0.027770666924959917,-0.0017299769364508518,0.01008895413040993,0.0394210530852614,-0.0010220917938654917
Gear oil inlet pressure (bar),0.12175184799840985,-0.007089724779144308,-0.05748085754727322,0.05080436846107807,0.0012313439316378437,-0.0005692353849235807,-0.018804337132046395,0.11596263008188379,-0.001117089207045513,-0.04076773628993759,0.012206925125373906,-0.011081908518202331,0.009664439086224429,0.027940000942396404,-0.12459345248371848,-0.026116549883735955,0.0034569494846950115,0.091650339647502,-0.041111166965015475,-0.031637987976847595,0.016393698548252032,0.026074447412973246,-0.026895292938936735,-0.015884490537116006,0.005122473413322055,0.03130099906110795,0.031547028183812956,0.0858458828258765,-0.07893700918904836
Gear oil pump pressure (bar),0.11896227934103008,-0.009661672416068601,-0.0642593084165137,0.05072013920291973,0.001209813799106649,0.009404034336251789,-0.01731306025659031,0.13155352936319514,0.012542539035020584,-0.053438924781850465,0.014043816021926777,-0.008868649038877628,0.011925508232374826,0.02220660102620976,-0.14045134884676472,-0.03696862535097865,0.0053543468900344015,0.11301156089575566,-0.04454403647509192,-0.03598979320690417,0.019638845739970504,0.031466210563384056,-0.028054476747527087,-0.018594111518478135,0.007167639904332742,0.038080052791035886,0.030049605047244313,0.06325358422166416,-0.07221863640296111
Grid frequency (Hz),-0.001150433182274644,-0.00160935746579046,0.0030457286671464858,0.02375613904931768,-0.010900398529913312,0.014670547636458232,0.004200497646357934,0.0012088081630521968,0.010509057218720318,0.06714970494717032,0.5957859059065828,0.06819780864542371,0.03945346007994634,-0.004984304870008574,0.028991257095705117,-0.007310266146541169,0.02189113893975193,-0.009670292015682874,0.007386693680471756,0.004567533956019044,-0.0023174695582767555,-0.003822107769592383,-0.0032109502255869525,0.004106247556264677,-0.008078971396461292,0.0016862906750982143,-0.0010238938391516801,0.0066480139720341,0.005287423641411689
"Grid frequency, Max (Hz)",0.0003908913524931521,0.004237471566316337,0.005115331526723661,0.005879898299275536,-0.006788261622743056,0.014553058944131291,0.03660914657393888,0.012852018259780608,-0.014268744423303054,0.03946415731288661,0.5513260895141492,0.0351612322719654,0.040695269446025376,-0.001979825141039803,0.017410887430981487,0.07983582113902131,0.3744751825301194,0.011796779310675177,0.07557516420489797,0.026416838951350684,-0.004994764199258074,-0.016640771112835646,-0.009300661650546285,0.012216144361002363,-0.01235302455362289,0.005204663717715033,-0.016972622525835764,0.010706947936350554,0.0064005755275854705
"Grid frequency, Min (Hz)",-0.002611965754590729,-0.008019634914953997,0.0007725424552171852,0.03758076927203098,-0.012556364000670141,0.012266658231380581,-0.02548660390614176,-0.010515663464629309,0.028999793461752233,0.08993310965043017,0.5488027300542064,0.09424727202173956,0.03308970469408705,-0.008084842861333841,0.047253149426605495,-0.10848646671351515,-0.31983115698523057,-0.03783316490988342,-0.05051346080797061,-0.022675364132781498,0.011538210822456115,0.005746583989764898,0.00848062870550281,-0.023070982140095776,0.01901541209710884,-0.006287521737020217,0.03727707975254613,-0.000556994030077921,-0.000862081915605566
