PitchAngle,Power,PredictedPower
1.6132439,1552.3862,1786.1209962749756
0.0,1407.1249,1601.4179601506496
1.1587745,1734.1425,1720.7396340128557
3.4216266,1926.8436,1952.7231126365127
1.2134625,1632.2168,1728.5976564061614
3.1270998,1912.222,1937.641766385281
2.1586945,1819.662,1856.3330050735399
0.7907106,1491.7178,1670.593019439406
0.0,1360.4698,1601.4179601506496
7.518544,2061.5945,2036.0047948632462
7.5723276,2055.6113,2035.3601837772221
5.5821447,2012.2074,2016.469017258748
4.5451984,2002.2836,1991.101203605811
2.079365,1915.81,1847.1058831807309
0.0,1401.8947,1601.4179601506496
3.520235,1912.7743,1957.090909029012
7.2272077,2047.6473,2037.9370296752911
1.7646142,1737.8185,1807.0168290244796
2.3047256,1732.4463,1872.2926165152764
0.27349278,1571.1576,1617.218950227963
1.0708212,1721.8071,1708.2462690626023
2.2153254,2006.799,1862.6823423933631
3.971268,1968.7852,1973.99010956781
1.2819005,1788.7832,1738.4906527177513
4.993548,1989.8368,2002.7330081835603
0.71688086,1613.5543,1661.4604683500338
1.3376188,1705.4698,1746.567997816886
0.74562424,1524.9637,1664.967708404997
1.2562757,1825.3538,1734.781001516408
1.7384518,1948.2692,1803.4672725279108
0.34049895,1920.772,1622.5407932732599
0.11349864,1535.6414,1606.7816633130176
5.5566077,2051.0513,2015.9090062444939
6.3190413,1924.6422,2030.6638681226202
3.326996,1997.286,1948.2344514935653
0.024999728,1594.9628,1602.4499439682702
7.1157236,2000.279,2038.0250979759064
7.81411,2050.233,2031.2920790972535
3.1813843,1964.2123,1940.6804624134052
0.10449718,1511.013,1606.29319152153
0.99575746,1728.6897,1697.782408270077
5.144694,2034.7537,2006.4196812465343
1.7401854,1772.6989,1803.7033508435563
0.22899632,1508.7064,1613.9886704971009
2.550205,1752.4683,1896.0397915085834
4.9015985,2035.2427,2000.4359027447179
4.0444603,1963.2577,1976.3770916109975
1.009834,1595.0364,1699.727948541261
0.4219041,1743.7477,1629.7156602011091
1.0344793,1504.5891,1703.1535645719914
0.0,1414.8253,1601.4179601506496
0.6784464,1876.8643,1656.8727951840028
0.5674285,1461.4396,1644.3358757589117
4.491936,1946.9908,1989.6387695320811
0.23298594,1426.1875,1614.2682023313414
2.076289,1893.1371,1846.7404412338615
5.4803476,2050.0444,2014.2159508867774
6.3937316,2017.0758,2031.8130127763482
0.61725897,1627.5756,1649.8258674974454
0.1224983,1487.8474,1607.2807668565047
1.4772185,1596.7522,1766.7534934275561
6.6900973,1911.1166,2035.5755588886486
2.664147,1749.337,1905.7629259067878
1.0311328,1484.8425,1702.687021963745
2.630271,1906.3708,1902.9560332721198
9.461115,2024.6216,1961.884284800354
0.16446859,1420.3715,1609.7490127827762
0.118998684,1371.931,1607.0854123484996
5.7575574,2028.2875,2020.2150091947808
0.71281415,1542.58,1660.9694335240627
5.878727,2009.9293,2022.6897334146254
4.5767727,2031.8499,1991.9589679774056
6.377913,2053.5845,2031.5756020064018
0.14149718,1786.855,1608.3694838330296
2.9515688,1841.3667,1926.8852658959363
0.3119595,1555.2257,1620.208006824094
0.6328715,1606.6536,1651.5928248202185
7.6190724,2045.4897,2034.7239043919249
3.588494,1913.1328,1959.9482857862506
6.4794507,1997.4893,2033.04013391214
5.2751484,2011.2192,2009.5143205459367
0.5683395,1483.6576,1644.434145435915
0.04899957,1549.6669,1603.5205227664574
2.6630774,1858.6041,1905.675371909764
4.0017643,1974.1754,1974.9940340977457
5.161902,1921.9094,2006.832507443891
1.1492856,1521.1532,1719.382178321937
3.541921,1954.7261,1958.0126842925529
0.032499854,1712.649,1602.7761234404384
1.496533,1768.4305,1769.5279648786918
3.1659358,2025.8866,1939.8286666885301
7.2465153,2044.3773,2037.886860755311
1.6747504,1801.5715,1794.7114317987507
4.913489,1912.5166,2000.735329183947
0.020999838,1490.5577,1602.2791125629933
0.0,1511.3058,1601.4179601506496
0.3897575,1518.3788,1626.7919202699918
5.655482,2058.0842,2018.057110318527
5.56109,1941.1962,2016.007556688212
7.1925516,2024.4021,2038.0008295425905
2.5026999,1940.8365,1891.7457053931364
2.4882162,1792.0708,1890.407940889064
2.5327377,1829.0442,1894.477518839349
4.944726,2043.8613,2001.5185542240636
0.16449733,1759.5227,1609.750781811344
0.57936746,1604.9958,1645.6300241400081
7.9021516,2055.6492,2029.3282328205512
2.878575,2003.0316,1921.957288412495
2.406935,2021.6738,1882.651010508522
2.2325273,1936.0166,1864.5710443320793
4.4796915,2002.1177,1989.299718398929
0.11599812,1427.6947,1606.9192049789658
3.3220675,1931.1204,1947.9920656761037
0.89635974,1792.8647,1684.3073409695892
1.9595329,1798.7048,1832.4630225755077
0.770452,1825.7064,1668.0472404123193
0.0,1550.0878,1601.4179601506496
1.0526526,1618.5193,1705.694402984381
3.539684,1932.1576,1957.9182144966617
8.422975,2058.3303,2012.626187503054
1.377311,1771.9545,1752.322185721498
5.8857512,2047.1361,2022.8300734427823
0.49388143,1547.3322,1636.672437231028
0.15649322,1495.1531,1609.2622571472136
0.30795762,1700.8601,1619.8886796791726
0.5669715,1791.1537,1644.2866091304923
2.458195,1905.5103,1887.592347743532
1.4494442,1850.608,1762.753308433072
0.0,1599.5896,1601.4179601506496
1.3614285,1774.9161,1750.020278323571
0.71335465,1626.9764,1661.0346209217867
1.388967,1973.3672,1754.0107173924564
7.1943336,2026.1785,2037.9983630739205
0.3608556,1486.864,1624.2635074473194
0.21497086,1635.0082,1613.0219337187382
1.4996955,1884.7318,1769.9816154397763
0.7350983,1529.8103,1663.6759844029236
0.22348914,1529.0687,1613.6061087366006
1.0142118,1639.2648,1700.3346851255033
0.046498373,1718.6417,1603.4053109731706
0.04649968,1436.9371,1603.4053709563432
7.560939,2036.8779,2035.5044536342891
0.12599488,1431.3462,1607.4775669387113
4.5975056,2022.7473,1992.518636688953
0.33243164,1583.2224,1621.8715626189348
7.6442113,2049.173,2034.3522029787869
2.4032338,1985.9506,1882.2876721960554
0.11449665,1449.4976,1606.8364827148928
5.7067213,2051.2925,2019.1482334136654
0.24346353,1592.0364,1615.0118366973868
0.024499746,1513.0894,1602.4284713368995
1.5201272,1746.6266,1772.9078222861826
5.4331293,2050.337,2013.1525521115623
0.07449946,1463.864,1604.7432333956497
3.2474365,1971.042,1944.2105244831616
0.0,1510.163,1601.4179601506496
5.351408,1990.4445,2011.2857437334465
0.97827965,1465.8002,1695.3786357763424
0.053499427,1568.8058,1603.7299251345205
3.1156116,1931.4138,1936.9820947549943
5.4760427,2021.2395,2014.1194720289625
0.8984536,1790.928,1684.5859554630294
0.3574728,1787.0674,1623.9738773025945
0.8352871,1743.0919,1676.2936141493688
0.46045923,1623.5404,1633.3729808644714
0.46145365,1741.9309,1633.4694414270577
2.5398827,1866.5233,1895.1188980378222
2.2918835,1986.7551,1870.9435522132835
2.5335703,1916.1771,1894.552424507053
0.40286398,1630.1621,1627.969938097883
6.7597127,2011.016,2036.242438883815
6.013706,2039.9132,2025.320870887588
0.12949948,1566.3627,1607.676436279835
0.4322733,1498.135,1630.6833102220317
0.23948129,1557.243,1614.727579725255
1.6575158,1798.6205,1792.3169459128674
0.55787206,1800.5514,1643.3098406272136
0.6987743,1630.0111,1659.2843061817205
0.21599187,1695.3081,1613.0914683869887
3.3849928,2011.2097,1951.021832555954
0.5604138,1659.3757,1643.5818751215602
6.845724,2037.9604,2036.933948274134
2.7304375,1919.2808,1911.0548559156612
0.03349986,1572.4076,1602.8201901727484
0.44290772,1524.8756,1631.687975264281
1.9994763,1710.0929,1837.434904620653
6.3740077,2058.8792,2031.5164857952536
0.4084678,1799.8589,1628.4795241173601
2.315964,2017.6371,1873.464516009312
0.17749499,1443.086,1610.5618022192816
7.1266036,2051.7373,2038.031274405308
0.3314275,1536.741,1621.7888023906366
2.876284,1990.0807,1921.7980179225885
0.3189926,1644.607,1620.773867976524
0.025999747,1521.1783,1602.492993466908
5.336016,2050.4158,2010.9304666605296
2.1652462,1918.1427,1857.0778108173201
2.1759355,1743.3604,1858.2872575068122
1.3770515,1825.23,1752.284584811208
0.58806604,1480.4932,1646.5814377539157
6.7226458,2010.3635,2035.8988284934626
0.9451068,1748.0084,1690.8548047215818
0.019999966,1426.3032,1602.2367487557942
5.7046103,1985.9159,2019.1035904305782
0.8082526,1628.3171,1672.8204962266632
0.7856936,1766.489,1669.9598650824953
4.878607,1880.0831,1999.8548943467144
0.007499994,1418.6807,1601.7186174534913
0.3564685,1499.1252,1623.88814716002
0.7279618,1871.4788,1662.8050147809029
3.1564748,1996.8906,1939.301961721154
3.3995795,1965.2871,1951.7045950863912
0.23598568,1550.2394,1614.4796975411439
0.85348386,1937.6626,1678.6577634014611
2.6405325,1987.5789,1903.8136949412533
2.9525104,1837.9222,1926.947011410804
2.532505,1857.8635,1894.456575906414
3.33082,2039.2308,1948.421909874986
3.8043284,1972.1747,1968.2265377254814
0.687214,1601.3257,1657.9087376083469
0.0,1414.6455,1601.4179601506496
3.001348,1951.3029,1930.0877269001894
4.4860935,1999.1699,1989.4771263818493
2.8689342,2025.1685,1921.2851342487638
0.055499345,1399.1522,1603.8238689407942
2.9848957,1983.4894,1929.0431233751078
0.08799888,1728.4288,1605.4258683061842
2.5031295,1901.1101,1891.7851803438145
5.876202,2036.2014,2022.6391980978456
3.610968,1994.183,1960.8616747145177
4.66496,2052.9548,1994.320717202466
0.47244427,1747.7924,1634.54257957484
1.2641112,1486.6198,1735.9147808098069
0.73810387,1661.8295,1664.0439648712684
0.71239096,1498.9679,1660.918410526925
4.8396807,2048.8867,1998.8650022837974
5.481159,2027.8868,2014.2341248191121
0.31747898,1671.3893,1620.6515862655165
6.819933,2020.8234,2036.742595426214
1.5089482,1918.9232,1771.307798647239
0.0,1646.2898,1601.4179601506496
0.7107814,1614.9911,1660.724479436347
0.81379426,1690.8313,1673.5285090461393
4.110225,2013.2605,1978.459579151674
1.1212387,1878.2888,1715.3822954844647
5.159888,2031.4519,2006.7842633128885
7.9594045,2044.476,2027.912916379218
0.3804732,1678.2036,1625.9692492887896
0.24298795,1668.0643,1614.9777848276754
0.003499999,1636.3826,1601.557311861361
0.0,1463.7797,1601.4179601506496
0.83713967,1649.3158,1676.5333496861613
1.1775744,1717.389,1723.4347313652897
3.6454127,2001.2598,1962.236674074601
4.4403715,1832.9603,1988.2034269530914
0.13315481,1568.7072,1607.8855823017057
0.6814156,1754.4631,1657.222910109219
1.1148835,1844.7072,1714.4787423788905
0.5199036,1666.8542,1639.3218311306991
0.24499731,1665.5125,1615.1218492088447
0.32398185,1635.1517,1621.1788764398052
8.597241,2038.7767,2005.3034462531255
1.4989865,1873.336,1769.8799278075776
5.912823,2041.2428,2023.3675764026636
7.0173016,2027.0443,2037.83057679093
0.12849255,1533.8129,1607.61913209215
0.39249808,1852.4194,1627.0366366687272
1.1714059,1386.9392,1722.5496448341992
4.749062,2038.5532,1996.5294129652505
1.7300316,1492.8407,1802.3188994843615
0.39343238,1558.8762,1627.120258608945
6.9626436,2048.2695,2037.6188356094362
2.8080807,1849.9464,1916.924202052685
0.43396708,1505.4006,1630.842497951715
7.797227,2044.9434,2031.6391390143908
1.8413689,1846.4353,1817.257638677988
6.4441924,2002.6272,2032.547841911147
1.9984434,1968.4491,1837.307459115006
3.4104786,1939.7007,1952.2101069746166
7.7220984,2060.6309,2033.0683385704522
0.58195454,1574.3839,1645.9122423853598
7.0727496,2027.9615,2037.9704943851962
0.002,1531.2151,1601.497384984112
1.0462736,1754.6146,1704.8011728907186
0.44357958,1338.4297,1631.7518623816704
2.2244625,1719.7493,1863.687892793156
3.2052472,1944.6609,1941.9764360197735
1.2703401,1681.9528,1736.816455408469
3.6626859,1969.0583,1962.9152320678759
4.073255,1933.8948,1977.295780821331
5.1221533,2052.115,2005.87679859518
0.57124996,1680.1345,1644.7486302159014
5.971203,2043.9318,2024.5077965137166
3.9261262,1932.4169,1972.4779924247507
4.5222526,2006.4371,1990.4736096689558
1.602467,1711.6365,1784.6035731872796
3.8977861,1680.3452,1971.511929103766
2.486428,1894.4496,1890.2418473819753
0.569971,1561.3881,1644.6103344588084
5.7266355,1978.7601,2019.5680357647582
1.9970758,1561.2395,1837.1386236231565
3.6307564,1768.2267,1961.6552226280694
3.342253,1988.0516,1948.9792301023556
0.13449636,1458.7281,1607.962782383825
2.2897108,1846.1632,1870.7142626810864
0.20544064,1488.7362,1612.3792816102605
7.8938937,2044.8073,2029.5234015537449
6.4499936,2047.9467,2032.630062808135
0.10599696,1590.5798,1606.3738317997281
0.41710165,1691.8173,1629.2715274063182
0.7168761,1652.5177,1661.459892841764
3.071413,1980.6387,1934.38823479528
2.2719321,2031.9412,1868.8266721105101
0.0,1442.8262,1601.4179601506496
0.42633882,1712.4469,1630.1280547510278
0.95272315,1563.9233,1691.8888113386313
0.01949989,1408.1204,1602.2156119187064
4.317457,1884.5568,1984.696720566088
2.4739976,2035.9811,1889.081620533379
4.4917555,1991.774,1989.6337793798664
1.0713899,1876.6605,1708.3263256557532
6.474499,2039.8508,2032.9720792798416
7.7125664,2009.9495,2033.2362454971699
5.1604376,1906.4204,2006.7974305483228
0.7133294,1702.0889,1661.0315751123637
0.25096136,1761.1521,1615.55242191337
0.3814269,1745.4907,1626.0533017793068
1.3144501,1935.2073,1743.2083251544307
0.0,1441.9525,1601.4179601506496
0.14249131,1485.6503,1608.4277576713016
0.0899994,1579.3666,1605.5291033440715
3.8814888,1946.3933,1970.9502624822908
5.3145785,1943.0133,2010.433735432841
7.285163,2042.0249,2037.7544560815743
8.104875,2053.5435,2023.8334529871981
4.537544,2021.708,1990.8922491450771
3.5173974,1935.9131,1956.9693019798904
0.66878325,1680.0763,1655.738460404384
5.048674,1988.6519,2004.0902999653517
3.8694735,2033.5592,1970.533225632269
1.7367309,1858.4435,1803.2328031162785
1.4279402,1883.5863,1759.649012003645
2.2131991,1729.1539,1862.4475834745688
3.4642634,1744.5043,1954.6483330489045
3.1874304,1989.9056,1941.01107558817
0.4962346,1578.0492,1636.90915655864
1.368438,1847.106,1751.0363232656239
6.9077916,2043.6437,2037.33572252648
0.22149986,1858.65,1613.468863495331
2.5794222,1990.6163,1898.6099996183384
7.706322,2044.0166,2033.344606407981
3.1119072,1748.8397,1936.7681191830243
5.9667354,2018.9623,2024.4214803923514
5.198866,2018.3168,2007.714546479534
5.9169273,1961.5121,2023.4485912038112
6.936104,2050.1426,2037.490497879968
4.6276274,2005.322,1993.3268499996152
1.1941818,1542.024,1725.8211864292073
0.046999544,1513.5498,1603.4283285322422
6.571656,1946.9471,2034.2395165856585
1.3333902,1708.1621,1745.9547924581336
2.745628,1820.1593,1912.230708132302
0.5876962,1738.8909,1646.5408413113619
0.3964363,1561.5247,1627.3897864701134
2.8707714,1965.7489,1921.4136133340382
4.0504146,1953.0593,1976.567968609395
1.8574858,1789.3717,1819.3731796887469
3.8471084,1831.3235,1969.750134947012
2.1569324,1897.5574,1856.1322331366816
1.6008837,1971.8818,1784.3803537057431
0.055499054,1299.438,1603.8238552321764
0.052999247,1597.1093,1603.7065140970049
0.36342934,1530.552,1624.484758049505
0.18798155,1693.3544,1611.2320496967104
1.753578,1903.8014,1805.522977339894
0.9128882,1694.407,1686.5132334196715
0.011999974,1409.8314,1601.9026930567206
1.8180841,1834.8176,1814.1793312422856
4.6035213,1972.7994,1992.6805067342177
0.5202618,1639.6708,1639.358782503621
6.493722,2051.4578,2033.234256534463
0.30647144,1385.6202,1619.770582057335
4.570733,2032.7329,1991.7954031618435
4.1807384,2025.6838,1980.633526209166
4.5537853,2000.8292,1991.3351405025048
2.2715793,1902.3458,1868.789010037184
3.3917353,1928.9052,1951.3383209265394
7.53811,2048.8228,2035.7810495178771
0.44595817,1760.0044,1631.9784366947931
0.0,1621.467,1601.4179601506496
3.3451447,1774.444,1949.1194494058352
4.792465,1992.6218,1997.6536178388585
0.9769271,1915.2749,1695.19318196085
0.20649694,1661.511,1612.4499412983128
6.5074716,2043.3977,2033.4184136956146
8.669844,2046.9462,2002.0422160931403
0.04578916,1469.4862,1603.3727965576882
2.0965524,1856.0298,1849.1374073620566
1.4303795,1774.5,1760.0014227147988
5.859253,2049.8923,2022.2988004692681
0.0,1468.8242,1601.4179601506496
4.5061636,2010.1649,1990.0313731512178
1.1850601,1532.4758,1724.509793717917
1.9632888,1865.1147,1832.9342913331493
0.08099883,1564.5967,1605.0688469412394
2.5753386,1913.4198,1898.2539907548294
1.1323149,1709.7258,1716.9595913500539
4.644154,2009.145,1993.7678724960108
1.364195,1779.782,1750.4213117072995
0.6934276,1550.6709,1658.6467437802198
6.347348,2022.0334,2031.107689350375
4.8145523,2041.4364,1998.221777229078
0.8908536,1729.1069,1683.575852370111
8.684507,2046.9191,2001.3699844702523
5.009578,2024.3004,2003.1292106718552
0.40087336,1551.1677,1627.7897699605708
0.39538127,1547.6367,1627.295007089207
2.095547,1809.7015,1849.0190587756183
7.5284333,2026.1742,2035.893238211048
3.3729832,1999.1112,1950.4542772553373
0.1119996,1575.6057,1606.6995709044575
0.5819569,1790.8347,1645.9125001208517
1.1252699,1495.5623,1715.9559885698018
1.7517209,1940.0203,1805.2710994819254
1.1871866,1613.3798,1724.8153806485004
2.135804,1929.1025,1853.7099510298883
0.2341832,1516.7035,1614.3524789139597
0.0,1457.8302,1601.4179601506496
2.419393,1593.6204,1883.8674940045382
4.09482,2004.1029,1977.9767310468278
0.31547353,1506.7847,1620.4899933473628
0.7854276,1611.7782,1669.9263445389206
0.57570446,1560.5018,1645.2315211696348
2.854706,1858.267,1920.2838781810162
5.0855317,1984.9102,2004.989638764689
7.067066,2056.353,2037.9597114536348
0.41144025,1730.0775,1628.7512542498034
3.5013568,1975.4836,1956.277474475586
1.5035083,1766.244,1770.5283002812
3.2608433,1808.1595,1944.9055810912264
0.0,1345.0275,1601.4179601506496
0.5394203,1536.033,1641.3539201200176
2.6179636,1938.4009,1901.918825058016
0.12249944,1719.5807,1607.280830756829
3.3122325,1830.7863,1947.5057217045548
1.3588113,1740.5331,1749.6408636138576
0.7148733,1664.6748,1661.2179024340778
5.7231545,2059.21,2019.4948299677721
0.0,1519.7623,1601.4179601506496
0.17349711,1518.6504,1610.3100150235687
6.438652,2030.4371,2032.4688750040525
0.08199949,1652.0237,1605.1194818223007
7.057015,2055.573,2037.9386337476533
1.644813,1909.5171,1790.545617433827
4.7555294,2053.5786,1996.6975879711413
1.8736328,1862.0992,1821.47993297367
5.084659,2040.0392,2004.9684196805504
3.1365414,2045.1702,1938.1795183324025
0.9980355,1490.3961,1698.0966932052809
1.7203319,1775.4369,1800.9925208362235
4.501824,2025.1466,1989.9117775760556
5.227493,2052.3142,2008.393199814856
1.1981153,1812.0645,1726.3871349046826
0.59745413,1813.241,1647.6162248051603
6.6035357,2045.6289,2034.6227696038902
7.238981,2021.781,2037.9076938996573
1.1846772,1851.363,1724.4547781106564
7.15714,2066.584,2038.0317922258237
0.08649798,1536.7543,1605.3487666672595
0.6893125,1784.2471,1658.1576284051068
0.6487673,1522.2001,1653.414042838803
0.09349844,1566.0516,1605.7109523217723
6.0502095,2033.7765,2026.0070811646983
0.9256335,1665.5194,1688.2242816417736
2.9665983,1880.8141,1927.865395997245
7.020047,2065.1543,2037.8393046458975
0.74059016,1691.4347,1664.3488878755074
2.8724024,1832.5815,1921.5275183724978
7.273315,2009.0275,2037.7996179546917
6.1960244,2053.8848,2028.6261563781823
0.90973705,1688.4406,1686.0915292623097
0.7519451,1748.995,1665.747402401532
8.052524,2059.0586,2025.3806104680457
0.53948814,1728.265,1641.361049922149
2.260428,1827.7722,1867.5944875347845
0.8903891,1900.6978,1683.5142219347151
0.5079449,1551.7327,1638.0956667527603
6.56398,2057.7822,2034.1447497870142
0.056999624,1648.8988,1603.8946968054508
1.9451427,1678.503,1830.6503140305483
7.247365,1997.1287,2037.8844099982703
6.6665144,2041.1046,2035.3291310253553
6.996571,2045.607,2037.7587306864796
3.2014687,1970.9353,1941.7728099877502
5.399391,2026.7285,2012.3858521430336
1.3489687,1760.5039,1748.2138128599026
0.0,1750.2179,1601.4179601506496
7.5928454,2057.1575,2035.0896584219051
2.1185472,1927.7277,1851.7111958520672
1.4052845,1791.3416,1756.3729901873076
0.0,1434.8541,1601.4179601506496
6.403494,2040.5215,2031.9578764614757
5.6587906,2057.4958,2018.128033671034
6.587215,2056.5146,2034.4286619875004
6.5579643,2040.475,2034.0698171872448
1.4257758,1780.7295,1759.3362619323066
5.89047,2033.2932,2022.9241515803362
0.83587915,1641.9067,1676.3702057960788
0.117498994,1612.3112,1607.0021925897533
5.7140393,1950.4119,2019.3027830960104
3.1099029,1934.5547,1936.652087648443
3.2435925,1907.7683,1944.0099308588506
2.19017,1918.1619,1859.886761031071
5.75095,2037.7919,2020.0772691028978
4.926613,2020.9205,2001.0649904727022
0.5511742,1668.3326,1642.5959981543924
1.0948042,1716.9595,1711.631353568498
5.46666,1952.8901,2013.9088629459216
5.606198,2056.9985,2016.9932175023134
3.057461,1936.4701,1933.5506302515416
4.2679663,2010.3704,1983.247291229103
1.3410088,1518.2129,1747.0595873948137
2.8568883,1884.9366,1920.438170179473
0.4474639,1785.0052,1632.1221835635952
0.027999751,1422.4548,1602.579498384669
5.6617374,2003.9777,2018.1911477620479
1.6890209,1777.5864,1796.6861693616913
3.2995663,2019.8838,1946.8741110107878
1.8256674,1935.0914,1815.1846618532122
0.52887505,1371.6661,1640.2512069154664
3.0738022,1952.6788,1934.530753508816
1.1460941,1705.1956,1718.9260673419665
2.9627798,1902.9413,1927.617472517406
1.4760134,1710.1996,1766.5801743333768
1.867913,1707.0198,1820.7351262604582
2.979923,1807.4313,1928.724725154271
6.6126184,2036.5408,2034.7288594013771
0.24099745,1757.1655,1614.8355708379336
2.99099,1957.4375,1929.431643717541
3.1525555,1829.7272,1939.082636323215
1.3216054,1764.8707,1744.2458536672893
0.9443435,1718.0607,1690.7513354506216
1.2374547,1973.293,1732.0600855815983
5.068607,2050.7627,2004.5774781582957
0.5698281,1542.1653,1644.594892203503
2.8316374,1923.9603,1918.6367940326086
4.6575956,2031.1285,1994.125334674141
7.4216247,2038.7346,2036.9343969271026
3.1330984,1838.4104,1937.983877661738
1.8359854,1625.8042,1816.5482038883147
1.5379734,1850.5574,1775.4566532401088
1.1849447,1908.2744,1724.493212602921
7.8534465,2062.7468,2030.4465642168723
0.11999424,1404.6844,1607.1408212723193
0.9403134,1816.249,1690.2055152356093
1.6625924,1591.0557,1793.0233279468569
0.3024636,1750.4302,1619.4534318938465
7.561711,2051.9028,2035.4948064697278
2.3029597,1903.9841,1872.1077366593743
0.20899299,1643.1702,1612.6174760796735
1.6042181,1861.4052,1784.8503653355908
6.2730703,2034.6306,2029.9224912379566
1.6850041,1717.4742,1796.1310712451586
0.3464971,1696.0134,1623.0433506004558
3.9835403,1991.8035,1974.3957666408774
0.7969547,1576.288,1671.3834773044623
4.356865,1926.4152,1985.8348883996687
6.0691586,1940.8552,2026.3587158435926
6.629994,2062.5762,2034.9279018734267
0.5277647,1709.3193,1640.1357441111334
0.48048133,1361.369,1635.3354372275287
0.19849129,1629.9946,1611.9179660630964
0.43349737,1774.1527,1630.798321315509
7.352347,2047.762,2037.4205386568117
1.2714225,1904.4559,1736.9731706535927
0.41894037,1567.7952,1629.4412705355371
5.745579,2019.5125,2019.9650998352895
0.06349891,1611.7397,1604.2050286535377
0.19793497,1649.7001,1611.8813030277504
0.9174394,1755.8616,1687.1232409186314
3.690692,1881.1753,1964.0004058784841
1.8668149,1977.0011,1820.5919507572296
0.35641512,1648.1593,1623.8835937688673
0.0,1521.3282,1601.4179601506496
5.060053,2044.0529,2004.3686449301258
4.1526513,2007.9908,1979.7745089254074
1.3471578,1869.3446,1747.9512318861052
0.09549946,1656.0044,1605.8156814143465
7.280402,2038.9198,2037.773092577729
0.8399313,1724.0763,1676.8950180027373
5.871995,2032.3109,2022.5548974907513
1.7418898,1713.7439,1803.9353335376798
0.50589174,1628.4591,1637.8866171175584
5.0400515,2028.7341,2003.8789683724165
1.9018106,1879.1863,1825.125075315835
0.10299642,1406.6329,1606.2127977015607
7.031733,2046.9788,2037.8743782669005
7.884148,2062.8242,2029.750816411861
0.07349947,1397.0538,1604.6936372568907
5.3374186,2054.778,2010.9628890065665
1.0587806,1463.9152,1706.5538431094549
7.340653,2020.634,2037.4882757374908
3.4507291,1881.8401,1954.0434290743538
6.151887,1982.531,2027.855140903274
0.48513773,1583.0502,1635.7979029651972
0.7738909,1675.5685,1668.4773319731044
1.0008259,1844.7551,1698.4819656730515
2.641105,1694.4465,1903.8613544307625
2.7738976,1907.1914,1914.3830907092645
0.7739105,1626.6963,1668.4797857105598
7.240899,2062.975,2037.9025433377697
3.9039438,1935.5165,1971.7229704655285
1.6786299,1657.5404,1795.2489964077888
0.7588319,1476.8635,1666.600286877042
1.2342222,1785.3889,1731.5931601817254
1.8488322,1903.0378,1818.2388508831068
4.323923,1921.0137,1984.8844151150506
4.682922,1909.1046,1994.795899327071
2.319833,1517.9136,1873.8660811513134
1.1259375,1889.2108,1716.0510377582189
1.2365226,1743.9248,1731.9254337578345
4.051269,1974.542,1976.5953189151753
1.1654258,1761.9738,1721.6923160613278
1.5221281,1894.8326,1773.1939358242387
0.042499695,1554.2595,1603.2228776338425
0.48998275,1677.2091,1636.2815115754538
5.2918205,2019.2153,2009.903983512802
1.1738378,1713.1302,1722.8984966548767
8.313491,2051.396,2016.8190711127747
1.9102793,1808.3591,1826.2126640807937
3.6491973,1828.6003,1962.385963822184
1.5434724,1783.3151,1776.2406051829284
2.2537189,1742.1226,1866.8719863544952
1.8149687,1934.6902,1813.765543554911
1.0351992,1834.2926,1703.2539828110127
5.623902,2027.1249,2017.3769829870475
1.2632706,1839.327,1735.7931224043602
0.7929316,1610.0057,1670.8738730999587
0.57548505,1887.2313,1645.2076917075344
4.5690846,2026.7834,1991.7507200485245
4.689004,2035.0114,1994.9563641259558
1.9536822,1874.6288,1831.7273762094576
3.9537892,1971.4763,1973.4084026573546
4.327638,1912.7662,1984.9920836336867
2.5952785,1606.278,1899.982473539777
3.4040682,1882.0902,1951.9132632902692
1.2779669,1392.7808,1737.920880600322
1.2628696,1735.4502,1735.7350885421413
3.4624338,1845.9188,1954.5668933890433
0.42945442,1645.2179,1630.419080195102
0.7597102,1706.9014,1666.7093099706442
0.48394683,1836.9111,1635.679408372259
4.117498,1998.3643,1978.6865243609154
4.470598,1938.2932,1989.0472081274618
0.1029908,1572.945,1606.2124972078445
7.8965673,2057.9338,2029.4604613096144
1.7347953,1925.849,1802.9689381970468
3.073105,1817.3898,1934.4891922331283
0.97709346,1608.0925,1695.2159878120272
0.9493206,1465.8055,1691.4265249214868
0.32294518,1653.4839,1621.0944788992306
1.889336,1940.4364,1823.5163062400923
0.0,1438.7565,1601.4179601506496
0.52942276,1516.6672,1640.3082075475606
1.185142,1774.412,1724.5215615716013
6.598715,2019.331,2034.5658977325497
1.2264313,1671.6918,1730.4683112076532
3.1698868,1966.1768,1940.047484561444
0.79146606,1854.5283,1670.6885117502964
0.08949878,1369.268,1605.5032191689843
0.82503223,1590.3483,1674.9705457200575
0.16546352,1532.1787,1609.8103159799716
6.8970156,2046.8032,2037.2720546435337
0.9621062,1554.9669,1693.1665317208221
1.0513138,1788.7288,1705.506814735041
1.6705179,1434.3083,1794.1243465613347
3.1982272,2019.3342,1941.5976518216353
0.93332714,1883.5686,1689.2612598867584
4.0285454,1951.0718,1975.8645354929297
0.7646189,1484.4674,1667.3196652223555
0.56675774,1565.0715,1644.2635717417263
0.04899957,1705.9025,1603.5205227664574
0.0,1414.1407,1601.4179601506496
4.2111745,1953.8297,1981.5545544267545
4.600956,1975.2095,1992.6115081342778
0.031499457,1506.5131,1602.7321751602303
0.09499926,1521.0247,1605.789451988322
