Date and time,Wind speed (m/s),Power (kW),Rotor speed (RPM),Blade angle (pitch position) A (°),Gear oil temperature (°C)
2019-11-11 18:20:00,10.2622107982636,1973.49788208008,15.2028722316027,2.09327405839565,48.1949998855591
2019-11-11 18:30:00,9.99827060699463,1929.96422119141,15.1384204477072,1.77323818104219,47.9700004577637
2019-11-11 18:40:00,9.78300804840891,1933.74235454359,15.1903495976799,1.18464600667585,48.0657898752313
2019-11-11 18:50:00,9.94759500026704,1894.5391784668,15.1556499302387,1.75023978018464,48.202499961853
2019-11-11 19:00:00,9.93283774852753,1866.72766723633,15.1294034421444,1.50896239642452,48.347500038147
2019-11-11 19:10:00,9.9310928106308,1915.69698486328,15.1790134906769,1.20087479157127,48.5700002670288
2019-11-11 19:20:00,9.9403555393219,1879.30251464844,15.1374228447676,1.24430228864622,48.6600004196167
2019-11-11 19:30:00,9.93859219551087,1881.26967163086,15.1382715404034,0.936895095832313,48.7100011825562
2019-11-11 19:40:00,9.95162298679351,1774.80944213867,15.1553498357534,0.573363689251551,48.7100006103516
2019-11-11 19:50:00,9.5331871509552,1687.54845581055,15.130861312151,0.533964086197273,48.2499998092651
2019-11-11 20:00:00,10.2465068340302,1896.54099731445,15.154135376215,0.953410346866633,48.3674999237061
2019-11-11 20:10:00,10.3556728839874,1920.33603515625,15.1455975472927,1.49062986661534,48.8600009918213
2019-11-11 20:20:00,10.1170706272125,1910.86853027344,15.1687189042568,1.14932320475276,48.8500013351441
2019-11-11 20:30:00,10.3793031215668,1969.48251953125,15.1545804440975,1.99589733263059,49.0424993515015
2019-11-11 20:40:00,10.4462951183319,2046.27237548828,15.1496148258448,3.84508020919066,49.4199991226196
2019-11-11 20:50:00,9.86018903631913,1980.62703022204,15.147026181221,1.85837426804648,49.6263162713302
2019-11-11 21:00:00,10.0572622776031,1868.96317749024,15.1185536384583,1.25086974300172,49.4249994277954
2019-11-11 21:10:00,9.03406010176006,1472.86577148438,15.0994440168142,0.0519994806777504,48.727499961853
2019-11-11 21:20:00,8.08917322158814,1165.81775512695,14.736381277442,0.0,47.6550001144409
2019-11-11 21:30:00,8.84076879024506,1611.33155517578,15.1379540115595,0.214981748255241,48.052499961853
2019-11-11 21:40:00,7.90245287418365,1146.02315368652,14.6254690736532,0.0199998613925914,48.5394740857576
2019-11-11 21:50:00,8.47958719029146,1370.09825134277,14.7744940593839,0.147497192656999,47.9264710370232
2019-11-11 22:00:00,10.0041921138763,1938.05682983399,15.174315109849,1.89533858824996,49.0624996185303
2019-11-11 22:10:00,9.490864610672,1732.18117675781,15.1384552717209,0.459886170718733,48.6575004577637
2019-11-11 22:20:00,9.36146545410157,1638.3913269043,15.167904227972,0.0644989988425095,48.1874998092651
2019-11-11 22:30:00,9.52034182548523,1693.43758544922,15.1576103568077,0.235490774897926,48.1775001525879
2019-11-11 22:40:00,8.98503661155701,1437.81314697266,15.1297021508217,0.0,47.9825004577637
2019-11-11 22:50:00,8.65428996086121,1327.18551025391,15.0310983359814,0.0414996626679454,48.8600009918213
2019-11-11 23:00:00,8.66084258556366,1448.49715576172,15.0552002191544,0.0299995323869098,51.3550003051758
2019-11-11 23:10:00,8.5052515745163,1375.74609680176,14.9552755504846,0.1699729672128,49.8049995422363
2019-11-11 23:20:00,9.28584179878235,1753.28725585938,15.122801810503,0.777718116649112,49.9174995422363
2019-11-11 23:30:00,10.0928650617599,1812.24912719727,15.1994593441486,0.939900663494655,49.6575000762939
2019-11-11 23:40:00,10.2254198551178,2012.01041870117,15.111118376255,3.20197951446681,49.614999961853
2019-11-11 23:50:00,10.5014813423157,2031.92409667969,15.1293706297875,3.89635506468511,49.8124998092651
2019-12-11 00:00:00,10.145823931694,1898.03381958008,15.1449833214283,1.18991119050423,49.660000038147
2019-12-11 00:10:00,9.31986682415009,1766.25902709961,15.1462671160698,0.666403352117584,49.2574993133545
2019-12-11 00:20:00,10.191172170639,1925.81651611328,15.1690929830074,1.75867167381057,49.1199987411499
2019-12-11 00:30:00,9.94305600618061,1911.79100341797,15.147410005331,1.10388029308996,49.3299989700317
2019-12-11 00:40:00,10.3893701916649,2001.21012573242,15.15942299366,1.78192832640121,49.4225004196167
2019-12-11 00:50:00,10.920850201657,2019.10702514649,15.1582842171192,2.87144228358687,49.5550001144409
2019-12-11 01:00:00,10.3648987293243,2024.47058105469,15.1779167118825,3.25531482127462,49.7052636397512
2019-12-11 01:10:00,10.4332621724982,2017.97608064351,15.10562153239,3.41158626453762,49.8078948573062
2019-12-11 01:20:00,10.2636587619782,1932.30481567383,15.1417128145695,2.14037837413662,49.7575002670288
